idx,condition_dataset_name,condition_query_name,condition_temp,condition_topp,parameter_value
125,cc,econ,1.1,0.4,0.016146230007616155
126,cc,econ,1.1,0.5,0.016146230007616155
127,cc,econ,1.1,0.6,0.016146230007616155
128,cc,econ,1.1,0.7,0.014013709063214018
129,cc,econ,1.1,0.8,0.01186595582635187
130,cc,econ,1.1,0.8,0.01186595582635187
131,cc,econ,1.1,1.0,0.008316831683168319
132,cc,econ,1.2,0.01,0.016146230007616155
133,cc,econ,1.2,0.1,0.016146230007616155
134,cc,econ,1.2,0.2,0.016146230007616155
135,cc,econ,1.2,0.3,0.016146230007616155
136,cc,econ,1.2,0.4,0.016146230007616155
137,cc,econ,1.2,0.5,0.016146230007616155
138,cc,econ,1.2,0.6,0.016146230007616155
139,cc,econ,1.2,0.7,0.013221629855293227
140,cc,econ,1.2,0.8,0.01157654226961158
141,cc,econ,1.2,0.8,0.01157654226961158
142,cc,econ,1.2,1.0,0.007220106626047223
143,cc,econ,1.3,0.01,0.016146230007616155
144,cc,econ,1.3,0.1,0.016146230007616155
145,cc,econ,1.3,0.2,0.016146230007616155
146,cc,econ,1.3,0.3,0.016146230007616155
147,cc,econ,1.3,0.4,0.016146230007616155
148,cc,econ,1.3,0.5,0.016146230007616155
149,cc,econ,1.3,0.6,0.016146230007616155
150,cc,econ,1.3,0.7,0.01401370906321402
151,cc,econ,1.3,0.8,0.011576542269611582
152,cc,econ,1.3,0.8,0.011576542269611582
153,cc,econ,1.3,1.0,0.005605483625285608
154,cc,econ,1.4,0.01,0.016146230007616155
155,cc,econ,1.4,0.1,0.016146230007616155
156,cc,econ,1.4,0.2,0.016146230007616155
157,cc,econ,1.4,0.3,0.016146230007616155
158,cc,econ,1.4,0.4,0.016146230007616155
159,cc,econ,1.4,0.5,0.016146230007616155
160,cc,econ,1.4,0.6,0.016146230007616155
161,cc,econ,1.4,0.7,0.01401370906321402
162,cc,econ,1.4,0.8,0.011576542269611582
163,cc,econ,1.4,0.8,0.011576542269611582
164,cc,econ,1.4,1.0,0.0051028179741051055
165,cc,econ,1.5,0.01,0.016146230007616155
166,cc,econ,1.5,0.1,0.016146230007616155
167,cc,econ,1.5,0.2,0.016146230007616155
168,cc,econ,1.5,0.3,0.016146230007616155
169,cc,econ,1.5,0.4,0.016146230007616155
170,cc,econ,1.5,0.5,0.016146230007616155
171,cc,econ,1.5,0.6,0.015156130997715163
172,cc,econ,1.5,0.7,0.012490479817212494
173,cc,econ,1.5,0.8,0.011576542269611582
174,cc,econ,1.5,0.8,0.011576542269611582
175,cc,econ,1.5,1.0,0.003716679360243719
176,cc,econ,1.6,0.01,0.016146230007616155
177,cc,econ,1.6,0.1,0.016146230007616155
178,cc,econ,1.6,0.2,0.016146230007616155
179,cc,econ,1.6,0.3,0.016146230007616155
180,cc,econ,1.6,0.4,0.016146230007616155
181,cc,econ,1.6,0.5,0.016146230007616155
182,cc,econ,1.6,0.6,0.016146230007616155
183,cc,econ,1.6,0.7,0.013419649657273425
184,cc,econ,1.6,0.8,0.011576542269611582
185,cc,econ,1.6,0.8,0.011576542269611582
186,cc,econ,1.6,1.0,0.004051789794364054
187,cc,econ,1.7,0.01,0.016146230007616155
188,cc,econ,1.7,0.1,0.016146230007616155
189,cc,econ,1.7,0.2,0.016146230007616155
190,cc,econ,1.7,0.3,0.016146230007616155
191,cc,econ,1.7,0.4,0.016146230007616155
192,cc,econ,1.7,0.5,0.016146230007616155
193,cc,econ,1.7,0.6,0.014958111195734964
194,cc,econ,1.7,0.7,0.013023610053313029
195,cc,econ,1.7,0.8,0.01157654226961158
196,cc,econ,1.7,0.8,0.01157654226961158
197,cc,econ,1.7,1.0,0.0025894897182025907
198,cc,econ,1.8,0.01,0.016146230007616155
199,cc,econ,1.8,0.1,0.016146230007616155
200,cc,econ,1.8,0.2,0.016146230007616155
201,cc,econ,1.8,0.3,0.016146230007616155
202,cc,econ,1.8,0.4,0.016146230007616155
203,cc,econ,1.8,0.5,0.016146230007616155
204,cc,econ,1.8,0.6,0.016146230007616155
205,cc,econ,1.8,0.7,0.013419649657273425
206,cc,econ,1.8,0.8,0.01157654226961158
207,cc,econ,1.8,0.8,0.01157654226961158
208,cc,econ,1.8,1.0,0.003747143945163749
209,cc,econ,1.9,0.01,0.016146230007616155
210,cc,econ,1.9,0.1,0.016146230007616155
211,cc,econ,1.9,0.2,0.016146230007616155
212,cc,econ,1.9,0.3,0.016146230007616155
213,cc,econ,1.9,0.4,0.016146230007616155
214,cc,econ,1.9,0.5,0.016146230007616155
215,cc,econ,1.9,0.6,0.015948210205635957
216,cc,econ,1.9,0.7,0.012627570449352633
217,cc,econ,1.9,0.8,0.01157654226961158
218,cc,econ,1.9,0.8,0.01157654226961158
219,cc,econ,1.9,1.0,0.002726426488802727
220,cc,econ,2.0,0.01,0.016146230007616155
221,cc,econ,2.0,0.1,0.016146230007616155
222,cc,econ,2.0,0.2,0.016146230007616155
223,cc,econ,2.0,0.3,0.016146230007616155
224,cc,econ,2.0,0.4,0.016146230007616155
225,cc,econ,2.0,0.5,0.016146230007616155
226,cc,econ,2.0,0.6,0.014166031987814173
227,cc,econ,2.0,0.7,0.01401370906321402
228,cc,econ,2.0,0.8,0.01157654226961158
229,cc,econ,2.0,0.8,0.01157654226961158
230,cc,econ,2.0,1.0,0.0026858572827455434
231,cc,sex,0.0,0.01,0.01766945925361768
232,cc,sex,0.0,0.1,0.01766945925361768
233,cc,sex,0.0,0.2,0.01766945925361768
234,cc,sex,0.0,0.3,0.01766945925361768
235,cc,sex,0.0,0.4,0.01766945925361768
236,cc,sex,0.0,0.5,0.01766945925361768
237,cc,sex,0.0,0.6,0.01766945925361768
238,cc,sex,0.0,0.7,0.01766945925361768
239,cc,sex,0.0,0.8,0.01766945925361768
240,cc,sex,0.0,0.8,0.01766945925361768
241,cc,sex,0.0,1.0,0.01766945925361768
242,cc,sex,0.1,0.01,0.01766945925361768
243,cc,sex,0.1,0.1,0.01766945925361768
244,cc,sex,0.1,0.2,0.01766945925361768
245,cc,sex,0.1,0.3,0.01766945925361768
246,cc,sex,0.1,0.4,0.01766945925361768
247,cc,sex,0.1,0.5,0.01766945925361768
248,cc,sex,0.1,0.6,0.01766945925361768
249,cc,sex,0.1,0.7,0.017471439451637483
250,cc,sex,0.1,0.8,0.01766945925361768
251,cc,sex,0.1,0.8,0.01766945925361768
252,cc,sex,0.1,1.0,0.01766945925361768
253,cc,sex,0.2,0.01,0.01766945925361768
254,cc,sex,0.2,0.1,0.01766945925361768
255,cc,sex,0.2,0.2,0.01766945925361768
256,cc,sex,0.2,0.3,0.01766945925361768
257,cc,sex,0.2,0.4,0.016679360243716686
258,cc,sex,0.2,0.5,0.015887281035795897
259,cc,sex,0.2,0.6,0.017273419649657284
260,cc,sex,0.2,0.7,0.017075399847677083
261,cc,sex,0.2,0.8,0.017075399847677083
262,cc,sex,0.2,0.8,0.017075399847677083
263,cc,sex,0.2,1.0,0.016679360243716686
264,cc,sex,0.3,0.01,0.01766945925361768
265,cc,sex,0.3,0.1,0.01766945925361768
266,cc,sex,0.3,0.2,0.01766945925361768
267,cc,sex,0.3,0.3,0.01766945925361768
268,cc,sex,0.3,0.4,0.015536938309215544
269,cc,sex,0.3,0.5,0.015338918507235346
270,cc,sex,0.3,0.6,0.0156892612338157
271,cc,sex,0.3,0.7,0.01514089870525515
272,cc,sex,0.3,0.8,0.015491241431835499
273,cc,sex,0.3,0.8,0.015491241431835499
274,cc,sex,0.3,1.0,0.015887281035795897
275,cc,sex,0.4,0.01,0.01766945925361768
276,cc,sex,0.4,0.1,0.01766945925361768
277,cc,sex,0.4,0.2,0.01766945925361768
278,cc,sex,0.4,0.3,0.01766945925361768
279,cc,sex,0.4,0.4,0.015536938309215542
280,cc,sex,0.4,0.5,0.01514089870525515
281,cc,sex,0.4,0.6,0.015338918507235344
282,cc,sex,0.4,0.7,0.014546839299314553
283,cc,sex,0.4,0.8,0.014348819497334355
284,cc,sex,0.4,0.8,0.014348819497334355
285,cc,sex,0.4,1.0,0.014348819497334356
286,cc,sex,0.5,0.01,0.01766945925361768
287,cc,sex,0.5,0.1,0.01766945925361768
288,cc,sex,0.5,0.2,0.01766945925361768
289,cc,sex,0.5,0.3,0.01766945925361768
290,cc,sex,0.5,0.4,0.015536938309215546
291,cc,sex,0.5,0.5,0.014546839299314555
292,cc,sex,0.5,0.6,0.014150799695354158
293,cc,sex,0.5,0.7,0.012962680883472966
294,cc,sex,0.5,0.8,0.014348819497334356
295,cc,sex,0.5,0.8,0.014348819497334356
296,cc,sex,0.5,1.0,0.013160700685453166
297,cc,sex,0.6,0.01,0.01766945925361768
298,cc,sex,0.6,0.1,0.01766945925361768
299,cc,sex,0.6,0.2,0.01766945925361768
300,cc,sex,0.6,0.3,0.01766945925361768
301,cc,sex,0.6,0.4,0.015536938309215544
302,cc,sex,0.6,0.5,0.014318354912414325
303,cc,sex,0.6,0.6,0.014150799695354158
304,cc,sex,0.6,0.7,0.013160700685453167
305,cc,sex,0.6,0.8,0.011424219345011428
306,cc,sex,0.6,0.8,0.011424219345011428
307,cc,sex,0.6,1.0,0.011028179741051032
308,cc,sex,0.7,0.01,0.01766945925361768
309,cc,sex,0.7,0.1,0.01766945925361768
310,cc,sex,0.7,0.2,0.01766945925361768
311,cc,sex,0.7,0.3,0.01766945925361768
312,cc,sex,0.7,0.4,0.015536938309215546
313,cc,sex,0.7,0.5,0.014318354912414325
314,cc,sex,0.7,0.6,0.014120335110434125
315,cc,sex,0.7,0.7,0.012246763137852251
316,cc,sex,0.7,0.8,0.011226199543031234
317,cc,sex,0.7,0.8,0.011226199543031234
318,cc,sex,0.7,1.0,0.00994668697638995
319,cc,sex,0.8,0.01,0.01766945925361768
320,cc,sex,0.8,0.1,0.01766945925361768
321,cc,sex,0.8,0.2,0.01766945925361768
322,cc,sex,0.8,0.3,0.01766945925361768
323,cc,sex,0.8,0.4,0.015536938309215546
324,cc,sex,0.8,0.5,0.014546839299314551
325,cc,sex,0.8,0.6,0.013526275704493534
326,cc,sex,0.8,0.7,0.011683168316831688
327,cc,sex,0.8,0.8,0.01043412033511044
328,cc,sex,0.8,0.8,0.01043412033511044
329,cc,sex,0.8,1.0,0.00892612338156893
330,cc,sex,0.8,0.01,0.01766945925361768
331,cc,sex,0.8,0.1,0.01766945925361768
332,cc,sex,0.8,0.2,0.01766945925361768
333,cc,sex,0.8,0.3,0.01766945925361768
334,cc,sex,0.8,0.4,0.015536938309215546
335,cc,sex,0.8,0.5,0.014546839299314551
336,cc,sex,0.8,0.6,0.013526275704493534
337,cc,sex,0.8,0.7,0.011683168316831688
338,cc,sex,0.8,0.8,0.01043412033511044
339,cc,sex,0.8,0.8,0.01043412033511044
340,cc,sex,0.8,1.0,0.00892612338156893
341,cc,sex,1.0,0.01,0.01766945925361768
342,cc,sex,1.0,0.1,0.01766945925361768
343,cc,sex,1.0,0.2,0.01766945925361768
344,cc,sex,1.0,0.3,0.01766945925361768
345,cc,sex,1.0,0.4,0.015536938309215544
346,cc,sex,1.0,0.5,0.014318354912414325
347,cc,sex,1.0,0.6,0.01340441736481341
348,cc,sex,1.0,0.7,0.011820258948971828
349,cc,sex,1.0,0.8,0.008712871287128717
350,cc,sex,1.0,0.8,0.008712871287128717
351,cc,sex,1.0,1.0,0.007524752475247528
352,cc,sex,1.1,0.01,0.01766945925361768
353,cc,sex,1.1,0.1,0.01766945925361768
354,cc,sex,1.1,0.2,0.01766945925361768
355,cc,sex,1.1,0.3,0.01766945925361768
356,cc,sex,1.1,0.4,0.015536938309215544
357,cc,sex,1.1,0.5,0.014318354912414325
358,cc,sex,1.1,0.6,0.01340441736481341
359,cc,sex,1.1,0.7,0.011271896420411275
360,cc,sex,1.1,0.8,0.009687738004569691
361,cc,sex,1.1,0.8,0.009687738004569691
362,cc,sex,1.1,1.0,0.005133282559025135
363,cc,sex,1.2,0.01,0.01766945925361768
364,cc,sex,1.2,0.1,0.01766945925361768
365,cc,sex,1.2,0.2,0.01766945925361768
366,cc,sex,1.2,0.3,0.01766945925361768
367,cc,sex,1.2,0.4,0.015536938309215542
368,cc,sex,1.2,0.5,0.014318354912414325
369,cc,sex,1.2,0.6,0.013404417364813409
370,cc,sex,1.2,0.7,0.011485148514851492
371,cc,sex,1.2,0.8,0.00988575780654989
372,cc,sex,1.2,0.8,0.00988575780654989
373,cc,sex,1.2,1.0,0.002970297029702971
374,cc,sex,1.3,0.01,0.01766945925361768
375,cc,sex,1.3,0.1,0.01766945925361768
376,cc,sex,1.3,0.2,0.01766945925361768
377,cc,sex,1.3,0.3,0.01766945925361768
378,cc,sex,1.3,0.4,0.015536938309215544
379,cc,sex,1.3,0.5,0.014318354912414323
380,cc,sex,1.3,0.6,0.01340441736481341
381,cc,sex,1.3,0.7,0.011271896420411275
382,cc,sex,1.3,0.8,0.00805788271134806
383,cc,sex,1.3,0.8,0.00805788271134806
384,cc,sex,1.3,1.0,0.004447829398324451
385,cc,sex,1.4,0.01,0.01766945925361768
386,cc,sex,1.4,0.1,0.01766945925361768
387,cc,sex,1.4,0.2,0.01766945925361768
388,cc,sex,1.4,0.3,0.01766945925361768
389,cc,sex,1.4,0.4,0.015536938309215544
390,cc,sex,1.4,0.5,0.014318354912414323
391,cc,sex,1.4,0.6,0.01340441736481341
392,cc,sex,1.4,0.7,0.011287128712871294
393,cc,sex,1.4,0.8,0.008636709824828639
394,cc,sex,1.4,0.8,0.008636709824828639
395,cc,sex,1.4,1.0,0.0030769230769230787
396,cc,sex,1.5,0.01,0.01766945925361768
397,cc,sex,1.5,0.1,0.01766945925361768
398,cc,sex,1.5,0.2,0.01766945925361768
399,cc,sex,1.5,0.3,0.01766945925361768
400,cc,sex,1.5,0.4,0.015536938309215542
401,cc,sex,1.5,0.5,0.014318354912414323
402,cc,sex,1.5,0.6,0.013404417364813409
403,cc,sex,1.5,0.7,0.011271896420411274
404,cc,sex,1.5,0.8,0.009078446306169082
405,cc,sex,1.5,0.8,0.009078446306169082
406,cc,sex,1.5,1.0,0.003686214775323688
407,cc,sex,1.6,0.01,0.01766945925361768
408,cc,sex,1.6,0.1,0.01766945925361768
409,cc,sex,1.6,0.2,0.01766945925361768
410,cc,sex,1.6,0.3,0.01766945925361768
411,cc,sex,1.6,0.4,0.015536938309215544
412,cc,sex,1.6,0.5,0.014318354912414323
413,cc,sex,1.6,0.6,0.01340441736481341
414,cc,sex,1.6,0.7,0.011271896420411277
415,cc,sex,1.6,0.8,0.008042650418888042
416,cc,sex,1.6,0.8,0.008042650418888042
417,cc,sex,1.6,1.0,0.003107387661843109
418,cc,sex,1.7,0.01,0.01766945925361768
419,cc,sex,1.7,0.1,0.01766945925361768
420,cc,sex,1.7,0.2,0.01766945925361768
421,cc,sex,1.7,0.3,0.01766945925361768
422,cc,sex,1.7,0.4,0.015536938309215544
423,cc,sex,1.7,0.5,0.014318354912414323
424,cc,sex,1.7,0.6,0.013404417364813409
425,cc,sex,1.7,0.7,0.011271896420411275
426,cc,sex,1.7,0.8,0.008271134805788272
427,cc,sex,1.7,0.8,0.008271134805788272
428,cc,sex,1.7,1.0,0.004031172348004033
429,cc,sex,1.8,0.01,0.01766945925361768
430,cc,sex,1.8,0.1,0.01766945925361768
431,cc,sex,1.8,0.2,0.01766945925361768
432,cc,sex,1.8,0.3,0.01766945925361768
433,cc,sex,1.8,0.4,0.015536938309215542
434,cc,sex,1.8,0.5,0.014318354912414323
435,cc,sex,1.8,0.6,0.01340441736481341
436,cc,sex,1.8,0.7,0.011271896420411275
437,cc,sex,1.8,0.8,0.007677075399847678
438,cc,sex,1.8,0.8,0.007677075399847678
439,cc,sex,1.8,1.0,0.0036992710260037
440,cc,sex,1.9,0.01,0.01766945925361768
441,cc,sex,1.9,0.1,0.01766945925361768
442,cc,sex,1.9,0.2,0.01766945925361768
443,cc,sex,1.9,0.3,0.01766945925361768
444,cc,sex,1.9,0.4,0.015536938309215544
445,cc,sex,1.9,0.5,0.014318354912414323
446,cc,sex,1.9,0.6,0.013404417364813409
447,cc,sex,1.9,0.7,0.011271896420411274
448,cc,sex,1.9,0.8,0.008027418126428026
449,cc,sex,1.9,0.8,0.008027418126428026
450,cc,sex,1.9,1.0,0.003313416194910531
451,cc,sex,2.0,0.01,0.01766945925361768
452,cc,sex,2.0,0.1,0.01766945925361768
453,cc,sex,2.0,0.2,0.01766945925361768
454,cc,sex,2.0,0.3,0.01766945925361768
455,cc,sex,2.0,0.4,0.015536938309215544
456,cc,sex,2.0,0.5,0.014318354912414323
457,cc,sex,2.0,0.6,0.013404417364813409
458,cc,sex,2.0,0.7,0.011271896420411274
459,cc,sex,2.0,0.8,0.008651942117288652
460,cc,sex,2.0,0.8,0.008651942117288652
461,cc,sex,2.0,1.0,0.0036029034614607457
462,cc,alien,0.0,0.01,0.01340441736481341
463,cc,alien,0.0,0.1,0.01340441736481341
464,cc,alien,0.0,0.2,0.01340441736481341
465,cc,alien,0.0,0.3,0.01340441736481341
466,cc,alien,0.0,0.4,0.01340441736481341
467,cc,alien,0.0,0.5,0.01340441736481341
468,cc,alien,0.0,0.6,0.01340441736481341
469,cc,alien,0.0,0.7,0.01340441736481341
470,cc,alien,0.0,0.8,0.01340441736481341
471,cc,alien,0.0,0.8,0.01340441736481341
472,cc,alien,0.0,1.0,0.01340441736481341
473,cc,alien,0.1,0.01,0.01340441736481341
474,cc,alien,0.1,0.1,0.01340441736481341
475,cc,alien,0.1,0.2,0.01340441736481341
476,cc,alien,0.1,0.3,0.01340441736481341
477,cc,alien,0.1,0.4,0.01340441736481341
478,cc,alien,0.1,0.5,0.01340441736481341
479,cc,alien,0.1,0.6,0.01340441736481341
480,cc,alien,0.1,0.7,0.01340441736481341
481,cc,alien,0.1,0.8,0.01340441736481341
482,cc,alien,0.1,0.8,0.01340441736481341
483,cc,alien,0.1,1.0,0.01340441736481341
484,cc,alien,0.2,0.01,0.01340441736481341
485,cc,alien,0.2,0.1,0.01340441736481341
486,cc,alien,0.2,0.2,0.01340441736481341
487,cc,alien,0.2,0.3,0.01340441736481341
488,cc,alien,0.2,0.4,0.01340441736481341
489,cc,alien,0.2,0.5,0.01340441736481341
490,cc,alien,0.2,0.6,0.01340441736481341
491,cc,alien,0.2,0.7,0.01340441736481341
492,cc,alien,0.2,0.8,0.01340441736481341
493,cc,alien,0.2,0.8,0.01340441736481341
494,cc,alien,0.2,1.0,0.01340441736481341
495,cc,alien,0.3,0.01,0.01340441736481341
496,cc,alien,0.3,0.1,0.01340441736481341
497,cc,alien,0.3,0.2,0.01340441736481341
498,cc,alien,0.3,0.3,0.01340441736481341
499,cc,alien,0.3,0.4,0.01340441736481341
500,cc,alien,0.3,0.5,0.01340441736481341
501,cc,alien,0.3,0.6,0.01340441736481341
502,cc,alien,0.3,0.7,0.01340441736481341
503,cc,alien,0.3,0.8,0.013206397562833212
504,cc,alien,0.3,0.8,0.013206397562833212
505,cc,alien,0.3,1.0,0.01340441736481341
506,cc,alien,0.4,0.01,0.01340441736481341
507,cc,alien,0.4,0.1,0.01340441736481341
508,cc,alien,0.4,0.2,0.01340441736481341
509,cc,alien,0.4,0.3,0.01340441736481341
510,cc,alien,0.4,0.4,0.01340441736481341
511,cc,alien,0.4,0.5,0.013008377760853014
512,cc,alien,0.4,0.6,0.012810357958872818
513,cc,alien,0.4,0.7,0.012810357958872818
514,cc,alien,0.4,0.8,0.013206397562833212
515,cc,alien,0.4,0.8,0.013206397562833212
516,cc,alien,0.4,1.0,0.013008377760853014
517,cc,alien,0.5,0.01,0.01340441736481341
518,cc,alien,0.5,0.1,0.01340441736481341
519,cc,alien,0.5,0.2,0.01340441736481341
520,cc,alien,0.5,0.3,0.01340441736481341
521,cc,alien,0.5,0.4,0.013206397562833212
522,cc,alien,0.5,0.5,0.012612338156892618
523,cc,alien,0.5,0.6,0.012216298552932221
524,cc,alien,0.5,0.7,0.011424219345011428
525,cc,alien,0.5,0.8,0.012018278750952025
526,cc,alien,0.5,0.8,0.012018278750952025
527,cc,alien,0.5,1.0,0.011226199543031232
528,cc,alien,0.6,0.01,0.01340441736481341
529,cc,alien,0.6,0.1,0.01340441736481341
530,cc,alien,0.6,0.2,0.01340441736481341
531,cc,alien,0.6,0.3,0.01340441736481341
532,cc,alien,0.6,0.4,0.013008377760853016
533,cc,alien,0.6,0.5,0.011424219345011428
534,cc,alien,0.6,0.6,0.011028179741051032
535,cc,alien,0.6,0.7,0.010434120335110438
536,cc,alien,0.6,0.8,0.008651942117288657
537,cc,alien,0.6,0.8,0.008651942117288657
538,cc,alien,0.6,1.0,0.008849961919268855
539,cc,alien,0.7,0.01,0.01340441736481341
540,cc,alien,0.7,0.1,0.01340441736481341
541,cc,alien,0.7,0.2,0.01340441736481341
542,cc,alien,0.7,0.3,0.01340441736481341
543,cc,alien,0.7,0.4,0.012612338156892618
544,cc,alien,0.7,0.5,0.010038080731150041
545,cc,alien,0.7,0.6,0.008453922315308459
546,cc,alien,0.7,0.7,0.008453922315308459
547,cc,alien,0.7,0.8,0.00825590251332826
548,cc,alien,0.7,0.8,0.00825590251332826
549,cc,alien,0.7,1.0,0.00726580350342727
550,cc,alien,0.8,0.01,0.01340441736481341
551,cc,alien,0.8,0.1,0.01340441736481341
552,cc,alien,0.8,0.2,0.01340441736481341
553,cc,alien,0.8,0.3,0.01340441736481341
554,cc,alien,0.8,0.4,0.011881188118811887
555,cc,alien,0.8,0.5,0.010693069306930696
