idx,model_name,parameter_value,predicted_value
49,luminous-supreme-control_int100query,0.1,70
50,luminous-supreme-control_int100query,0.1,70
51,luminous-supreme-control_int100query,0.1,70
52,luminous-supreme-control_int100query,0.1,70
53,luminous-supreme-control_int100query,0.1,70
54,luminous-supreme-control_int100query,0.1,70
55,luminous-supreme-control_int100query,0.1,70
56,luminous-supreme-control_int100query,0.1,70
57,luminous-supreme-control_int100query,0.1,70
58,luminous-supreme-control_int100query,0.1,70
59,luminous-supreme-control_int100query,0.1,70
60,luminous-supreme-control_int100query,0.1,70
61,luminous-supreme-control_int100query,0.1,70
62,luminous-supreme-control_int100query,0.1,70
63,luminous-supreme-control_int100query,0.1,70
64,luminous-supreme-control_int100query,0.1,70
65,luminous-supreme-control_int100query,0.1,70
66,luminous-supreme-control_int100query,0.1,70
67,luminous-supreme-control_int100query,0.1,70
68,luminous-supreme-control_int100query,0.1,70
69,luminous-supreme-control_int100query,0.1,70
70,luminous-supreme-control_int100query,0.1,70
71,luminous-supreme-control_int100query,0.1,70
72,luminous-supreme-control_int100query,0.1,70
73,luminous-supreme-control_int100query,0.1,70
74,luminous-supreme-control_int100query,0.1,70
75,luminous-supreme-control_int100query,0.1,70
76,luminous-supreme-control_int100query,0.1,70
77,luminous-supreme-control_int100query,0.1,70
78,luminous-supreme-control_int100query,0.1,70
79,luminous-supreme-control_int100query,0.1,70
80,luminous-supreme-control_int100query,0.1,70
81,luminous-supreme-control_int100query,0.1,70
82,luminous-supreme-control_int100query,0.2,70
83,luminous-supreme-control_int100query,0.2,70
84,luminous-supreme-control_int100query,0.2,70
85,luminous-supreme-control_int100query,0.2,70
86,luminous-supreme-control_int100query,0.2,70
87,luminous-supreme-control_int100query,0.2,70
88,luminous-supreme-control_int100query,0.2,70
89,luminous-supreme-control_int100query,0.2,70
90,luminous-supreme-control_int100query,0.2,70
91,luminous-supreme-control_int100query,0.2,75
92,luminous-supreme-control_int100query,0.2,70
93,luminous-supreme-control_int100query,0.2,70
94,luminous-supreme-control_int100query,0.2,70
95,luminous-supreme-control_int100query,0.2,70
96,luminous-supreme-control_int100query,0.2,70
97,luminous-supreme-control_int100query,0.2,70
98,luminous-supreme-control_int100query,0.2,70
99,luminous-supreme-control_int100query,0.2,75
100,luminous-supreme-control_int100query,0.2,70
101,luminous-supreme-control_int100query,0.2,70
102,luminous-supreme-control_int100query,0.2,70
103,luminous-supreme-control_int100query,0.2,70
104,luminous-supreme-control_int100query,0.2,70
105,luminous-supreme-control_int100query,0.2,70
106,luminous-supreme-control_int100query,0.2,70
107,luminous-supreme-control_int100query,0.2,70
108,luminous-supreme-control_int100query,0.2,70
109,luminous-supreme-control_int100query,0.2,70
110,luminous-supreme-control_int100query,0.2,75
111,luminous-supreme-control_int100query,0.2,70
112,luminous-supreme-control_int100query,0.2,70
113,luminous-supreme-control_int100query,0.2,70
114,luminous-supreme-control_int100query,0.2,70
115,luminous-supreme-control_int100query,0.2,70
116,luminous-supreme-control_int100query,0.2,70
117,luminous-supreme-control_int100query,0.2,70
118,luminous-supreme-control_int100query,0.2,70
119,luminous-supreme-control_int100query,0.2,70
120,luminous-supreme-control_int100query,0.2,70
121,luminous-supreme-control_int100query,0.2,70
122,luminous-supreme-control_int100query,0.2,70
123,luminous-supreme-control_int100query,0.2,70
124,luminous-supreme-control_int100query,0.2,70
125,luminous-supreme-control_int100query,0.2,70
126,luminous-supreme-control_int100query,0.2,70
127,luminous-supreme-control_int100query,0.2,70
128,luminous-supreme-control_int100query,0.2,70
129,luminous-supreme-control_int100query,0.2,70
130,luminous-supreme-control_int100query,0.2,70
131,luminous-supreme-control_int100query,0.2,70
132,luminous-supreme-control_int100query,0.2,70
133,luminous-supreme-control_int100query,0.2,70
134,luminous-supreme-control_int100query,0.2,70
135,luminous-supreme-control_int100query,0.2,70
136,luminous-supreme-control_int100query,0.2,70
137,luminous-supreme-control_int100query,0.2,70
138,luminous-supreme-control_int100query,0.2,70
139,luminous-supreme-control_int100query,0.2,70
140,luminous-supreme-control_int100query,0.2,70
141,luminous-supreme-control_int100query,0.2,70
142,luminous-supreme-control_int100query,0.2,70
143,luminous-supreme-control_int100query,0.2,70
144,luminous-supreme-control_int100query,0.2,70
145,luminous-supreme-control_int100query,0.2,70
146,luminous-supreme-control_int100query,0.2,70
147,luminous-supreme-control_int100query,0.2,70
148,luminous-supreme-control_int100query,0.2,70
149,luminous-supreme-control_int100query,0.2,70
150,luminous-supreme-control_int100query,0.2,70
151,luminous-supreme-control_int100query,0.2,70
152,luminous-supreme-control_int100query,0.2,75
153,luminous-supreme-control_int100query,0.2,70
154,luminous-supreme-control_int100query,0.2,70
155,luminous-supreme-control_int100query,0.2,70
156,luminous-supreme-control_int100query,0.2,70
157,luminous-supreme-control_int100query,0.2,70
158,luminous-supreme-control_int100query,0.2,70
159,luminous-supreme-control_int100query,0.2,70
160,luminous-supreme-control_int100query,0.3,70
161,luminous-supreme-control_int100query,0.3,70
162,luminous-supreme-control_int100query,0.3,70
163,luminous-supreme-control_int100query,0.3,70
164,luminous-supreme-control_int100query,0.3,75
165,luminous-supreme-control_int100query,0.3,70
166,luminous-supreme-control_int100query,0.3,70
167,luminous-supreme-control_int100query,0.3,70
168,luminous-supreme-control_int100query,0.3,70
169,luminous-supreme-control_int100query,0.3,70
170,luminous-supreme-control_int100query,0.3,70
171,luminous-supreme-control_int100query,0.3,70
172,luminous-supreme-control_int100query,0.3,70
173,luminous-supreme-control_int100query,0.3,70
174,luminous-supreme-control_int100query,0.3,70
175,luminous-supreme-control_int100query,0.3,70
176,luminous-supreme-control_int100query,0.3,70
177,luminous-supreme-control_int100query,0.3,70
178,luminous-supreme-control_int100query,0.3,70
179,luminous-supreme-control_int100query,0.3,70
180,luminous-supreme-control_int100query,0.3,70
181,luminous-supreme-control_int100query,0.3,70
182,luminous-supreme-control_int100query,0.3,70
183,luminous-supreme-control_int100query,0.3,70
184,luminous-supreme-control_int100query,0.3,70
185,luminous-supreme-control_int100query,0.3,70
186,luminous-supreme-control_int100query,0.3,70
187,luminous-supreme-control_int100query,0.3,70
188,luminous-supreme-control_int100query,0.3,70
189,luminous-supreme-control_int100query,0.3,75
190,luminous-supreme-control_int100query,0.3,70
191,luminous-supreme-control_int100query,0.3,70
192,luminous-supreme-control_int100query,0.3,70
193,luminous-supreme-control_int100query,0.3,70
194,luminous-supreme-control_int100query,0.3,70
195,luminous-supreme-control_int100query,0.3,70
196,luminous-supreme-control_int100query,0.3,70
197,luminous-supreme-control_int100query,0.3,70
198,luminous-supreme-control_int100query,0.3,70
199,luminous-supreme-control_int100query,0.3,70
200,luminous-supreme-control_int100query,0.3,70
201,luminous-supreme-control_int100query,0.3,70
202,luminous-supreme-control_int100query,0.3,70
203,luminous-supreme-control_int100query,0.3,70
204,luminous-supreme-control_int100query,0.3,70
205,luminous-supreme-control_int100query,0.3,70
206,luminous-supreme-control_int100query,0.3,70
207,luminous-supreme-control_int100query,0.3,70
208,luminous-supreme-control_int100query,0.3,70
209,luminous-supreme-control_int100query,0.3,73
210,luminous-supreme-control_int100query,0.3,70
211,luminous-supreme-control_int100query,0.3,70
212,luminous-supreme-control_int100query,0.3,70
213,luminous-supreme-control_int100query,0.3,70
214,luminous-supreme-control_int100query,0.3,70
215,luminous-supreme-control_int100query,0.3,70
216,luminous-supreme-control_int100query,0.3,70
217,luminous-supreme-control_int100query,0.3,70
218,luminous-supreme-control_int100query,0.3,70
219,luminous-supreme-control_int100query,0.3,70
220,luminous-supreme-control_int100query,0.3,70
221,luminous-supreme-control_int100query,0.3,70
222,luminous-supreme-control_int100query,0.3,70
223,luminous-supreme-control_int100query,0.3,70
224,luminous-supreme-control_int100query,0.3,70
225,luminous-supreme-control_int100query,0.3,75
226,luminous-supreme-control_int100query,0.3,70
227,luminous-supreme-control_int100query,0.3,70
228,luminous-supreme-control_int100query,0.3,70
229,luminous-supreme-control_int100query,0.3,70
230,luminous-supreme-control_int100query,0.3,70
231,luminous-supreme-control_int100query,0.3,70
232,luminous-supreme-control_int100query,0.3,70
233,luminous-supreme-control_int100query,0.4,70
234,luminous-supreme-control_int100query,0.4,70
235,luminous-supreme-control_int100query,0.4,70
236,luminous-supreme-control_int100query,0.4,70
237,luminous-supreme-control_int100query,0.4,75
238,luminous-supreme-control_int100query,0.4,75
239,luminous-supreme-control_int100query,0.4,70
240,luminous-supreme-control_int100query,0.4,70
241,luminous-supreme-control_int100query,0.4,70
242,luminous-supreme-control_int100query,0.4,70
243,luminous-supreme-control_int100query,0.4,70
244,luminous-supreme-control_int100query,0.4,70
245,luminous-supreme-control_int100query,0.4,70
246,luminous-supreme-control_int100query,0.4,75
247,luminous-supreme-control_int100query,0.4,70
248,luminous-supreme-control_int100query,0.4,75
249,luminous-supreme-control_int100query,0.4,70
250,luminous-supreme-control_int100query,0.4,70
251,luminous-supreme-control_int100query,0.4,70
252,luminous-supreme-control_int100query,0.4,70
253,luminous-supreme-control_int100query,0.4,70
254,luminous-supreme-control_int100query,0.4,75
255,luminous-supreme-control_int100query,0.4,70
256,luminous-supreme-control_int100query,0.4,70
257,luminous-supreme-control_int100query,0.4,70
258,luminous-supreme-control_int100query,0.4,70
259,luminous-supreme-control_int100query,0.4,70
260,luminous-supreme-control_int100query,0.4,70
261,luminous-supreme-control_int100query,0.4,70
262,luminous-supreme-control_int100query,0.4,70
263,luminous-supreme-control_int100query,0.4,70
264,luminous-supreme-control_int100query,0.4,70
265,luminous-supreme-control_int100query,0.4,73
266,luminous-supreme-control_int100query,0.4,70
267,luminous-supreme-control_int100query,0.4,70
268,luminous-supreme-control_int100query,0.4,73
269,luminous-supreme-control_int100query,0.4,70
270,luminous-supreme-control_int100query,0.4,70
271,luminous-supreme-control_int100query,0.4,70
272,luminous-supreme-control_int100query,0.4,73
273,luminous-supreme-control_int100query,0.4,70
274,luminous-supreme-control_int100query,0.4,75
275,luminous-supreme-control_int100query,0.4,70
276,luminous-supreme-control_int100query,0.4,70
277,luminous-supreme-control_int100query,0.4,73
278,luminous-supreme-control_int100query,0.4,75
279,luminous-supreme-control_int100query,0.4,75
280,luminous-supreme-control_int100query,0.4,70
281,luminous-supreme-control_int100query,0.4,70
282,luminous-supreme-control_int100query,0.4,70
283,luminous-supreme-control_int100query,0.4,70
284,luminous-supreme-control_int100query,0.4,70
285,luminous-supreme-control_int100query,0.4,70
286,luminous-supreme-control_int100query,0.4,70
287,luminous-supreme-control_int100query,0.4,70
288,luminous-supreme-control_int100query,0.4,70
289,luminous-supreme-control_int100query,0.4,70
290,luminous-supreme-control_int100query,0.4,70
291,luminous-supreme-control_int100query,0.4,70
292,luminous-supreme-control_int100query,0.4,60
293,luminous-supreme-control_int100query,0.4,73
294,luminous-supreme-control_int100query,0.4,70
295,luminous-supreme-control_int100query,0.4,70
296,luminous-supreme-control_int100query,0.4,70
297,luminous-supreme-control_int100query,0.4,70
298,luminous-supreme-control_int100query,0.4,70
299,luminous-supreme-control_int100query,0.4,70
300,luminous-supreme-control_int100query,0.4,70
301,luminous-supreme-control_int100query,0.4,70
302,luminous-supreme-control_int100query,0.4,75
303,luminous-supreme-control_int100query,0.4,70
304,luminous-supreme-control_int100query,0.4,70
305,luminous-supreme-control_int100query,0.4,70
306,luminous-supreme-control_int100query,0.4,70
307,luminous-supreme-control_int100query,0.4,70
308,luminous-supreme-control_int100query,0.4,73
309,luminous-supreme-control_int100query,0.4,70
310,luminous-supreme-control_int100query,0.4,70
311,luminous-supreme-control_int100query,0.4,70
312,luminous-supreme-control_int100query,0.4,70
313,luminous-supreme-control_int100query,0.4,75
314,luminous-supreme-control_int100query,0.5,70
315,luminous-supreme-control_int100query,0.5,70
316,luminous-supreme-control_int100query,0.5,73
317,luminous-supreme-control_int100query,0.5,70
318,luminous-supreme-control_int100query,0.5,70
319,luminous-supreme-control_int100query,0.5,70
320,luminous-supreme-control_int100query,0.5,70
321,luminous-supreme-control_int100query,0.5,70
322,luminous-supreme-control_int100query,0.5,70
323,luminous-supreme-control_int100query,0.5,75
324,luminous-supreme-control_int100query,0.5,70
325,luminous-supreme-control_int100query,0.5,70
326,luminous-supreme-control_int100query,0.5,70
327,luminous-supreme-control_int100query,0.5,70
328,luminous-supreme-control_int100query,0.5,70
329,luminous-supreme-control_int100query,0.5,75
330,luminous-supreme-control_int100query,0.5,70
331,luminous-supreme-control_int100query,0.5,70
332,luminous-supreme-control_int100query,0.5,70
333,luminous-supreme-control_int100query,0.5,75
334,luminous-supreme-control_int100query,0.5,70
335,luminous-supreme-control_int100query,0.5,70
336,luminous-supreme-control_int100query,0.5,70
337,luminous-supreme-control_int100query,0.5,70
338,luminous-supreme-control_int100query,0.5,75
339,luminous-supreme-control_int100query,0.5,70
340,luminous-supreme-control_int100query,0.5,70
341,luminous-supreme-control_int100query,0.5,70
342,luminous-supreme-control_int100query,0.5,70
343,luminous-supreme-control_int100query,0.5,70
344,luminous-supreme-control_int100query,0.5,70
345,luminous-supreme-control_int100query,0.5,70
346,luminous-supreme-control_int100query,0.5,75
347,luminous-supreme-control_int100query,0.5,70
348,luminous-supreme-control_int100query,0.5,70
349,luminous-supreme-control_int100query,0.5,70
350,luminous-supreme-control_int100query,0.5,75
351,luminous-supreme-control_int100query,0.5,70
352,luminous-supreme-control_int100query,0.5,75
353,luminous-supreme-control_int100query,0.5,70
354,luminous-supreme-control_int100query,0.5,70
355,luminous-supreme-control_int100query,0.5,70
356,luminous-supreme-control_int100query,0.5,73
357,luminous-supreme-control_int100query,0.5,70
358,luminous-supreme-control_int100query,0.5,70
359,luminous-supreme-control_int100query,0.5,70
360,luminous-supreme-control_int100query,0.5,70
361,luminous-supreme-control_int100query,0.5,70
362,luminous-supreme-control_int100query,0.5,70
363,luminous-supreme-control_int100query,0.5,70
364,luminous-supreme-control_int100query,0.5,70
365,luminous-supreme-control_int100query,0.5,70
366,luminous-supreme-control_int100query,0.5,70
367,luminous-supreme-control_int100query,0.5,75
368,luminous-supreme-control_int100query,0.5,70
369,luminous-supreme-control_int100query,0.5,75
370,luminous-supreme-control_int100query,0.5,70
371,luminous-supreme-control_int100query,0.5,70
372,luminous-supreme-control_int100query,0.5,70
373,luminous-supreme-control_int100query,0.5,75
374,luminous-supreme-control_int100query,0.5,75
375,luminous-supreme-control_int100query,0.5,70
376,luminous-supreme-control_int100query,0.5,73
377,luminous-supreme-control_int100query,0.5,70
378,luminous-supreme-control_int100query,0.5,70
379,luminous-supreme-control_int100query,0.5,73
380,luminous-supreme-control_int100query,0.5,70
381,luminous-supreme-control_int100query,0.5,70
382,luminous-supreme-control_int100query,0.5,70
383,luminous-supreme-control_int100query,0.5,70
384,luminous-supreme-control_int100query,0.5,70
385,luminous-supreme-control_int100query,0.5,75
386,luminous-supreme-control_int100query,0.5,70
387,luminous-supreme-control_int100query,0.5,70
388,luminous-supreme-control_int100query,0.5,70
389,luminous-supreme-control_int100query,0.5,73
390,luminous-supreme-control_int100query,0.5,70
391,luminous-supreme-control_int100query,0.5,70
392,luminous-supreme-control_int100query,0.5,70
393,luminous-supreme-control_int100query,0.5,70
394,luminous-supreme-control_int100query,0.5,70
395,luminous-supreme-control_int100query,0.5,70
396,luminous-supreme-control_int100query,0.5,75
397,luminous-supreme-control_int100query,0.6,70
398,luminous-supreme-control_int100query,0.6,70
399,luminous-supreme-control_int100query,0.6,70
400,luminous-supreme-control_int100query,0.6,73
401,luminous-supreme-control_int100query,0.6,70
402,luminous-supreme-control_int100query,0.6,70
403,luminous-supreme-control_int100query,0.6,60
404,luminous-supreme-control_int100query,0.6,70
405,luminous-supreme-control_int100query,0.6,70
406,luminous-supreme-control_int100query,0.6,60
407,luminous-supreme-control_int100query,0.6,70
408,luminous-supreme-control_int100query,0.6,70
409,luminous-supreme-control_int100query,0.6,70
410,luminous-supreme-control_int100query,0.6,70
411,luminous-supreme-control_int100query,0.6,70
412,luminous-supreme-control_int100query,0.6,70
413,luminous-supreme-control_int100query,0.6,70
414,luminous-supreme-control_int100query,0.6,70
415,luminous-supreme-control_int100query,0.6,70
416,luminous-supreme-control_int100query,0.6,70
417,luminous-supreme-control_int100query,0.6,70
418,luminous-supreme-control_int100query,0.6,75
419,luminous-supreme-control_int100query,0.6,70
420,luminous-supreme-control_int100query,0.6,75
421,luminous-supreme-control_int100query,0.6,75
422,luminous-supreme-control_int100query,0.6,70
423,luminous-supreme-control_int100query,0.6,73
424,luminous-supreme-control_int100query,0.6,70
425,luminous-supreme-control_int100query,0.6,70
426,luminous-supreme-control_int100query,0.6,70
427,luminous-supreme-control_int100query,0.6,70
428,luminous-supreme-control_int100query,0.6,70
429,luminous-supreme-control_int100query,0.6,70
430,luminous-supreme-control_int100query,0.6,73
431,luminous-supreme-control_int100query,0.6,70
432,luminous-supreme-control_int100query,0.6,75
433,luminous-supreme-control_int100query,0.6,70
434,luminous-supreme-control_int100query,0.6,70
435,luminous-supreme-control_int100query,0.6,70
436,luminous-supreme-control_int100query,0.6,70
437,luminous-supreme-control_int100query,0.6,75
438,luminous-supreme-control_int100query,0.6,70
439,luminous-supreme-control_int100query,0.6,70
440,luminous-supreme-control_int100query,0.6,75
441,luminous-supreme-control_int100query,0.6,70
442,luminous-supreme-control_int100query,0.6,70
443,luminous-supreme-control_int100query,0.6,70
444,luminous-supreme-control_int100query,0.6,75
445,luminous-supreme-control_int100query,0.6,70
446,luminous-supreme-control_int100query,0.6,75
447,luminous-supreme-control_int100query,0.6,70
448,luminous-supreme-control_int100query,0.6,70
449,luminous-supreme-control_int100query,0.6,70
450,luminous-supreme-control_int100query,0.6,70
451,luminous-supreme-control_int100query,0.6,70
452,luminous-supreme-control_int100query,0.6,73
453,luminous-supreme-control_int100query,0.6,70
454,luminous-supreme-control_int100query,0.6,60
455,luminous-supreme-control_int100query,0.6,70
456,luminous-supreme-control_int100query,0.6,70
457,luminous-supreme-control_int100query,0.6,70
458,luminous-supreme-control_int100query,0.6,70
459,luminous-supreme-control_int100query,0.6,75
460,luminous-supreme-control_int100query,0.6,70
461,luminous-supreme-control_int100query,0.6,70
462,luminous-supreme-control_int100query,0.6,70
463,luminous-supreme-control_int100query,0.6,70
464,luminous-supreme-control_int100query,0.6,60
465,luminous-supreme-control_int100query,0.6,70
466,luminous-supreme-control_int100query,0.6,70
467,luminous-supreme-control_int100query,0.6,70
468,luminous-supreme-control_int100query,0.6,70
469,luminous-supreme-control_int100query,0.6,73
470,luminous-supreme-control_int100query,0.6,73
471,luminous-supreme-control_int100query,0.6,70
472,luminous-supreme-control_int100query,0.6,70
473,luminous-supreme-control_int100query,0.6,70
474,luminous-supreme-control_int100query,0.6,73
475,luminous-supreme-control_int100query,0.6,75
476,luminous-supreme-control_int100query,0.6,70
477,luminous-supreme-control_int100query,0.6,70
478,luminous-supreme-control_int100query,0.6,70
479,luminous-supreme-control_int100query,0.6,70
480,luminous-supreme-control_int100query,0.6,70
481,luminous-supreme-control_int100query,0.6,70
482,luminous-supreme-control_int100query,0.6,70
483,luminous-supreme-control_int100query,0.6,70
484,luminous-supreme-control_int100query,0.7,73
485,luminous-supreme-control_int100query,0.7,70
486,luminous-supreme-control_int100query,0.7,70
487,luminous-supreme-control_int100query,0.7,70
488,luminous-supreme-control_int100query,0.7,70
489,luminous-supreme-control_int100query,0.7,70
490,luminous-supreme-control_int100query,0.7,73
491,luminous-supreme-control_int100query,0.7,70
492,luminous-supreme-control_int100query,0.7,70
493,luminous-supreme-control_int100query,0.7,70
494,luminous-supreme-control_int100query,0.7,70
495,luminous-supreme-control_int100query,0.7,70
496,luminous-supreme-control_int100query,0.7,70
497,luminous-supreme-control_int100query,0.7,75
498,luminous-supreme-control_int100query,0.7,70
499,luminous-supreme-control_int100query,0.7,70
500,luminous-supreme-control_int100query,0.7,70
501,luminous-supreme-control_int100query,0.7,70
502,luminous-supreme-control_int100query,0.7,75
503,luminous-supreme-control_int100query,0.7,73
504,luminous-supreme-control_int100query,0.7,70
505,luminous-supreme-control_int100query,0.7,70
506,luminous-supreme-control_int100query,0.7,70
507,luminous-supreme-control_int100query,0.7,70
508,luminous-supreme-control_int100query,0.7,60
509,luminous-supreme-control_int100query,0.7,73
510,luminous-supreme-control_int100query,0.7,73
511,luminous-supreme-control_int100query,0.7,70
512,luminous-supreme-control_int100query,0.7,70
513,luminous-supreme-control_int100query,0.7,70
514,luminous-supreme-control_int100query,0.7,70
515,luminous-supreme-control_int100query,0.7,70
516,luminous-supreme-control_int100query,0.7,75
517,luminous-supreme-control_int100query,0.7,70
518,luminous-supreme-control_int100query,0.7,73
519,luminous-supreme-control_int100query,0.7,73
520,luminous-supreme-control_int100query,0.7,70
521,luminous-supreme-control_int100query,0.7,70
522,luminous-supreme-control_int100query,0.7,70
523,luminous-supreme-control_int100query,0.7,75
524,luminous-supreme-control_int100query,0.7,75
525,luminous-supreme-control_int100query,0.7,70
526,luminous-supreme-control_int100query,0.7,75
527,luminous-supreme-control_int100query,0.7,70
528,luminous-supreme-control_int100query,0.7,70
529,luminous-supreme-control_int100query,0.7,70
530,luminous-supreme-control_int100query,0.7,70
531,luminous-supreme-control_int100query,0.7,70
532,luminous-supreme-control_int100query,0.7,60
533,luminous-supreme-control_int100query,0.7,70
534,luminous-supreme-control_int100query,0.7,70
535,luminous-supreme-control_int100query,0.7,75
536,luminous-supreme-control_int100query,0.7,70
537,luminous-supreme-control_int100query,0.7,75
538,luminous-supreme-control_int100query,0.7,70
539,luminous-supreme-control_int100query,0.7,70
540,luminous-supreme-control_int100query,0.7,73
541,luminous-supreme-control_int100query,0.7,73
542,luminous-supreme-control_int100query,0.7,70
543,luminous-supreme-control_int100query,0.7,73
544,luminous-supreme-control_int100query,0.7,70
545,luminous-supreme-control_int100query,0.7,70
546,luminous-supreme-control_int100query,0.7,70
547,luminous-supreme-control_int100query,0.7,70
548,luminous-supreme-control_int100query,0.7,70
549,luminous-supreme-control_int100query,0.7,70
550,luminous-supreme-control_int100query,0.7,70
551,luminous-supreme-control_int100query,0.7,70
552,luminous-supreme-control_int100query,0.7,75
553,luminous-supreme-control_int100query,0.7,70
554,luminous-supreme-control_int100query,0.7,73
555,luminous-supreme-control_int100query,0.7,73
556,luminous-supreme-control_int100query,0.7,73
557,luminous-supreme-control_int100query,0.7,75
558,luminous-supreme-control_int100query,0.7,60
559,luminous-supreme-control_int100query,0.7,70
560,luminous-supreme-control_int100query,0.7,70
561,luminous-supreme-control_int100query,0.7,70
562,luminous-supreme-control_int100query,0.7,70
563,luminous-supreme-control_int100query,0.7,70
564,luminous-supreme-control_int100query,0.7,70
565,luminous-supreme-control_int100query,0.7,73
566,luminous-supreme-control_int100query,0.8,70
567,luminous-supreme-control_int100query,0.8,70
568,luminous-supreme-control_int100query,0.8,70
569,luminous-supreme-control_int100query,0.8,70
570,luminous-supreme-control_int100query,0.8,70
571,luminous-supreme-control_int100query,0.8,73
572,luminous-supreme-control_int100query,0.8,75
573,luminous-supreme-control_int100query,0.8,70
574,luminous-supreme-control_int100query,0.8,70
575,luminous-supreme-control_int100query,0.8,73
576,luminous-supreme-control_int100query,0.8,70
577,luminous-supreme-control_int100query,0.8,73
578,luminous-supreme-control_int100query,0.8,73
579,luminous-supreme-control_int100query,0.8,70
580,luminous-supreme-control_int100query,0.8,70
581,luminous-supreme-control_int100query,0.8,70
582,luminous-supreme-control_int100query,0.8,73
583,luminous-supreme-control_int100query,0.8,70
584,luminous-supreme-control_int100query,0.8,70
585,luminous-supreme-control_int100query,0.8,70
586,luminous-supreme-control_int100query,0.8,75
587,luminous-supreme-control_int100query,0.8,75
588,luminous-supreme-control_int100query,0.8,70
589,luminous-supreme-control_int100query,0.8,70
590,luminous-supreme-control_int100query,0.8,70
591,luminous-supreme-control_int100query,0.8,70
592,luminous-supreme-control_int100query,0.8,70
593,luminous-supreme-control_int100query,0.8,70
594,luminous-supreme-control_int100query,0.8,70
595,luminous-supreme-control_int100query,0.8,60
596,luminous-supreme-control_int100query,0.8,70
597,luminous-supreme-control_int100query,0.8,75
598,luminous-supreme-control_int100query,0.8,70
599,luminous-supreme-control_int100query,0.8,75
600,luminous-supreme-control_int100query,0.8,70
601,luminous-supreme-control_int100query,0.8,75
602,luminous-supreme-control_int100query,0.8,45
603,luminous-supreme-control_int100query,0.8,70
604,luminous-supreme-control_int100query,0.8,75
605,luminous-supreme-control_int100query,0.8,73
606,luminous-supreme-control_int100query,0.8,70
607,luminous-supreme-control_int100query,0.8,75
608,luminous-supreme-control_int100query,0.8,70
609,luminous-supreme-control_int100query,0.8,70
610,luminous-supreme-control_int100query,0.8,75
611,luminous-supreme-control_int100query,0.8,70
612,luminous-supreme-control_int100query,0.8,70
613,luminous-supreme-control_int100query,0.8,70
614,luminous-supreme-control_int100query,0.8,75
615,luminous-supreme-control_int100query,0.8,60
616,luminous-supreme-control_int100query,0.8,75
617,luminous-supreme-control_int100query,0.8,70
618,luminous-supreme-control_int100query,0.8,73
619,luminous-supreme-control_int100query,0.8,70
620,luminous-supreme-control_int100query,0.8,70
621,luminous-supreme-control_int100query,0.8,75
622,luminous-supreme-control_int100query,0.8,70
623,luminous-supreme-control_int100query,0.8,70
624,luminous-supreme-control_int100query,0.8,70
625,luminous-supreme-control_int100query,0.8,75
626,luminous-supreme-control_int100query,0.8,73
627,luminous-supreme-control_int100query,0.8,70
628,luminous-supreme-control_int100query,0.8,70
629,luminous-supreme-control_int100query,0.8,70
630,luminous-supreme-control_int100query,0.8,70
631,luminous-supreme-control_int100query,0.8,73
632,luminous-supreme-control_int100query,0.8,73
633,luminous-supreme-control_int100query,0.8,70
