idx,model_name,parameter_value,predicted_value
340,luminous-supreme-control_int100query,0.4,70
341,luminous-supreme-control_int100query,0.4,45
342,luminous-supreme-control_int100query,0.4,73
343,luminous-supreme-control_int100query,0.4,70
344,luminous-supreme-control_int100query,0.4,70
345,luminous-supreme-control_int100query,0.4,45
346,luminous-supreme-control_int100query,0.4,70
347,luminous-supreme-control_int100query,0.4,60
348,luminous-supreme-control_int100query,0.4,70
349,luminous-supreme-control_int100query,0.4,60
350,luminous-supreme-control_int100query,0.4,60
351,luminous-supreme-control_int100query,0.4,70
352,luminous-supreme-control_int100query,0.4,73
353,luminous-supreme-control_int100query,0.4,45
354,luminous-supreme-control_int100query,0.4,50
355,luminous-supreme-control_int100query,0.4,60
356,luminous-supreme-control_int100query,0.4,45
357,luminous-supreme-control_int100query,0.4,73
358,luminous-supreme-control_int100query,0.4,60
359,luminous-supreme-control_int100query,0.4,60
360,luminous-supreme-control_int100query,0.4,45
361,luminous-supreme-control_int100query,0.4,70
362,luminous-supreme-control_int100query,0.4,60
363,luminous-supreme-control_int100query,0.4,70
364,luminous-supreme-control_int100query,0.4,45
365,luminous-supreme-control_int100query,0.4,73
366,luminous-supreme-control_int100query,0.4,60
367,luminous-supreme-control_int100query,0.4,45
368,luminous-supreme-control_int100query,0.4,73
369,luminous-supreme-control_int100query,0.4,60
370,luminous-supreme-control_int100query,0.4,60
371,luminous-supreme-control_int100query,0.4,73
372,luminous-supreme-control_int100query,0.4,45
373,luminous-supreme-control_int100query,0.4,73
374,luminous-supreme-control_int100query,0.4,70
375,luminous-supreme-control_int100query,0.4,60
376,luminous-supreme-control_int100query,0.4,60
377,luminous-supreme-control_int100query,0.4,70
378,luminous-supreme-control_int100query,0.4,60
379,luminous-supreme-control_int100query,0.4,45
380,luminous-supreme-control_int100query,0.4,60
381,luminous-supreme-control_int100query,0.4,45
382,luminous-supreme-control_int100query,0.4,45
383,luminous-supreme-control_int100query,0.4,70
384,luminous-supreme-control_int100query,0.4,45
385,luminous-supreme-control_int100query,0.4,70
386,luminous-supreme-control_int100query,0.4,60
387,luminous-supreme-control_int100query,0.4,73
388,luminous-supreme-control_int100query,0.4,60
389,luminous-supreme-control_int100query,0.4,60
390,luminous-supreme-control_int100query,0.4,45
391,luminous-supreme-control_int100query,0.4,45
392,luminous-supreme-control_int100query,0.4,50
393,luminous-supreme-control_int100query,0.4,70
394,luminous-supreme-control_int100query,0.4,60
395,luminous-supreme-control_int100query,0.4,45
396,luminous-supreme-control_int100query,0.4,70
397,luminous-supreme-control_int100query,0.4,73
398,luminous-supreme-control_int100query,0.4,73
399,luminous-supreme-control_int100query,0.4,45
400,luminous-supreme-control_int100query,0.4,45
401,luminous-supreme-control_int100query,0.4,45
402,luminous-supreme-control_int100query,0.4,73
403,luminous-supreme-control_int100query,0.4,60
404,luminous-supreme-control_int100query,0.4,60
405,luminous-supreme-control_int100query,0.4,70
406,luminous-supreme-control_int100query,0.4,60
407,luminous-supreme-control_int100query,0.4,73
408,luminous-supreme-control_int100query,0.4,73
409,luminous-supreme-control_int100query,0.4,45
410,luminous-supreme-control_int100query,0.4,73
411,luminous-supreme-control_int100query,0.4,73
412,luminous-supreme-control_int100query,0.4,70
413,luminous-supreme-control_int100query,0.4,73
414,luminous-supreme-control_int100query,0.4,60
415,luminous-supreme-control_int100query,0.4,45
416,luminous-supreme-control_int100query,0.4,50
417,luminous-supreme-control_int100query,0.4,45
418,luminous-supreme-control_int100query,0.4,70
419,luminous-supreme-control_int100query,0.5,60
420,luminous-supreme-control_int100query,0.5,70
421,luminous-supreme-control_int100query,0.5,45
422,luminous-supreme-control_int100query,0.5,60
423,luminous-supreme-control_int100query,0.5,60
424,luminous-supreme-control_int100query,0.5,70
425,luminous-supreme-control_int100query,0.5,60
426,luminous-supreme-control_int100query,0.5,70
427,luminous-supreme-control_int100query,0.5,45
428,luminous-supreme-control_int100query,0.5,45
429,luminous-supreme-control_int100query,0.5,45
430,luminous-supreme-control_int100query,0.5,60
431,luminous-supreme-control_int100query,0.5,45
432,luminous-supreme-control_int100query,0.5,50
433,luminous-supreme-control_int100query,0.5,73
434,luminous-supreme-control_int100query,0.5,70
435,luminous-supreme-control_int100query,0.5,45
436,luminous-supreme-control_int100query,0.5,30
437,luminous-supreme-control_int100query,0.5,45
438,luminous-supreme-control_int100query,0.5,45
439,luminous-supreme-control_int100query,0.5,45
440,luminous-supreme-control_int100query,0.5,73
441,luminous-supreme-control_int100query,0.5,45
442,luminous-supreme-control_int100query,0.5,45
443,luminous-supreme-control_int100query,0.5,70
444,luminous-supreme-control_int100query,0.5,60
445,luminous-supreme-control_int100query,0.5,73
446,luminous-supreme-control_int100query,0.5,70
447,luminous-supreme-control_int100query,0.5,45
448,luminous-supreme-control_int100query,0.5,60
449,luminous-supreme-control_int100query,0.5,73
450,luminous-supreme-control_int100query,0.5,45
451,luminous-supreme-control_int100query,0.5,73
452,luminous-supreme-control_int100query,0.5,45
453,luminous-supreme-control_int100query,0.5,60
454,luminous-supreme-control_int100query,0.5,70
455,luminous-supreme-control_int100query,0.5,50
456,luminous-supreme-control_int100query,0.5,73
457,luminous-supreme-control_int100query,0.5,70
458,luminous-supreme-control_int100query,0.5,70
459,luminous-supreme-control_int100query,0.5,50
460,luminous-supreme-control_int100query,0.5,45
461,luminous-supreme-control_int100query,0.5,45
462,luminous-supreme-control_int100query,0.5,60
463,luminous-supreme-control_int100query,0.5,73
464,luminous-supreme-control_int100query,0.5,60
465,luminous-supreme-control_int100query,0.5,45
466,luminous-supreme-control_int100query,0.5,60
467,luminous-supreme-control_int100query,0.5,73
468,luminous-supreme-control_int100query,0.5,50
469,luminous-supreme-control_int100query,0.5,60
470,luminous-supreme-control_int100query,0.5,60
471,luminous-supreme-control_int100query,0.5,50
472,luminous-supreme-control_int100query,0.5,50
473,luminous-supreme-control_int100query,0.5,70
474,luminous-supreme-control_int100query,0.5,45
475,luminous-supreme-control_int100query,0.5,45
476,luminous-supreme-control_int100query,0.5,70
477,luminous-supreme-control_int100query,0.5,45
478,luminous-supreme-control_int100query,0.5,50
479,luminous-supreme-control_int100query,0.5,45
480,luminous-supreme-control_int100query,0.5,60
481,luminous-supreme-control_int100query,0.5,45
482,luminous-supreme-control_int100query,0.5,60
483,luminous-supreme-control_int100query,0.5,73
484,luminous-supreme-control_int100query,0.5,70
485,luminous-supreme-control_int100query,0.5,50
486,luminous-supreme-control_int100query,0.5,45
487,luminous-supreme-control_int100query,0.5,70
488,luminous-supreme-control_int100query,0.6,45
489,luminous-supreme-control_int100query,0.6,60
490,luminous-supreme-control_int100query,0.6,45
491,luminous-supreme-control_int100query,0.6,50
492,luminous-supreme-control_int100query,0.6,70
493,luminous-supreme-control_int100query,0.6,45
494,luminous-supreme-control_int100query,0.6,45
495,luminous-supreme-control_int100query,0.6,70
496,luminous-supreme-control_int100query,0.6,50
497,luminous-supreme-control_int100query,0.6,45
498,luminous-supreme-control_int100query,0.6,45
499,luminous-supreme-control_int100query,0.6,70
500,luminous-supreme-control_int100query,0.6,70
501,luminous-supreme-control_int100query,0.6,70
502,luminous-supreme-control_int100query,0.6,73
503,luminous-supreme-control_int100query,0.6,70
504,luminous-supreme-control_int100query,0.6,73
505,luminous-supreme-control_int100query,0.6,70
506,luminous-supreme-control_int100query,0.6,50
507,luminous-supreme-control_int100query,0.6,60
508,luminous-supreme-control_int100query,0.6,30
509,luminous-supreme-control_int100query,0.6,60
510,luminous-supreme-control_int100query,0.6,73
511,luminous-supreme-control_int100query,0.6,60
512,luminous-supreme-control_int100query,0.6,45
513,luminous-supreme-control_int100query,0.6,60
514,luminous-supreme-control_int100query,0.6,60
515,luminous-supreme-control_int100query,0.6,70
516,luminous-supreme-control_int100query,0.6,70
517,luminous-supreme-control_int100query,0.6,45
518,luminous-supreme-control_int100query,0.6,70
519,luminous-supreme-control_int100query,0.6,70
520,luminous-supreme-control_int100query,0.6,45
521,luminous-supreme-control_int100query,0.6,45
522,luminous-supreme-control_int100query,0.6,45
523,luminous-supreme-control_int100query,0.6,73
524,luminous-supreme-control_int100query,0.6,45
525,luminous-supreme-control_int100query,0.6,45
526,luminous-supreme-control_int100query,0.6,73
527,luminous-supreme-control_int100query,0.6,45
528,luminous-supreme-control_int100query,0.6,70
529,luminous-supreme-control_int100query,0.6,70
530,luminous-supreme-control_int100query,0.6,45
531,luminous-supreme-control_int100query,0.6,45
532,luminous-supreme-control_int100query,0.6,60
533,luminous-supreme-control_int100query,0.6,45
534,luminous-supreme-control_int100query,0.6,73
535,luminous-supreme-control_int100query,0.6,70
536,luminous-supreme-control_int100query,0.6,60
537,luminous-supreme-control_int100query,0.6,50
538,luminous-supreme-control_int100query,0.6,45
539,luminous-supreme-control_int100query,0.6,50
540,luminous-supreme-control_int100query,0.6,70
541,luminous-supreme-control_int100query,0.6,60
542,luminous-supreme-control_int100query,0.6,70
543,luminous-supreme-control_int100query,0.6,70
544,luminous-supreme-control_int100query,0.6,73
545,luminous-supreme-control_int100query,0.6,70
546,luminous-supreme-control_int100query,0.6,50
547,luminous-supreme-control_int100query,0.6,45
548,luminous-supreme-control_int100query,0.6,45
549,luminous-supreme-control_int100query,0.6,70
550,luminous-supreme-control_int100query,0.6,70
551,luminous-supreme-control_int100query,0.6,60
552,luminous-supreme-control_int100query,0.6,73
553,luminous-supreme-control_int100query,0.6,60
554,luminous-supreme-control_int100query,0.6,30
555,luminous-supreme-control_int100query,0.6,45
556,luminous-supreme-control_int100query,0.6,73
557,luminous-supreme-control_int100query,0.6,50
558,luminous-supreme-control_int100query,0.6,70
559,luminous-supreme-control_int100query,0.6,70
560,luminous-supreme-control_int100query,0.6,75
561,luminous-supreme-control_int100query,0.6,45
562,luminous-supreme-control_int100query,0.6,70
563,luminous-supreme-control_int100query,0.6,45
564,luminous-supreme-control_int100query,0.6,30
565,luminous-supreme-control_int100query,0.7,45
566,luminous-supreme-control_int100query,0.7,70
567,luminous-supreme-control_int100query,0.7,70
568,luminous-supreme-control_int100query,0.7,60
569,luminous-supreme-control_int100query,0.7,45
570,luminous-supreme-control_int100query,0.7,35
571,luminous-supreme-control_int100query,0.7,60
572,luminous-supreme-control_int100query,0.7,73
573,luminous-supreme-control_int100query,0.7,73
574,luminous-supreme-control_int100query,0.7,45
575,luminous-supreme-control_int100query,0.7,70
576,luminous-supreme-control_int100query,0.7,73
577,luminous-supreme-control_int100query,0.7,45
578,luminous-supreme-control_int100query,0.7,45
579,luminous-supreme-control_int100query,0.7,70
580,luminous-supreme-control_int100query,0.7,70
581,luminous-supreme-control_int100query,0.7,75
582,luminous-supreme-control_int100query,0.7,70
583,luminous-supreme-control_int100query,0.7,73
584,luminous-supreme-control_int100query,0.7,45
585,luminous-supreme-control_int100query,0.7,45
586,luminous-supreme-control_int100query,0.7,25
587,luminous-supreme-control_int100query,0.7,70
588,luminous-supreme-control_int100query,0.7,70
589,luminous-supreme-control_int100query,0.7,45
590,luminous-supreme-control_int100query,0.7,45
591,luminous-supreme-control_int100query,0.7,45
592,luminous-supreme-control_int100query,0.7,70
593,luminous-supreme-control_int100query,0.7,50
594,luminous-supreme-control_int100query,0.7,45
595,luminous-supreme-control_int100query,0.7,75
596,luminous-supreme-control_int100query,0.7,45
597,luminous-supreme-control_int100query,0.7,60
598,luminous-supreme-control_int100query,0.7,75
599,luminous-supreme-control_int100query,0.7,60
600,luminous-supreme-control_int100query,0.7,60
601,luminous-supreme-control_int100query,0.7,70
602,luminous-supreme-control_int100query,0.7,73
603,luminous-supreme-control_int100query,0.7,70
604,luminous-supreme-control_int100query,0.7,45
605,luminous-supreme-control_int100query,0.7,60
606,luminous-supreme-control_int100query,0.7,60
607,luminous-supreme-control_int100query,0.7,70
608,luminous-supreme-control_int100query,0.7,73
609,luminous-supreme-control_int100query,0.7,73
610,luminous-supreme-control_int100query,0.7,70
611,luminous-supreme-control_int100query,0.7,60
612,luminous-supreme-control_int100query,0.7,58
613,luminous-supreme-control_int100query,0.7,70
614,luminous-supreme-control_int100query,0.7,60
615,luminous-supreme-control_int100query,0.7,70
616,luminous-supreme-control_int100query,0.7,25
617,luminous-supreme-control_int100query,0.7,70
618,luminous-supreme-control_int100query,0.7,73
619,luminous-supreme-control_int100query,0.7,50
620,luminous-supreme-control_int100query,0.7,55
621,luminous-supreme-control_int100query,0.7,70
622,luminous-supreme-control_int100query,0.7,60
623,luminous-supreme-control_int100query,0.7,73
624,luminous-supreme-control_int100query,0.7,60
625,luminous-supreme-control_int100query,0.7,70
626,luminous-supreme-control_int100query,0.7,50
627,luminous-supreme-control_int100query,0.7,75
628,luminous-supreme-control_int100query,0.7,50
629,luminous-supreme-control_int100query,0.7,73
630,luminous-supreme-control_int100query,0.7,73
631,luminous-supreme-control_int100query,0.7,73
632,luminous-supreme-control_int100query,0.7,75
633,luminous-supreme-control_int100query,0.8,73
