idx,model_name,parameter_value,predicted_value
275,luminous-supreme-control_int100query,15,75
276,luminous-supreme-control_int100query,15,73
277,luminous-supreme-control_int100query,15,45
278,luminous-supreme-control_int100query,15,60
279,luminous-supreme-control_int100query,15,73
280,luminous-supreme-control_int100query,15,75
281,luminous-supreme-control_int100query,15,73
282,luminous-supreme-control_int100query,15,60
283,luminous-supreme-control_int100query,15,45
284,luminous-supreme-control_int100query,15,60
285,luminous-supreme-control_int100query,15,73
286,luminous-supreme-control_int100query,15,73
287,luminous-supreme-control_int100query,15,45
288,luminous-supreme-control_int100query,15,73
289,luminous-supreme-control_int100query,15,60
290,luminous-supreme-control_int100query,15,70
291,luminous-supreme-control_int100query,15,60
292,luminous-supreme-control_int100query,15,70
293,luminous-supreme-control_int100query,15,60
294,luminous-supreme-control_int100query,15,60
295,luminous-supreme-control_int100query,15,60
296,luminous-supreme-control_int100query,15,75
297,luminous-supreme-control_int100query,15,60
298,luminous-supreme-control_int100query,15,70
299,luminous-supreme-control_int100query,15,60
300,luminous-supreme-control_int100query,15,75
301,luminous-supreme-control_int100query,15,60
302,luminous-supreme-control_int100query,15,73
303,luminous-supreme-control_int100query,15,73
304,luminous-supreme-control_int100query,15,73
305,luminous-supreme-control_int100query,15,70
306,luminous-supreme-control_int100query,15,70
307,luminous-supreme-control_int100query,15,73
308,luminous-supreme-control_int100query,15,60
309,luminous-supreme-control_int100query,15,60
310,luminous-supreme-control_int100query,15,60
311,luminous-supreme-control_int100query,15,70
312,luminous-supreme-control_int100query,15,70
313,luminous-supreme-control_int100query,15,73
314,luminous-supreme-control_int100query,15,60
315,luminous-supreme-control_int100query,15,60
316,luminous-supreme-control_int100query,15,70
317,luminous-supreme-control_int100query,15,60
318,luminous-supreme-control_int100query,15,70
319,luminous-supreme-control_int100query,15,60
320,luminous-supreme-control_int100query,15,60
321,luminous-supreme-control_int100query,15,70
322,luminous-supreme-control_int100query,15,60
323,luminous-supreme-control_int100query,15,73
324,luminous-supreme-control_int100query,15,70
325,luminous-supreme-control_int100query,15,60
326,luminous-supreme-control_int100query,15,45
327,luminous-supreme-control_int100query,15,45
328,luminous-supreme-control_int100query,15,60
329,luminous-supreme-control_int100query,15,60
330,luminous-supreme-control_int100query,15,73
331,luminous-supreme-control_int100query,15,60
332,luminous-supreme-control_int100query,15,70
333,luminous-supreme-control_int100query,15,73
334,luminous-supreme-control_int100query,15,73
335,luminous-supreme-control_int100query,15,60
336,luminous-supreme-control_int100query,15,60
337,luminous-supreme-control_int100query,15,60
338,luminous-supreme-control_int100query,15,73
339,luminous-supreme-control_int100query,15,70
340,luminous-supreme-control_int100query,15,60
341,luminous-supreme-control_int100query,15,60
342,luminous-supreme-control_int100query,15,45
343,luminous-supreme-control_int100query,15,60
344,luminous-supreme-control_int100query,15,70
345,luminous-supreme-control_int100query,15,60
346,luminous-supreme-control_int100query,15,70
347,luminous-supreme-control_int100query,15,75
348,luminous-supreme-control_int100query,15,45
349,luminous-supreme-control_int100query,15,60
350,luminous-supreme-control_int100query,15,75
351,luminous-supreme-control_int100query,15,73
352,luminous-supreme-control_int100query,20,73
353,luminous-supreme-control_int100query,20,60
354,luminous-supreme-control_int100query,20,45
355,luminous-supreme-control_int100query,20,60
356,luminous-supreme-control_int100query,20,60
357,luminous-supreme-control_int100query,20,45
358,luminous-supreme-control_int100query,20,60
359,luminous-supreme-control_int100query,20,60
360,luminous-supreme-control_int100query,20,73
361,luminous-supreme-control_int100query,20,73
362,luminous-supreme-control_int100query,20,75
363,luminous-supreme-control_int100query,20,70
364,luminous-supreme-control_int100query,20,73
365,luminous-supreme-control_int100query,20,60
366,luminous-supreme-control_int100query,20,73
367,luminous-supreme-control_int100query,20,70
368,luminous-supreme-control_int100query,20,60
369,luminous-supreme-control_int100query,20,60
370,luminous-supreme-control_int100query,20,75
371,luminous-supreme-control_int100query,20,60
372,luminous-supreme-control_int100query,20,75
373,luminous-supreme-control_int100query,20,60
374,luminous-supreme-control_int100query,20,70
375,luminous-supreme-control_int100query,20,73
376,luminous-supreme-control_int100query,20,70
377,luminous-supreme-control_int100query,20,60
378,luminous-supreme-control_int100query,20,73
379,luminous-supreme-control_int100query,20,45
380,luminous-supreme-control_int100query,20,62
381,luminous-supreme-control_int100query,20,70
382,luminous-supreme-control_int100query,20,70
383,luminous-supreme-control_int100query,20,73
384,luminous-supreme-control_int100query,20,60
385,luminous-supreme-control_int100query,20,73
386,luminous-supreme-control_int100query,20,73
387,luminous-supreme-control_int100query,20,60
388,luminous-supreme-control_int100query,20,73
389,luminous-supreme-control_int100query,20,75
390,luminous-supreme-control_int100query,20,73
391,luminous-supreme-control_int100query,20,60
392,luminous-supreme-control_int100query,20,60
393,luminous-supreme-control_int100query,20,70
394,luminous-supreme-control_int100query,20,70
395,luminous-supreme-control_int100query,20,73
396,luminous-supreme-control_int100query,20,73
397,luminous-supreme-control_int100query,20,75
398,luminous-supreme-control_int100query,20,70
399,luminous-supreme-control_int100query,20,73
400,luminous-supreme-control_int100query,20,73
401,luminous-supreme-control_int100query,20,60
402,luminous-supreme-control_int100query,20,75
403,luminous-supreme-control_int100query,20,45
404,luminous-supreme-control_int100query,20,75
405,luminous-supreme-control_int100query,20,73
406,luminous-supreme-control_int100query,20,73
407,luminous-supreme-control_int100query,20,75
408,luminous-supreme-control_int100query,20,70
409,luminous-supreme-control_int100query,20,73
410,luminous-supreme-control_int100query,20,60
411,luminous-supreme-control_int100query,20,73
412,luminous-supreme-control_int100query,20,73
413,luminous-supreme-control_int100query,20,73
414,luminous-supreme-control_int100query,20,60
415,luminous-supreme-control_int100query,20,70
416,luminous-supreme-control_int100query,20,60
417,luminous-supreme-control_int100query,20,70
418,luminous-supreme-control_int100query,20,60
419,luminous-supreme-control_int100query,20,70
420,luminous-supreme-control_int100query,20,73
421,luminous-supreme-control_int100query,20,73
422,luminous-supreme-control_int100query,20,60
423,luminous-supreme-control_int100query,20,60
424,luminous-supreme-control_int100query,20,60
425,luminous-supreme-control_int100query,20,70
426,luminous-supreme-control_int100query,20,70
427,luminous-supreme-control_int100query,20,75
428,luminous-supreme-control_int100query,20,60
429,luminous-supreme-control_int100query,20,73
430,luminous-supreme-control_int100query,20,70
431,luminous-supreme-control_int100query,20,60
432,luminous-supreme-control_int100query,20,60
433,luminous-supreme-control_int100query,20,60
434,luminous-supreme-control_int100query,20,45
435,luminous-supreme-control_int100query,25,60
436,luminous-supreme-control_int100query,25,60
437,luminous-supreme-control_int100query,25,45
438,luminous-supreme-control_int100query,25,73
439,luminous-supreme-control_int100query,25,73
440,luminous-supreme-control_int100query,25,73
441,luminous-supreme-control_int100query,25,73
442,luminous-supreme-control_int100query,25,73
443,luminous-supreme-control_int100query,25,75
444,luminous-supreme-control_int100query,25,75
445,luminous-supreme-control_int100query,25,73
446,luminous-supreme-control_int100query,25,70
447,luminous-supreme-control_int100query,25,45
448,luminous-supreme-control_int100query,25,73
449,luminous-supreme-control_int100query,25,75
450,luminous-supreme-control_int100query,25,45
451,luminous-supreme-control_int100query,25,75
452,luminous-supreme-control_int100query,25,45
453,luminous-supreme-control_int100query,25,70
454,luminous-supreme-control_int100query,25,60
455,luminous-supreme-control_int100query,25,60
456,luminous-supreme-control_int100query,25,60
457,luminous-supreme-control_int100query,25,60
458,luminous-supreme-control_int100query,25,45
459,luminous-supreme-control_int100query,25,60
460,luminous-supreme-control_int100query,25,60
461,luminous-supreme-control_int100query,25,70
462,luminous-supreme-control_int100query,25,60
463,luminous-supreme-control_int100query,25,60
464,luminous-supreme-control_int100query,25,60
465,luminous-supreme-control_int100query,25,75
466,luminous-supreme-control_int100query,25,60
467,luminous-supreme-control_int100query,25,60
468,luminous-supreme-control_int100query,25,70
469,luminous-supreme-control_int100query,25,60
470,luminous-supreme-control_int100query,25,60
471,luminous-supreme-control_int100query,25,70
472,luminous-supreme-control_int100query,25,70
473,luminous-supreme-control_int100query,25,60
474,luminous-supreme-control_int100query,25,70
475,luminous-supreme-control_int100query,25,60
476,luminous-supreme-control_int100query,25,73
477,luminous-supreme-control_int100query,25,45
478,luminous-supreme-control_int100query,25,75
479,luminous-supreme-control_int100query,25,45
480,luminous-supreme-control_int100query,25,60
481,luminous-supreme-control_int100query,25,70
482,luminous-supreme-control_int100query,25,60
483,luminous-supreme-control_int100query,25,75
484,luminous-supreme-control_int100query,25,73
485,luminous-supreme-control_int100query,25,60
486,luminous-supreme-control_int100query,25,70
487,luminous-supreme-control_int100query,25,60
488,luminous-supreme-control_int100query,25,73
489,luminous-supreme-control_int100query,25,73
490,luminous-supreme-control_int100query,25,60
491,luminous-supreme-control_int100query,25,73
492,luminous-supreme-control_int100query,25,45
493,luminous-supreme-control_int100query,25,45
494,luminous-supreme-control_int100query,25,60
495,luminous-supreme-control_int100query,25,70
496,luminous-supreme-control_int100query,25,73
497,luminous-supreme-control_int100query,25,60
498,luminous-supreme-control_int100query,25,75
499,luminous-supreme-control_int100query,25,60
500,luminous-supreme-control_int100query,25,45
501,luminous-supreme-control_int100query,25,75
502,luminous-supreme-control_int100query,25,73
503,luminous-supreme-control_int100query,25,60
504,luminous-supreme-control_int100query,25,75
505,luminous-supreme-control_int100query,25,60
506,luminous-supreme-control_int100query,25,75
507,luminous-supreme-control_int100query,25,73
508,luminous-supreme-control_int100query,25,73
509,luminous-supreme-control_int100query,25,45
510,luminous-supreme-control_int100query,25,45
511,luminous-supreme-control_int100query,25,45
512,luminous-supreme-control_int100query,25,45
513,luminous-supreme-control_int100query,25,60
514,luminous-supreme-control_int100query,25,60
515,luminous-supreme-control_int100query,25,70
516,luminous-supreme-control_int100query,25,73
517,luminous-supreme-control_int100query,25,45
518,luminous-supreme-control_int100query,25,70
519,luminous-supreme-control_int100query,25,60
520,luminous-supreme-control_int100query,30,70
521,luminous-supreme-control_int100query,30,74
522,luminous-supreme-control_int100query,30,73
523,luminous-supreme-control_int100query,30,60
524,luminous-supreme-control_int100query,30,70
525,luminous-supreme-control_int100query,30,70
526,luminous-supreme-control_int100query,30,73
527,luminous-supreme-control_int100query,30,60
528,luminous-supreme-control_int100query,30,73
529,luminous-supreme-control_int100query,30,70
530,luminous-supreme-control_int100query,30,60
531,luminous-supreme-control_int100query,30,60
532,luminous-supreme-control_int100query,30,70
533,luminous-supreme-control_int100query,30,60
534,luminous-supreme-control_int100query,30,60
535,luminous-supreme-control_int100query,30,73
536,luminous-supreme-control_int100query,30,60
537,luminous-supreme-control_int100query,30,60
538,luminous-supreme-control_int100query,30,73
539,luminous-supreme-control_int100query,30,60
540,luminous-supreme-control_int100query,30,45
541,luminous-supreme-control_int100query,30,60
542,luminous-supreme-control_int100query,30,75
543,luminous-supreme-control_int100query,30,75
544,luminous-supreme-control_int100query,30,60
545,luminous-supreme-control_int100query,30,70
546,luminous-supreme-control_int100query,30,73
547,luminous-supreme-control_int100query,30,73
548,luminous-supreme-control_int100query,30,60
549,luminous-supreme-control_int100query,30,73
550,luminous-supreme-control_int100query,30,73
551,luminous-supreme-control_int100query,30,45
552,luminous-supreme-control_int100query,30,73
553,luminous-supreme-control_int100query,30,60
554,luminous-supreme-control_int100query,30,60
555,luminous-supreme-control_int100query,30,70
556,luminous-supreme-control_int100query,30,60
557,luminous-supreme-control_int100query,30,73
558,luminous-supreme-control_int100query,30,60
559,luminous-supreme-control_int100query,30,70
560,luminous-supreme-control_int100query,30,45
561,luminous-supreme-control_int100query,30,60
562,luminous-supreme-control_int100query,30,75
563,luminous-supreme-control_int100query,30,60
564,luminous-supreme-control_int100query,30,73
565,luminous-supreme-control_int100query,30,73
566,luminous-supreme-control_int100query,30,70
567,luminous-supreme-control_int100query,30,73
568,luminous-supreme-control_int100query,30,73
569,luminous-supreme-control_int100query,30,70
570,luminous-supreme-control_int100query,30,73
571,luminous-supreme-control_int100query,30,70
572,luminous-supreme-control_int100query,30,60
573,luminous-supreme-control_int100query,30,60
574,luminous-supreme-control_int100query,30,70
575,luminous-supreme-control_int100query,30,60
576,luminous-supreme-control_int100query,30,70
577,luminous-supreme-control_int100query,30,60
578,luminous-supreme-control_int100query,30,60
579,luminous-supreme-control_int100query,30,60
580,luminous-supreme-control_int100query,30,60
581,luminous-supreme-control_int100query,30,73
582,luminous-supreme-control_int100query,30,73
583,luminous-supreme-control_int100query,30,73
584,luminous-supreme-control_int100query,30,73
585,luminous-supreme-control_int100query,30,60
586,luminous-supreme-control_int100query,30,60
587,luminous-supreme-control_int100query,30,73
588,luminous-supreme-control_int100query,30,60
589,luminous-supreme-control_int100query,30,75
590,luminous-supreme-control_int100query,30,45
591,luminous-supreme-control_int100query,30,73
592,luminous-supreme-control_int100query,30,75
593,luminous-supreme-control_int100query,30,73
594,luminous-supreme-control_int100query,30,70
595,luminous-supreme-control_int100query,30,60
596,luminous-supreme-control_int100query,30,60
597,luminous-supreme-control_int100query,30,73
598,luminous-supreme-control_int100query,30,75
599,luminous-supreme-control_int100query,30,70
600,luminous-supreme-control_int100query,30,73
601,luminous-supreme-control_int100query,30,60
602,luminous-supreme-control_int100query,30,73
603,luminous-supreme-control_int100query,30,73
604,luminous-supreme-control_int100query,30,70
605,luminous-supreme-control_int100query,35,75
606,luminous-supreme-control_int100query,35,60
607,luminous-supreme-control_int100query,35,60
608,luminous-supreme-control_int100query,35,70
609,luminous-supreme-control_int100query,35,70
610,luminous-supreme-control_int100query,35,73
611,luminous-supreme-control_int100query,35,70
612,luminous-supreme-control_int100query,35,60
613,luminous-supreme-control_int100query,35,70
614,luminous-supreme-control_int100query,35,73
615,luminous-supreme-control_int100query,35,73
616,luminous-supreme-control_int100query,35,73
617,luminous-supreme-control_int100query,35,60
618,luminous-supreme-control_int100query,35,45
619,luminous-supreme-control_int100query,35,45
620,luminous-supreme-control_int100query,35,60
621,luminous-supreme-control_int100query,35,75
622,luminous-supreme-control_int100query,35,75
623,luminous-supreme-control_int100query,35,60
624,luminous-supreme-control_int100query,35,60
625,luminous-supreme-control_int100query,35,45
626,luminous-supreme-control_int100query,35,60
627,luminous-supreme-control_int100query,35,60
628,luminous-supreme-control_int100query,35,73
629,luminous-supreme-control_int100query,35,75
630,luminous-supreme-control_int100query,35,60
631,luminous-supreme-control_int100query,35,60
632,luminous-supreme-control_int100query,35,73
633,luminous-supreme-control_int100query,35,70
634,luminous-supreme-control_int100query,35,60
635,luminous-supreme-control_int100query,35,73
636,luminous-supreme-control_int100query,35,60
637,luminous-supreme-control_int100query,35,73
638,luminous-supreme-control_int100query,35,73
639,luminous-supreme-control_int100query,35,70
640,luminous-supreme-control_int100query,35,75
641,luminous-supreme-control_int100query,35,73
642,luminous-supreme-control_int100query,35,73
643,luminous-supreme-control_int100query,35,60
644,luminous-supreme-control_int100query,35,60
645,luminous-supreme-control_int100query,35,73
646,luminous-supreme-control_int100query,35,73
647,luminous-supreme-control_int100query,35,75
648,luminous-supreme-control_int100query,35,45
649,luminous-supreme-control_int100query,35,45
650,luminous-supreme-control_int100query,35,73
651,luminous-supreme-control_int100query,35,60
652,luminous-supreme-control_int100query,35,60
653,luminous-supreme-control_int100query,35,73
654,luminous-supreme-control_int100query,35,60
655,luminous-supreme-control_int100query,35,60
656,luminous-supreme-control_int100query,35,73
657,luminous-supreme-control_int100query,35,73
658,luminous-supreme-control_int100query,35,60
659,luminous-supreme-control_int100query,35,60
660,luminous-supreme-control_int100query,35,60
661,luminous-supreme-control_int100query,35,45
662,luminous-supreme-control_int100query,35,73
663,luminous-supreme-control_int100query,35,75
664,luminous-supreme-control_int100query,35,70
665,luminous-supreme-control_int100query,35,60
666,luminous-supreme-control_int100query,35,45
667,luminous-supreme-control_int100query,35,60
668,luminous-supreme-control_int100query,35,73
669,luminous-supreme-control_int100query,35,60
670,luminous-supreme-control_int100query,35,73
671,luminous-supreme-control_int100query,35,60
672,luminous-supreme-control_int100query,35,60
673,luminous-supreme-control_int100query,35,70
674,luminous-supreme-control_int100query,35,60
675,luminous-supreme-control_int100query,35,73
676,luminous-supreme-control_int100query,35,75
677,luminous-supreme-control_int100query,35,60
678,luminous-supreme-control_int100query,35,60
679,luminous-supreme-control_int100query,35,60
680,luminous-supreme-control_int100query,35,60
681,luminous-supreme-control_int100query,40,73
682,luminous-supreme-control_int100query,40,60
683,luminous-supreme-control_int100query,40,60
684,luminous-supreme-control_int100query,40,73
685,luminous-supreme-control_int100query,40,75
686,luminous-supreme-control_int100query,40,60
687,luminous-supreme-control_int100query,40,70
688,luminous-supreme-control_int100query,40,70
689,luminous-supreme-control_int100query,40,60
690,luminous-supreme-control_int100query,40,70
691,luminous-supreme-control_int100query,40,60
692,luminous-supreme-control_int100query,40,45
693,luminous-supreme-control_int100query,40,75
694,luminous-supreme-control_int100query,40,73
695,luminous-supreme-control_int100query,40,73
696,luminous-supreme-control_int100query,40,70
697,luminous-supreme-control_int100query,40,73
