idx,model_name,parameter_value,predicted_value
165,luminous-supreme-control_int100query,0.4,75
166,luminous-supreme-control_int100query,0.4,70
167,luminous-supreme-control_int100query,0.4,73
168,luminous-supreme-control_int100query,0.4,73
169,luminous-supreme-control_int100query,0.4,73
170,luminous-supreme-control_int100query,0.4,70
171,luminous-supreme-control_int100query,0.4,73
172,luminous-supreme-control_int100query,0.4,73
173,luminous-supreme-control_int100query,0.4,73
174,luminous-supreme-control_int100query,0.4,73
175,luminous-supreme-control_int100query,0.4,70
176,luminous-supreme-control_int100query,0.4,70
177,luminous-supreme-control_int100query,0.4,70
178,luminous-supreme-control_int100query,0.4,75
179,luminous-supreme-control_int100query,0.4,70
180,luminous-supreme-control_int100query,0.4,75
181,luminous-supreme-control_int100query,0.4,70
182,luminous-supreme-control_int100query,0.4,73
183,luminous-supreme-control_int100query,0.4,70
184,luminous-supreme-control_int100query,0.4,70
185,luminous-supreme-control_int100query,0.4,73
186,luminous-supreme-control_int100query,0.4,70
187,luminous-supreme-control_int100query,0.4,73
188,luminous-supreme-control_int100query,0.4,70
189,luminous-supreme-control_int100query,0.4,70
190,luminous-supreme-control_int100query,0.4,73
191,luminous-supreme-control_int100query,0.4,70
192,luminous-supreme-control_int100query,0.4,70
193,luminous-supreme-control_int100query,0.4,75
194,luminous-supreme-control_int100query,0.4,70
195,luminous-supreme-control_int100query,0.4,73
196,luminous-supreme-control_int100query,0.4,75
197,luminous-supreme-control_int100query,0.4,70
198,luminous-supreme-control_int100query,0.4,70
199,luminous-supreme-control_int100query,0.4,70
200,luminous-supreme-control_int100query,0.4,70
201,luminous-supreme-control_int100query,0.4,70
202,luminous-supreme-control_int100query,0.4,75
203,luminous-supreme-control_int100query,0.4,70
204,luminous-supreme-control_int100query,0.4,73
205,luminous-supreme-control_int100query,0.4,73
206,luminous-supreme-control_int100query,0.4,75
207,luminous-supreme-control_int100query,0.4,70
208,luminous-supreme-control_int100query,0.4,70
209,luminous-supreme-control_int100query,0.4,70
210,luminous-supreme-control_int100query,0.4,70
211,luminous-supreme-control_int100query,0.4,70
212,luminous-supreme-control_int100query,0.4,70
213,luminous-supreme-control_int100query,0.4,70
214,luminous-supreme-control_int100query,0.4,70
215,luminous-supreme-control_int100query,0.4,70
216,luminous-supreme-control_int100query,0.4,70
217,luminous-supreme-control_int100query,0.4,73
218,luminous-supreme-control_int100query,0.4,70
219,luminous-supreme-control_int100query,0.4,75
220,luminous-supreme-control_int100query,0.4,70
221,luminous-supreme-control_int100query,0.4,70
222,luminous-supreme-control_int100query,0.4,70
223,luminous-supreme-control_int100query,0.4,70
224,luminous-supreme-control_int100query,0.4,70
225,luminous-supreme-control_int100query,0.4,70
226,luminous-supreme-control_int100query,0.4,73
227,luminous-supreme-control_int100query,0.4,75
228,luminous-supreme-control_int100query,0.4,70
229,luminous-supreme-control_int100query,0.4,70
230,luminous-supreme-control_int100query,0.4,73
231,luminous-supreme-control_int100query,0.4,73
232,luminous-supreme-control_int100query,0.4,70
233,luminous-supreme-control_int100query,0.4,70
234,luminous-supreme-control_int100query,0.4,70
235,luminous-supreme-control_int100query,0.4,70
236,luminous-supreme-control_int100query,0.4,70
237,luminous-supreme-control_int100query,0.4,73
238,luminous-supreme-control_int100query,0.4,70
239,luminous-supreme-control_int100query,0.4,73
240,luminous-supreme-control_int100query,0.4,75
241,luminous-supreme-control_int100query,0.5,70
242,luminous-supreme-control_int100query,0.5,70
243,luminous-supreme-control_int100query,0.5,70
244,luminous-supreme-control_int100query,0.5,70
245,luminous-supreme-control_int100query,0.5,70
246,luminous-supreme-control_int100query,0.5,70
247,luminous-supreme-control_int100query,0.5,70
248,luminous-supreme-control_int100query,0.5,70
249,luminous-supreme-control_int100query,0.5,70
250,luminous-supreme-control_int100query,0.5,70
251,luminous-supreme-control_int100query,0.5,70
252,luminous-supreme-control_int100query,0.5,75
253,luminous-supreme-control_int100query,0.5,75
254,luminous-supreme-control_int100query,0.5,75
255,luminous-supreme-control_int100query,0.5,70
256,luminous-supreme-control_int100query,0.5,75
257,luminous-supreme-control_int100query,0.5,70
258,luminous-supreme-control_int100query,0.5,73
259,luminous-supreme-control_int100query,0.5,70
260,luminous-supreme-control_int100query,0.5,70
261,luminous-supreme-control_int100query,0.5,70
262,luminous-supreme-control_int100query,0.5,75
263,luminous-supreme-control_int100query,0.5,70
264,luminous-supreme-control_int100query,0.5,70
265,luminous-supreme-control_int100query,0.5,70
266,luminous-supreme-control_int100query,0.5,73
267,luminous-supreme-control_int100query,0.5,70
268,luminous-supreme-control_int100query,0.5,70
269,luminous-supreme-control_int100query,0.5,70
270,luminous-supreme-control_int100query,0.5,73
271,luminous-supreme-control_int100query,0.5,70
272,luminous-supreme-control_int100query,0.5,75
273,luminous-supreme-control_int100query,0.5,75
274,luminous-supreme-control_int100query,0.5,70
275,luminous-supreme-control_int100query,0.5,73
276,luminous-supreme-control_int100query,0.5,70
277,luminous-supreme-control_int100query,0.5,70
278,luminous-supreme-control_int100query,0.5,70
279,luminous-supreme-control_int100query,0.5,70
280,luminous-supreme-control_int100query,0.5,73
281,luminous-supreme-control_int100query,0.5,73
282,luminous-supreme-control_int100query,0.5,70
283,luminous-supreme-control_int100query,0.5,70
284,luminous-supreme-control_int100query,0.5,75
285,luminous-supreme-control_int100query,0.5,70
286,luminous-supreme-control_int100query,0.5,75
287,luminous-supreme-control_int100query,0.5,70
288,luminous-supreme-control_int100query,0.5,75
289,luminous-supreme-control_int100query,0.5,73
290,luminous-supreme-control_int100query,0.5,73
291,luminous-supreme-control_int100query,0.5,73
292,luminous-supreme-control_int100query,0.5,73
293,luminous-supreme-control_int100query,0.5,70
294,luminous-supreme-control_int100query,0.5,75
295,luminous-supreme-control_int100query,0.5,70
296,luminous-supreme-control_int100query,0.5,70
297,luminous-supreme-control_int100query,0.5,70
298,luminous-supreme-control_int100query,0.5,73
299,luminous-supreme-control_int100query,0.5,70
300,luminous-supreme-control_int100query,0.5,70
301,luminous-supreme-control_int100query,0.5,70
302,luminous-supreme-control_int100query,0.5,70
303,luminous-supreme-control_int100query,0.5,70
304,luminous-supreme-control_int100query,0.5,70
305,luminous-supreme-control_int100query,0.5,73
306,luminous-supreme-control_int100query,0.5,70
307,luminous-supreme-control_int100query,0.5,70
308,luminous-supreme-control_int100query,0.5,70
309,luminous-supreme-control_int100query,0.5,70
310,luminous-supreme-control_int100query,0.5,75
311,luminous-supreme-control_int100query,0.5,75
312,luminous-supreme-control_int100query,0.5,73
313,luminous-supreme-control_int100query,0.5,75
314,luminous-supreme-control_int100query,0.5,70
315,luminous-supreme-control_int100query,0.5,75
316,luminous-supreme-control_int100query,0.5,73
317,luminous-supreme-control_int100query,0.5,70
318,luminous-supreme-control_int100query,0.5,70
319,luminous-supreme-control_int100query,0.5,75
320,luminous-supreme-control_int100query,0.5,73
321,luminous-supreme-control_int100query,0.5,73
322,luminous-supreme-control_int100query,0.5,70
323,luminous-supreme-control_int100query,0.5,70
324,luminous-supreme-control_int100query,0.6,73
325,luminous-supreme-control_int100query,0.6,75
326,luminous-supreme-control_int100query,0.6,60
327,luminous-supreme-control_int100query,0.6,75
328,luminous-supreme-control_int100query,0.6,70
329,luminous-supreme-control_int100query,0.6,73
330,luminous-supreme-control_int100query,0.6,73
331,luminous-supreme-control_int100query,0.6,73
332,luminous-supreme-control_int100query,0.6,70
333,luminous-supreme-control_int100query,0.6,70
334,luminous-supreme-control_int100query,0.6,75
335,luminous-supreme-control_int100query,0.6,75
336,luminous-supreme-control_int100query,0.6,70
337,luminous-supreme-control_int100query,0.6,73
338,luminous-supreme-control_int100query,0.6,75
339,luminous-supreme-control_int100query,0.6,73
340,luminous-supreme-control_int100query,0.6,70
341,luminous-supreme-control_int100query,0.6,70
342,luminous-supreme-control_int100query,0.6,70
343,luminous-supreme-control_int100query,0.6,75
344,luminous-supreme-control_int100query,0.6,70
345,luminous-supreme-control_int100query,0.6,73
346,luminous-supreme-control_int100query,0.6,73
347,luminous-supreme-control_int100query,0.6,73
348,luminous-supreme-control_int100query,0.6,70
349,luminous-supreme-control_int100query,0.6,60
350,luminous-supreme-control_int100query,0.6,70
351,luminous-supreme-control_int100query,0.6,70
352,luminous-supreme-control_int100query,0.6,70
353,luminous-supreme-control_int100query,0.6,70
354,luminous-supreme-control_int100query,0.6,73
355,luminous-supreme-control_int100query,0.6,70
356,luminous-supreme-control_int100query,0.6,75
357,luminous-supreme-control_int100query,0.6,70
358,luminous-supreme-control_int100query,0.6,70
359,luminous-supreme-control_int100query,0.6,73
360,luminous-supreme-control_int100query,0.6,70
361,luminous-supreme-control_int100query,0.6,70
362,luminous-supreme-control_int100query,0.6,70
363,luminous-supreme-control_int100query,0.6,73
364,luminous-supreme-control_int100query,0.6,75
365,luminous-supreme-control_int100query,0.6,73
366,luminous-supreme-control_int100query,0.6,70
367,luminous-supreme-control_int100query,0.6,70
368,luminous-supreme-control_int100query,0.6,70
369,luminous-supreme-control_int100query,0.6,70
370,luminous-supreme-control_int100query,0.6,70
371,luminous-supreme-control_int100query,0.6,75
372,luminous-supreme-control_int100query,0.6,73
373,luminous-supreme-control_int100query,0.6,75
374,luminous-supreme-control_int100query,0.6,70
375,luminous-supreme-control_int100query,0.6,75
376,luminous-supreme-control_int100query,0.6,70
377,luminous-supreme-control_int100query,0.6,70
378,luminous-supreme-control_int100query,0.6,70
379,luminous-supreme-control_int100query,0.6,73
380,luminous-supreme-control_int100query,0.6,73
381,luminous-supreme-control_int100query,0.6,70
382,luminous-supreme-control_int100query,0.6,70
383,luminous-supreme-control_int100query,0.6,73
384,luminous-supreme-control_int100query,0.6,75
385,luminous-supreme-control_int100query,0.6,70
386,luminous-supreme-control_int100query,0.6,70
387,luminous-supreme-control_int100query,0.6,75
388,luminous-supreme-control_int100query,0.6,75
389,luminous-supreme-control_int100query,0.6,70
390,luminous-supreme-control_int100query,0.6,75
391,luminous-supreme-control_int100query,0.6,70
392,luminous-supreme-control_int100query,0.6,75
393,luminous-supreme-control_int100query,0.6,73
394,luminous-supreme-control_int100query,0.6,70
395,luminous-supreme-control_int100query,0.6,75
396,luminous-supreme-control_int100query,0.6,70
397,luminous-supreme-control_int100query,0.6,70
398,luminous-supreme-control_int100query,0.6,75
399,luminous-supreme-control_int100query,0.6,73
400,luminous-supreme-control_int100query,0.6,75
401,luminous-supreme-control_int100query,0.6,70
402,luminous-supreme-control_int100query,0.6,73
403,luminous-supreme-control_int100query,0.6,70
404,luminous-supreme-control_int100query,0.6,70
405,luminous-supreme-control_int100query,0.6,75
406,luminous-supreme-control_int100query,0.6,70
407,luminous-supreme-control_int100query,0.7,75
408,luminous-supreme-control_int100query,0.7,73
409,luminous-supreme-control_int100query,0.7,70
410,luminous-supreme-control_int100query,0.7,73
411,luminous-supreme-control_int100query,0.7,73
412,luminous-supreme-control_int100query,0.7,73
413,luminous-supreme-control_int100query,0.7,60
414,luminous-supreme-control_int100query,0.7,70
415,luminous-supreme-control_int100query,0.7,70
416,luminous-supreme-control_int100query,0.7,70
417,luminous-supreme-control_int100query,0.7,70
418,luminous-supreme-control_int100query,0.7,45
419,luminous-supreme-control_int100query,0.7,70
420,luminous-supreme-control_int100query,0.7,70
421,luminous-supreme-control_int100query,0.7,70
422,luminous-supreme-control_int100query,0.7,70
423,luminous-supreme-control_int100query,0.7,70
424,luminous-supreme-control_int100query,0.7,70
425,luminous-supreme-control_int100query,0.7,75
426,luminous-supreme-control_int100query,0.7,70
427,luminous-supreme-control_int100query,0.7,70
428,luminous-supreme-control_int100query,0.7,73
429,luminous-supreme-control_int100query,0.7,60
430,luminous-supreme-control_int100query,0.7,45
431,luminous-supreme-control_int100query,0.7,70
432,luminous-supreme-control_int100query,0.7,75
433,luminous-supreme-control_int100query,0.7,70
434,luminous-supreme-control_int100query,0.7,70
435,luminous-supreme-control_int100query,0.7,75
436,luminous-supreme-control_int100query,0.7,70
437,luminous-supreme-control_int100query,0.7,70
438,luminous-supreme-control_int100query,0.7,70
439,luminous-supreme-control_int100query,0.7,75
440,luminous-supreme-control_int100query,0.7,70
441,luminous-supreme-control_int100query,0.7,70
442,luminous-supreme-control_int100query,0.7,70
443,luminous-supreme-control_int100query,0.7,70
444,luminous-supreme-control_int100query,0.7,70
445,luminous-supreme-control_int100query,0.7,75
446,luminous-supreme-control_int100query,0.7,70
447,luminous-supreme-control_int100query,0.7,70
448,luminous-supreme-control_int100query,0.7,70
449,luminous-supreme-control_int100query,0.7,70
450,luminous-supreme-control_int100query,0.7,70
451,luminous-supreme-control_int100query,0.7,70
452,luminous-supreme-control_int100query,0.7,70
453,luminous-supreme-control_int100query,0.7,70
454,luminous-supreme-control_int100query,0.7,70
455,luminous-supreme-control_int100query,0.7,73
456,luminous-supreme-control_int100query,0.7,73
457,luminous-supreme-control_int100query,0.7,70
458,luminous-supreme-control_int100query,0.7,70
459,luminous-supreme-control_int100query,0.7,75
460,luminous-supreme-control_int100query,0.7,70
461,luminous-supreme-control_int100query,0.7,70
462,luminous-supreme-control_int100query,0.7,70
463,luminous-supreme-control_int100query,0.7,75
464,luminous-supreme-control_int100query,0.7,70
465,luminous-supreme-control_int100query,0.7,70
466,luminous-supreme-control_int100query,0.7,70
467,luminous-supreme-control_int100query,0.7,75
468,luminous-supreme-control_int100query,0.7,70
469,luminous-supreme-control_int100query,0.7,73
470,luminous-supreme-control_int100query,0.7,75
471,luminous-supreme-control_int100query,0.7,70
472,luminous-supreme-control_int100query,0.7,75
473,luminous-supreme-control_int100query,0.7,70
474,luminous-supreme-control_int100query,0.7,70
475,luminous-supreme-control_int100query,0.7,70
476,luminous-supreme-control_int100query,0.7,70
477,luminous-supreme-control_int100query,0.7,60
478,luminous-supreme-control_int100query,0.7,70
479,luminous-supreme-control_int100query,0.7,70
480,luminous-supreme-control_int100query,0.7,70
481,luminous-supreme-control_int100query,0.7,70
482,luminous-supreme-control_int100query,0.7,70
483,luminous-supreme-control_int100query,0.7,75
484,luminous-supreme-control_int100query,0.7,75
485,luminous-supreme-control_int100query,0.7,70
486,luminous-supreme-control_int100query,0.7,70
487,luminous-supreme-control_int100query,0.7,70
488,luminous-supreme-control_int100query,0.7,70
489,luminous-supreme-control_int100query,0.7,73
490,luminous-supreme-control_int100query,0.7,75
491,luminous-supreme-control_int100query,0.7,70
492,luminous-supreme-control_int100query,0.7,60
493,luminous-supreme-control_int100query,0.7,70
494,luminous-supreme-control_int100query,0.8,73
495,luminous-supreme-control_int100query,0.8,70
496,luminous-supreme-control_int100query,0.8,50
497,luminous-supreme-control_int100query,0.8,70
498,luminous-supreme-control_int100query,0.8,75
499,luminous-supreme-control_int100query,0.8,73
500,luminous-supreme-control_int100query,0.8,70
501,luminous-supreme-control_int100query,0.8,50
502,luminous-supreme-control_int100query,0.8,75
503,luminous-supreme-control_int100query,0.8,70
504,luminous-supreme-control_int100query,0.8,70
505,luminous-supreme-control_int100query,0.8,75
506,luminous-supreme-control_int100query,0.8,70
507,luminous-supreme-control_int100query,0.8,60
508,luminous-supreme-control_int100query,0.8,70
509,luminous-supreme-control_int100query,0.8,60
510,luminous-supreme-control_int100query,0.8,60
511,luminous-supreme-control_int100query,0.8,73
512,luminous-supreme-control_int100query,0.8,75
513,luminous-supreme-control_int100query,0.8,73
514,luminous-supreme-control_int100query,0.8,30
515,luminous-supreme-control_int100query,0.8,75
516,luminous-supreme-control_int100query,0.8,70
517,luminous-supreme-control_int100query,0.8,73
518,luminous-supreme-control_int100query,0.8,60
519,luminous-supreme-control_int100query,0.8,70
520,luminous-supreme-control_int100query,0.8,75
521,luminous-supreme-control_int100query,0.8,73
522,luminous-supreme-control_int100query,0.8,70
523,luminous-supreme-control_int100query,0.8,70
524,luminous-supreme-control_int100query,0.8,73
525,luminous-supreme-control_int100query,0.8,75
526,luminous-supreme-control_int100query,0.8,70
527,luminous-supreme-control_int100query,0.8,70
528,luminous-supreme-control_int100query,0.8,73
529,luminous-supreme-control_int100query,0.8,70
530,luminous-supreme-control_int100query,0.8,73
531,luminous-supreme-control_int100query,0.8,70
532,luminous-supreme-control_int100query,0.8,75
533,luminous-supreme-control_int100query,0.8,70
534,luminous-supreme-control_int100query,0.8,70
535,luminous-supreme-control_int100query,0.8,75
536,luminous-supreme-control_int100query,0.8,73
537,luminous-supreme-control_int100query,0.8,70
538,luminous-supreme-control_int100query,0.8,70
539,luminous-supreme-control_int100query,0.8,70
540,luminous-supreme-control_int100query,0.8,73
541,luminous-supreme-control_int100query,0.8,70
542,luminous-supreme-control_int100query,0.8,70
543,luminous-supreme-control_int100query,0.8,70
544,luminous-supreme-control_int100query,0.8,70
545,luminous-supreme-control_int100query,0.8,70
546,luminous-supreme-control_int100query,0.8,75
547,luminous-supreme-control_int100query,0.8,73
548,luminous-supreme-control_int100query,0.8,75
549,luminous-supreme-control_int100query,0.8,73
550,luminous-supreme-control_int100query,0.8,70
551,luminous-supreme-control_int100query,0.8,70
552,luminous-supreme-control_int100query,0.8,73
553,luminous-supreme-control_int100query,0.8,70
554,luminous-supreme-control_int100query,0.8,75
555,luminous-supreme-control_int100query,0.8,70
556,luminous-supreme-control_int100query,0.8,75
557,luminous-supreme-control_int100query,0.8,73
558,luminous-supreme-control_int100query,0.8,70
559,luminous-supreme-control_int100query,0.8,70
560,luminous-supreme-control_int100query,0.8,70
561,luminous-supreme-control_int100query,0.8,70
562,luminous-supreme-control_int100query,0.8,45
563,luminous-supreme-control_int100query,0.8,70
564,luminous-supreme-control_int100query,0.8,73
565,luminous-supreme-control_int100query,0.8,70
566,luminous-supreme-control_int100query,0.8,75
567,luminous-supreme-control_int100query,0.8,75
568,luminous-supreme-control_int100query,0.8,70
569,luminous-supreme-control_int100query,0.8,70
570,luminous-supreme-control_int100query,0.8,70
571,luminous-supreme-control_int100query,0.8,73
572,luminous-supreme-control_int100query,0.8,73
573,luminous-supreme-control_int100query,0.8,70
574,luminous-supreme-control_int100query,0.8,60
575,luminous-supreme-control_int100query,0.8,70
576,luminous-supreme-control_int100query,0.8,75
577,luminous-supreme-control_int100query,0.8,70
578,luminous-supreme-control_int100query,0.8,70
579,luminous-supreme-control_int100query,0.8,70
580,luminous-supreme-control_int100query,0.8,73
581,luminous-supreme-control_int100query,0.9,70
582,luminous-supreme-control_int100query,0.9,73
583,luminous-supreme-control_int100query,0.9,70
584,luminous-supreme-control_int100query,0.9,70
585,luminous-supreme-control_int100query,0.9,70
586,luminous-supreme-control_int100query,0.9,70
587,luminous-supreme-control_int100query,0.9,73
588,luminous-supreme-control_int100query,0.9,75
589,luminous-supreme-control_int100query,0.9,73
590,luminous-supreme-control_int100query,0.9,75
591,luminous-supreme-control_int100query,0.9,73
592,luminous-supreme-control_int100query,0.9,70
593,luminous-supreme-control_int100query,0.9,73
594,luminous-supreme-control_int100query,0.9,70
595,luminous-supreme-control_int100query,0.9,70
596,luminous-supreme-control_int100query,0.9,70
597,luminous-supreme-control_int100query,0.9,73
598,luminous-supreme-control_int100query,0.9,70
599,luminous-supreme-control_int100query,0.9,70
600,luminous-supreme-control_int100query,0.9,73
601,luminous-supreme-control_int100query,0.9,70
602,luminous-supreme-control_int100query,0.9,75
603,luminous-supreme-control_int100query,0.9,70
604,luminous-supreme-control_int100query,0.9,80
605,luminous-supreme-control_int100query,0.9,45
606,luminous-supreme-control_int100query,0.9,75
607,luminous-supreme-control_int100query,0.9,73
608,luminous-supreme-control_int100query,0.9,45
609,luminous-supreme-control_int100query,0.9,73
610,luminous-supreme-control_int100query,0.9,72
611,luminous-supreme-control_int100query,0.9,70
612,luminous-supreme-control_int100query,0.9,73
613,luminous-supreme-control_int100query,0.9,75
614,luminous-supreme-control_int100query,0.9,73
615,luminous-supreme-control_int100query,0.9,70
616,luminous-supreme-control_int100query,0.9,70
617,luminous-supreme-control_int100query,0.9,73
618,luminous-supreme-control_int100query,0.9,70
619,luminous-supreme-control_int100query,0.9,60
620,luminous-supreme-control_int100query,0.9,75
621,luminous-supreme-control_int100query,0.9,70
622,luminous-supreme-control_int100query,0.9,70
623,luminous-supreme-control_int100query,0.9,73
624,luminous-supreme-control_int100query,0.9,75
625,luminous-supreme-control_int100query,0.9,70
626,luminous-supreme-control_int100query,0.9,70
627,luminous-supreme-control_int100query,0.9,70
628,luminous-supreme-control_int100query,0.9,75
629,luminous-supreme-control_int100query,0.9,70
630,luminous-supreme-control_int100query,0.9,70
631,luminous-supreme-control_int100query,0.9,50
632,luminous-supreme-control_int100query,0.9,70
633,luminous-supreme-control_int100query,0.9,75
