idx,model_name,parameter_value,predicted_value
89,luminous-supreme-control_int100query,1,70
90,luminous-supreme-control_int100query,1,70
91,luminous-supreme-control_int100query,1,70
92,luminous-supreme-control_int100query,1,70
93,luminous-supreme-control_int100query,1,70
94,luminous-supreme-control_int100query,1,70
95,luminous-supreme-control_int100query,1,70
96,luminous-supreme-control_int100query,1,70
97,luminous-supreme-control_int100query,1,70
98,luminous-supreme-control_int100query,1,70
99,luminous-supreme-control_int100query,1,70
100,luminous-supreme-control_int100query,5,60
101,luminous-supreme-control_int100query,5,60
102,luminous-supreme-control_int100query,5,73
103,luminous-supreme-control_int100query,5,75
104,luminous-supreme-control_int100query,5,70
105,luminous-supreme-control_int100query,5,60
106,luminous-supreme-control_int100query,5,45
107,luminous-supreme-control_int100query,5,73
108,luminous-supreme-control_int100query,5,70
109,luminous-supreme-control_int100query,5,70
110,luminous-supreme-control_int100query,5,70
111,luminous-supreme-control_int100query,5,60
112,luminous-supreme-control_int100query,5,60
113,luminous-supreme-control_int100query,5,60
114,luminous-supreme-control_int100query,5,60
115,luminous-supreme-control_int100query,5,70
116,luminous-supreme-control_int100query,5,60
117,luminous-supreme-control_int100query,5,70
118,luminous-supreme-control_int100query,5,70
119,luminous-supreme-control_int100query,5,60
120,luminous-supreme-control_int100query,5,70
121,luminous-supreme-control_int100query,5,70
122,luminous-supreme-control_int100query,5,60
123,luminous-supreme-control_int100query,5,45
124,luminous-supreme-control_int100query,5,70
125,luminous-supreme-control_int100query,5,73
126,luminous-supreme-control_int100query,5,60
127,luminous-supreme-control_int100query,5,70
128,luminous-supreme-control_int100query,5,75
129,luminous-supreme-control_int100query,5,70
130,luminous-supreme-control_int100query,5,73
131,luminous-supreme-control_int100query,5,70
132,luminous-supreme-control_int100query,5,45
133,luminous-supreme-control_int100query,5,70
134,luminous-supreme-control_int100query,5,70
135,luminous-supreme-control_int100query,5,60
136,luminous-supreme-control_int100query,5,73
137,luminous-supreme-control_int100query,5,70
138,luminous-supreme-control_int100query,5,70
139,luminous-supreme-control_int100query,5,75
140,luminous-supreme-control_int100query,5,45
141,luminous-supreme-control_int100query,5,60
142,luminous-supreme-control_int100query,5,70
143,luminous-supreme-control_int100query,5,60
144,luminous-supreme-control_int100query,5,60
145,luminous-supreme-control_int100query,5,70
146,luminous-supreme-control_int100query,5,70
147,luminous-supreme-control_int100query,5,73
148,luminous-supreme-control_int100query,5,70
149,luminous-supreme-control_int100query,5,75
150,luminous-supreme-control_int100query,5,70
151,luminous-supreme-control_int100query,5,60
152,luminous-supreme-control_int100query,5,70
153,luminous-supreme-control_int100query,5,70
154,luminous-supreme-control_int100query,5,60
155,luminous-supreme-control_int100query,5,75
156,luminous-supreme-control_int100query,5,70
157,luminous-supreme-control_int100query,5,45
158,luminous-supreme-control_int100query,5,60
159,luminous-supreme-control_int100query,5,70
160,luminous-supreme-control_int100query,5,70
161,luminous-supreme-control_int100query,5,75
162,luminous-supreme-control_int100query,5,73
163,luminous-supreme-control_int100query,5,60
164,luminous-supreme-control_int100query,5,60
165,luminous-supreme-control_int100query,5,60
166,luminous-supreme-control_int100query,5,70
167,luminous-supreme-control_int100query,5,75
168,luminous-supreme-control_int100query,5,60
169,luminous-supreme-control_int100query,5,60
170,luminous-supreme-control_int100query,5,60
171,luminous-supreme-control_int100query,5,70
172,luminous-supreme-control_int100query,5,75
173,luminous-supreme-control_int100query,5,70
174,luminous-supreme-control_int100query,5,75
175,luminous-supreme-control_int100query,5,70
176,luminous-supreme-control_int100query,5,70
177,luminous-supreme-control_int100query,5,60
178,luminous-supreme-control_int100query,5,60
179,luminous-supreme-control_int100query,5,60
180,luminous-supreme-control_int100query,5,60
181,luminous-supreme-control_int100query,5,60
182,luminous-supreme-control_int100query,5,60
183,luminous-supreme-control_int100query,5,70
184,luminous-supreme-control_int100query,5,70
185,luminous-supreme-control_int100query,5,70
186,luminous-supreme-control_int100query,5,60
187,luminous-supreme-control_int100query,5,60
188,luminous-supreme-control_int100query,5,60
189,luminous-supreme-control_int100query,5,70
190,luminous-supreme-control_int100query,5,60
191,luminous-supreme-control_int100query,5,70
192,luminous-supreme-control_int100query,5,70
193,luminous-supreme-control_int100query,5,75
194,luminous-supreme-control_int100query,5,70
195,luminous-supreme-control_int100query,5,70
196,luminous-supreme-control_int100query,10,73
197,luminous-supreme-control_int100query,10,70
198,luminous-supreme-control_int100query,10,70
199,luminous-supreme-control_int100query,10,60
200,luminous-supreme-control_int100query,10,70
201,luminous-supreme-control_int100query,10,60
202,luminous-supreme-control_int100query,10,73
203,luminous-supreme-control_int100query,10,70
204,luminous-supreme-control_int100query,10,60
205,luminous-supreme-control_int100query,10,73
206,luminous-supreme-control_int100query,10,60
207,luminous-supreme-control_int100query,10,60
208,luminous-supreme-control_int100query,10,75
209,luminous-supreme-control_int100query,10,60
210,luminous-supreme-control_int100query,10,73
211,luminous-supreme-control_int100query,10,70
212,luminous-supreme-control_int100query,10,75
213,luminous-supreme-control_int100query,10,70
214,luminous-supreme-control_int100query,10,70
215,luminous-supreme-control_int100query,10,60
216,luminous-supreme-control_int100query,10,70
217,luminous-supreme-control_int100query,10,70
218,luminous-supreme-control_int100query,10,60
219,luminous-supreme-control_int100query,10,60
220,luminous-supreme-control_int100query,10,60
221,luminous-supreme-control_int100query,10,60
222,luminous-supreme-control_int100query,10,60
223,luminous-supreme-control_int100query,10,60
224,luminous-supreme-control_int100query,10,60
225,luminous-supreme-control_int100query,10,75
226,luminous-supreme-control_int100query,10,60
227,luminous-supreme-control_int100query,10,70
228,luminous-supreme-control_int100query,10,60
229,luminous-supreme-control_int100query,10,45
230,luminous-supreme-control_int100query,10,45
231,luminous-supreme-control_int100query,10,70
232,luminous-supreme-control_int100query,10,73
233,luminous-supreme-control_int100query,10,60
234,luminous-supreme-control_int100query,10,60
235,luminous-supreme-control_int100query,10,60
236,luminous-supreme-control_int100query,10,50
237,luminous-supreme-control_int100query,10,70
238,luminous-supreme-control_int100query,10,70
239,luminous-supreme-control_int100query,10,73
240,luminous-supreme-control_int100query,10,70
241,luminous-supreme-control_int100query,10,70
242,luminous-supreme-control_int100query,10,45
243,luminous-supreme-control_int100query,10,60
244,luminous-supreme-control_int100query,10,60
245,luminous-supreme-control_int100query,10,70
246,luminous-supreme-control_int100query,10,70
247,luminous-supreme-control_int100query,10,70
248,luminous-supreme-control_int100query,10,70
249,luminous-supreme-control_int100query,10,75
250,luminous-supreme-control_int100query,10,70
251,luminous-supreme-control_int100query,10,70
252,luminous-supreme-control_int100query,10,60
253,luminous-supreme-control_int100query,10,45
254,luminous-supreme-control_int100query,10,70
255,luminous-supreme-control_int100query,10,60
256,luminous-supreme-control_int100query,10,60
257,luminous-supreme-control_int100query,10,60
258,luminous-supreme-control_int100query,10,70
259,luminous-supreme-control_int100query,10,60
260,luminous-supreme-control_int100query,10,75
261,luminous-supreme-control_int100query,10,60
262,luminous-supreme-control_int100query,10,60
263,luminous-supreme-control_int100query,10,73
264,luminous-supreme-control_int100query,10,60
265,luminous-supreme-control_int100query,10,73
266,luminous-supreme-control_int100query,10,45
267,luminous-supreme-control_int100query,10,60
268,luminous-supreme-control_int100query,10,70
269,luminous-supreme-control_int100query,10,45
270,luminous-supreme-control_int100query,10,70
271,luminous-supreme-control_int100query,10,75
272,luminous-supreme-control_int100query,10,73
273,luminous-supreme-control_int100query,10,70
274,luminous-supreme-control_int100query,15,70
275,luminous-supreme-control_int100query,15,70
276,luminous-supreme-control_int100query,15,45
277,luminous-supreme-control_int100query,15,60
278,luminous-supreme-control_int100query,15,45
279,luminous-supreme-control_int100query,15,70
280,luminous-supreme-control_int100query,15,60
281,luminous-supreme-control_int100query,15,60
282,luminous-supreme-control_int100query,15,73
283,luminous-supreme-control_int100query,15,70
284,luminous-supreme-control_int100query,15,70
285,luminous-supreme-control_int100query,15,60
286,luminous-supreme-control_int100query,15,70
287,luminous-supreme-control_int100query,15,70
288,luminous-supreme-control_int100query,15,60
289,luminous-supreme-control_int100query,15,70
290,luminous-supreme-control_int100query,15,60
291,luminous-supreme-control_int100query,15,80
292,luminous-supreme-control_int100query,15,60
293,luminous-supreme-control_int100query,15,60
294,luminous-supreme-control_int100query,15,75
295,luminous-supreme-control_int100query,15,60
296,luminous-supreme-control_int100query,15,60
297,luminous-supreme-control_int100query,15,45
298,luminous-supreme-control_int100query,15,70
299,luminous-supreme-control_int100query,15,60
300,luminous-supreme-control_int100query,15,60
301,luminous-supreme-control_int100query,15,70
302,luminous-supreme-control_int100query,15,70
303,luminous-supreme-control_int100query,15,70
304,luminous-supreme-control_int100query,15,45
305,luminous-supreme-control_int100query,15,60
306,luminous-supreme-control_int100query,15,45
307,luminous-supreme-control_int100query,15,60
308,luminous-supreme-control_int100query,15,70
309,luminous-supreme-control_int100query,15,75
310,luminous-supreme-control_int100query,15,45
311,luminous-supreme-control_int100query,15,70
312,luminous-supreme-control_int100query,15,75
313,luminous-supreme-control_int100query,15,60
314,luminous-supreme-control_int100query,15,70
315,luminous-supreme-control_int100query,15,60
316,luminous-supreme-control_int100query,15,45
317,luminous-supreme-control_int100query,15,70
318,luminous-supreme-control_int100query,15,75
319,luminous-supreme-control_int100query,15,60
320,luminous-supreme-control_int100query,15,45
321,luminous-supreme-control_int100query,15,60
322,luminous-supreme-control_int100query,15,60
323,luminous-supreme-control_int100query,15,60
324,luminous-supreme-control_int100query,15,70
325,luminous-supreme-control_int100query,15,60
326,luminous-supreme-control_int100query,15,73
327,luminous-supreme-control_int100query,15,70
328,luminous-supreme-control_int100query,15,70
329,luminous-supreme-control_int100query,15,70
330,luminous-supreme-control_int100query,15,70
331,luminous-supreme-control_int100query,15,60
332,luminous-supreme-control_int100query,15,60
333,luminous-supreme-control_int100query,15,70
334,luminous-supreme-control_int100query,15,73
335,luminous-supreme-control_int100query,15,60
336,luminous-supreme-control_int100query,15,70
337,luminous-supreme-control_int100query,15,70
338,luminous-supreme-control_int100query,15,70
339,luminous-supreme-control_int100query,15,75
340,luminous-supreme-control_int100query,15,70
341,luminous-supreme-control_int100query,15,70
342,luminous-supreme-control_int100query,15,75
343,luminous-supreme-control_int100query,15,60
344,luminous-supreme-control_int100query,15,60
345,luminous-supreme-control_int100query,15,45
346,luminous-supreme-control_int100query,15,60
347,luminous-supreme-control_int100query,15,60
348,luminous-supreme-control_int100query,15,60
349,luminous-supreme-control_int100query,15,70
350,luminous-supreme-control_int100query,15,45
351,luminous-supreme-control_int100query,15,70
352,luminous-supreme-control_int100query,15,70
353,luminous-supreme-control_int100query,15,75
354,luminous-supreme-control_int100query,15,70
355,luminous-supreme-control_int100query,15,70
356,luminous-supreme-control_int100query,20,73
357,luminous-supreme-control_int100query,20,70
358,luminous-supreme-control_int100query,20,60
359,luminous-supreme-control_int100query,20,73
360,luminous-supreme-control_int100query,20,60
361,luminous-supreme-control_int100query,20,75
362,luminous-supreme-control_int100query,20,60
363,luminous-supreme-control_int100query,20,70
364,luminous-supreme-control_int100query,20,60
365,luminous-supreme-control_int100query,20,60
366,luminous-supreme-control_int100query,20,70
367,luminous-supreme-control_int100query,20,60
368,luminous-supreme-control_int100query,20,60
369,luminous-supreme-control_int100query,20,70
370,luminous-supreme-control_int100query,20,60
371,luminous-supreme-control_int100query,20,60
372,luminous-supreme-control_int100query,20,70
373,luminous-supreme-control_int100query,20,60
374,luminous-supreme-control_int100query,20,60
375,luminous-supreme-control_int100query,20,70
376,luminous-supreme-control_int100query,20,45
377,luminous-supreme-control_int100query,20,70
378,luminous-supreme-control_int100query,20,45
379,luminous-supreme-control_int100query,20,73
380,luminous-supreme-control_int100query,20,60
381,luminous-supreme-control_int100query,20,45
382,luminous-supreme-control_int100query,20,70
383,luminous-supreme-control_int100query,20,75
384,luminous-supreme-control_int100query,20,60
385,luminous-supreme-control_int100query,20,75
386,luminous-supreme-control_int100query,20,70
387,luminous-supreme-control_int100query,20,70
388,luminous-supreme-control_int100query,20,75
389,luminous-supreme-control_int100query,20,70
390,luminous-supreme-control_int100query,20,73
391,luminous-supreme-control_int100query,20,73
392,luminous-supreme-control_int100query,20,70
393,luminous-supreme-control_int100query,20,60
394,luminous-supreme-control_int100query,20,70
395,luminous-supreme-control_int100query,20,70
396,luminous-supreme-control_int100query,20,70
397,luminous-supreme-control_int100query,20,60
398,luminous-supreme-control_int100query,20,70
399,luminous-supreme-control_int100query,20,60
400,luminous-supreme-control_int100query,20,60
401,luminous-supreme-control_int100query,20,60
402,luminous-supreme-control_int100query,20,75
403,luminous-supreme-control_int100query,20,60
404,luminous-supreme-control_int100query,20,70
405,luminous-supreme-control_int100query,20,60
406,luminous-supreme-control_int100query,20,60
407,luminous-supreme-control_int100query,20,60
408,luminous-supreme-control_int100query,20,45
409,luminous-supreme-control_int100query,20,70
410,luminous-supreme-control_int100query,20,70
411,luminous-supreme-control_int100query,20,60
412,luminous-supreme-control_int100query,20,70
413,luminous-supreme-control_int100query,20,60
414,luminous-supreme-control_int100query,20,60
415,luminous-supreme-control_int100query,20,70
416,luminous-supreme-control_int100query,20,60
417,luminous-supreme-control_int100query,20,60
418,luminous-supreme-control_int100query,20,45
419,luminous-supreme-control_int100query,20,70
420,luminous-supreme-control_int100query,20,75
421,luminous-supreme-control_int100query,20,60
422,luminous-supreme-control_int100query,20,70
423,luminous-supreme-control_int100query,20,60
424,luminous-supreme-control_int100query,20,73
425,luminous-supreme-control_int100query,20,45
426,luminous-supreme-control_int100query,20,70
427,luminous-supreme-control_int100query,20,70
428,luminous-supreme-control_int100query,20,60
429,luminous-supreme-control_int100query,20,45
430,luminous-supreme-control_int100query,20,60
431,luminous-supreme-control_int100query,20,70
432,luminous-supreme-control_int100query,20,75
433,luminous-supreme-control_int100query,20,70
434,luminous-supreme-control_int100query,20,73
435,luminous-supreme-control_int100query,20,80
436,luminous-supreme-control_int100query,20,60
437,luminous-supreme-control_int100query,20,75
438,luminous-supreme-control_int100query,20,60
439,luminous-supreme-control_int100query,20,60
440,luminous-supreme-control_int100query,20,60
441,luminous-supreme-control_int100query,20,45
442,luminous-supreme-control_int100query,20,45
443,luminous-supreme-control_int100query,20,60
444,luminous-supreme-control_int100query,20,73
445,luminous-supreme-control_int100query,20,50
446,luminous-supreme-control_int100query,25,70
447,luminous-supreme-control_int100query,25,60
448,luminous-supreme-control_int100query,25,60
449,luminous-supreme-control_int100query,25,73
450,luminous-supreme-control_int100query,25,73
451,luminous-supreme-control_int100query,25,60
452,luminous-supreme-control_int100query,25,75
453,luminous-supreme-control_int100query,25,70
454,luminous-supreme-control_int100query,25,70
455,luminous-supreme-control_int100query,25,60
456,luminous-supreme-control_int100query,25,73
457,luminous-supreme-control_int100query,25,60
458,luminous-supreme-control_int100query,25,75
459,luminous-supreme-control_int100query,25,60
460,luminous-supreme-control_int100query,25,70
461,luminous-supreme-control_int100query,25,60
462,luminous-supreme-control_int100query,25,60
463,luminous-supreme-control_int100query,25,60
464,luminous-supreme-control_int100query,25,73
465,luminous-supreme-control_int100query,25,45
466,luminous-supreme-control_int100query,25,60
467,luminous-supreme-control_int100query,25,60
468,luminous-supreme-control_int100query,25,73
469,luminous-supreme-control_int100query,25,70
470,luminous-supreme-control_int100query,25,60
471,luminous-supreme-control_int100query,25,75
472,luminous-supreme-control_int100query,25,45
473,luminous-supreme-control_int100query,25,75
474,luminous-supreme-control_int100query,25,73
475,luminous-supreme-control_int100query,25,60
476,luminous-supreme-control_int100query,25,70
477,luminous-supreme-control_int100query,25,60
478,luminous-supreme-control_int100query,25,75
479,luminous-supreme-control_int100query,25,70
480,luminous-supreme-control_int100query,25,70
481,luminous-supreme-control_int100query,25,45
482,luminous-supreme-control_int100query,25,70
483,luminous-supreme-control_int100query,25,45
484,luminous-supreme-control_int100query,25,70
485,luminous-supreme-control_int100query,25,70
486,luminous-supreme-control_int100query,25,60
487,luminous-supreme-control_int100query,25,45
488,luminous-supreme-control_int100query,25,45
489,luminous-supreme-control_int100query,25,60
490,luminous-supreme-control_int100query,25,60
491,luminous-supreme-control_int100query,25,70
492,luminous-supreme-control_int100query,25,60
493,luminous-supreme-control_int100query,25,60
494,luminous-supreme-control_int100query,25,70
495,luminous-supreme-control_int100query,25,60
496,luminous-supreme-control_int100query,25,75
497,luminous-supreme-control_int100query,25,73
498,luminous-supreme-control_int100query,25,70
499,luminous-supreme-control_int100query,25,75
500,luminous-supreme-control_int100query,25,70
501,luminous-supreme-control_int100query,25,73
502,luminous-supreme-control_int100query,25,73
503,luminous-supreme-control_int100query,25,45
504,luminous-supreme-control_int100query,25,75
505,luminous-supreme-control_int100query,25,60
506,luminous-supreme-control_int100query,25,75
507,luminous-supreme-control_int100query,25,75
508,luminous-supreme-control_int100query,25,60
509,luminous-supreme-control_int100query,25,60
510,luminous-supreme-control_int100query,25,60
511,luminous-supreme-control_int100query,25,45
512,luminous-supreme-control_int100query,25,73
513,luminous-supreme-control_int100query,25,60
514,luminous-supreme-control_int100query,25,70
515,luminous-supreme-control_int100query,25,70
516,luminous-supreme-control_int100query,25,70
517,luminous-supreme-control_int100query,25,75
518,luminous-supreme-control_int100query,25,70
519,luminous-supreme-control_int100query,25,70
520,luminous-supreme-control_int100query,25,70
521,luminous-supreme-control_int100query,25,75
522,luminous-supreme-control_int100query,25,75
523,luminous-supreme-control_int100query,25,70
524,luminous-supreme-control_int100query,30,60
525,luminous-supreme-control_int100query,30,70
526,luminous-supreme-control_int100query,30,73
527,luminous-supreme-control_int100query,30,60
528,luminous-supreme-control_int100query,30,70
529,luminous-supreme-control_int100query,30,70
530,luminous-supreme-control_int100query,30,75
531,luminous-supreme-control_int100query,30,70
532,luminous-supreme-control_int100query,30,75
533,luminous-supreme-control_int100query,30,70
534,luminous-supreme-control_int100query,30,70
535,luminous-supreme-control_int100query,30,70
536,luminous-supreme-control_int100query,30,75
537,luminous-supreme-control_int100query,30,70
538,luminous-supreme-control_int100query,30,73
539,luminous-supreme-control_int100query,30,60
540,luminous-supreme-control_int100query,30,70
541,luminous-supreme-control_int100query,30,30
542,luminous-supreme-control_int100query,30,75
543,luminous-supreme-control_int100query,30,60
544,luminous-supreme-control_int100query,30,73
545,luminous-supreme-control_int100query,30,60
546,luminous-supreme-control_int100query,30,70
547,luminous-supreme-control_int100query,30,73
548,luminous-supreme-control_int100query,30,70
549,luminous-supreme-control_int100query,30,60
550,luminous-supreme-control_int100query,30,70
551,luminous-supreme-control_int100query,30,60
552,luminous-supreme-control_int100query,30,70
553,luminous-supreme-control_int100query,30,75
554,luminous-supreme-control_int100query,30,70
555,luminous-supreme-control_int100query,30,70
556,luminous-supreme-control_int100query,30,70
557,luminous-supreme-control_int100query,30,73
558,luminous-supreme-control_int100query,30,70
559,luminous-supreme-control_int100query,30,70
560,luminous-supreme-control_int100query,30,45
561,luminous-supreme-control_int100query,30,70
562,luminous-supreme-control_int100query,30,70
563,luminous-supreme-control_int100query,30,45
564,luminous-supreme-control_int100query,30,60
565,luminous-supreme-control_int100query,30,70
566,luminous-supreme-control_int100query,30,73
567,luminous-supreme-control_int100query,30,73
568,luminous-supreme-control_int100query,30,60
569,luminous-supreme-control_int100query,30,75
570,luminous-supreme-control_int100query,30,70
571,luminous-supreme-control_int100query,30,60
572,luminous-supreme-control_int100query,30,75
573,luminous-supreme-control_int100query,30,75
574,luminous-supreme-control_int100query,30,60
575,luminous-supreme-control_int100query,30,75
576,luminous-supreme-control_int100query,30,60
577,luminous-supreme-control_int100query,30,73
578,luminous-supreme-control_int100query,30,60
579,luminous-supreme-control_int100query,30,70
580,luminous-supreme-control_int100query,30,75
581,luminous-supreme-control_int100query,30,45
582,luminous-supreme-control_int100query,30,70
583,luminous-supreme-control_int100query,30,75
584,luminous-supreme-control_int100query,30,60
585,luminous-supreme-control_int100query,30,60
586,luminous-supreme-control_int100query,30,73
587,luminous-supreme-control_int100query,30,70
588,luminous-supreme-control_int100query,30,70
589,luminous-supreme-control_int100query,30,73
590,luminous-supreme-control_int100query,30,60
591,luminous-supreme-control_int100query,30,60
592,luminous-supreme-control_int100query,30,45
593,luminous-supreme-control_int100query,30,70
594,luminous-supreme-control_int100query,30,60
595,luminous-supreme-control_int100query,30,73
596,luminous-supreme-control_int100query,30,70
597,luminous-supreme-control_int100query,30,60
598,luminous-supreme-control_int100query,30,45
599,luminous-supreme-control_int100query,30,70
600,luminous-supreme-control_int100query,30,60
601,luminous-supreme-control_int100query,30,60
602,luminous-supreme-control_int100query,30,60
603,luminous-supreme-control_int100query,30,75
604,luminous-supreme-control_int100query,30,60
605,luminous-supreme-control_int100query,30,75
606,luminous-supreme-control_int100query,30,70
607,luminous-supreme-control_int100query,30,73
608,luminous-supreme-control_int100query,30,75
609,luminous-supreme-control_int100query,30,60
610,luminous-supreme-control_int100query,35,70
611,luminous-supreme-control_int100query,35,25
612,luminous-supreme-control_int100query,35,70
613,luminous-supreme-control_int100query,35,60
614,luminous-supreme-control_int100query,35,60
615,luminous-supreme-control_int100query,35,60
616,luminous-supreme-control_int100query,35,60
617,luminous-supreme-control_int100query,35,70
618,luminous-supreme-control_int100query,35,70
619,luminous-supreme-control_int100query,35,60
620,luminous-supreme-control_int100query,35,70
621,luminous-supreme-control_int100query,35,60
622,luminous-supreme-control_int100query,35,60
623,luminous-supreme-control_int100query,35,60
624,luminous-supreme-control_int100query,35,60
625,luminous-supreme-control_int100query,35,60
626,luminous-supreme-control_int100query,35,60
627,luminous-supreme-control_int100query,35,25
628,luminous-supreme-control_int100query,35,70
629,luminous-supreme-control_int100query,35,60
630,luminous-supreme-control_int100query,35,70
631,luminous-supreme-control_int100query,35,60
632,luminous-supreme-control_int100query,35,60
633,luminous-supreme-control_int100query,35,70
634,luminous-supreme-control_int100query,35,75
635,luminous-supreme-control_int100query,35,70
636,luminous-supreme-control_int100query,35,60
637,luminous-supreme-control_int100query,35,70
638,luminous-supreme-control_int100query,35,70
639,luminous-supreme-control_int100query,35,70
640,luminous-supreme-control_int100query,35,73
641,luminous-supreme-control_int100query,35,45
642,luminous-supreme-control_int100query,35,75
643,luminous-supreme-control_int100query,35,70
644,luminous-supreme-control_int100query,35,70
645,luminous-supreme-control_int100query,35,60
646,luminous-supreme-control_int100query,35,70
647,luminous-supreme-control_int100query,35,70
648,luminous-supreme-control_int100query,35,60
649,luminous-supreme-control_int100query,35,73
650,luminous-supreme-control_int100query,35,60
651,luminous-supreme-control_int100query,35,60
652,luminous-supreme-control_int100query,35,60
653,luminous-supreme-control_int100query,35,70
654,luminous-supreme-control_int100query,35,60
655,luminous-supreme-control_int100query,35,75
656,luminous-supreme-control_int100query,35,60
657,luminous-supreme-control_int100query,35,70
658,luminous-supreme-control_int100query,35,73
659,luminous-supreme-control_int100query,35,45
660,luminous-supreme-control_int100query,35,60
661,luminous-supreme-control_int100query,35,45
662,luminous-supreme-control_int100query,35,70
663,luminous-supreme-control_int100query,35,73
664,luminous-supreme-control_int100query,35,60
665,luminous-supreme-control_int100query,35,70
666,luminous-supreme-control_int100query,35,70
667,luminous-supreme-control_int100query,35,70
668,luminous-supreme-control_int100query,35,70
669,luminous-supreme-control_int100query,35,60
670,luminous-supreme-control_int100query,35,60
671,luminous-supreme-control_int100query,35,60
672,luminous-supreme-control_int100query,35,70
673,luminous-supreme-control_int100query,35,73
674,luminous-supreme-control_int100query,35,75
675,luminous-supreme-control_int100query,35,70
676,luminous-supreme-control_int100query,35,60
677,luminous-supreme-control_int100query,35,70
678,luminous-supreme-control_int100query,35,60
679,luminous-supreme-control_int100query,35,60
680,luminous-supreme-control_int100query,35,60
681,luminous-supreme-control_int100query,35,75
682,luminous-supreme-control_int100query,35,73
683,luminous-supreme-control_int100query,35,60
684,luminous-supreme-control_int100query,35,70
685,luminous-supreme-control_int100query,35,60
686,luminous-supreme-control_int100query,40,45
687,luminous-supreme-control_int100query,40,70
688,luminous-supreme-control_int100query,40,60
689,luminous-supreme-control_int100query,40,70
690,luminous-supreme-control_int100query,40,70
691,luminous-supreme-control_int100query,40,70
692,luminous-supreme-control_int100query,40,60
693,luminous-supreme-control_int100query,40,70
694,luminous-supreme-control_int100query,40,60
695,luminous-supreme-control_int100query,40,60
696,luminous-supreme-control_int100query,40,75
697,luminous-supreme-control_int100query,40,60
