idx,model_name,parameter_value,predicted_value
95,luminous-supreme-control_int100query,0.01,75
96,luminous-supreme-control_int100query,0.01,75
97,luminous-supreme-control_int100query,0.01,75
98,luminous-supreme-control_int100query,0.01,75
99,luminous-supreme-control_int100query,0.01,75
100,luminous-supreme-control_int100query,0.1,75
101,luminous-supreme-control_int100query,0.1,75
102,luminous-supreme-control_int100query,0.1,75
103,luminous-supreme-control_int100query,0.1,75
104,luminous-supreme-control_int100query,0.1,75
105,luminous-supreme-control_int100query,0.1,75
106,luminous-supreme-control_int100query,0.1,75
107,luminous-supreme-control_int100query,0.1,75
108,luminous-supreme-control_int100query,0.1,75
109,luminous-supreme-control_int100query,0.1,75
110,luminous-supreme-control_int100query,0.1,75
111,luminous-supreme-control_int100query,0.1,75
112,luminous-supreme-control_int100query,0.1,75
113,luminous-supreme-control_int100query,0.1,75
114,luminous-supreme-control_int100query,0.1,75
115,luminous-supreme-control_int100query,0.1,75
116,luminous-supreme-control_int100query,0.1,75
117,luminous-supreme-control_int100query,0.1,75
118,luminous-supreme-control_int100query,0.1,75
119,luminous-supreme-control_int100query,0.1,75
120,luminous-supreme-control_int100query,0.1,75
121,luminous-supreme-control_int100query,0.1,75
122,luminous-supreme-control_int100query,0.1,75
123,luminous-supreme-control_int100query,0.1,75
124,luminous-supreme-control_int100query,0.1,75
125,luminous-supreme-control_int100query,0.1,75
126,luminous-supreme-control_int100query,0.1,75
127,luminous-supreme-control_int100query,0.1,75
128,luminous-supreme-control_int100query,0.1,75
129,luminous-supreme-control_int100query,0.1,75
130,luminous-supreme-control_int100query,0.1,75
131,luminous-supreme-control_int100query,0.1,75
132,luminous-supreme-control_int100query,0.1,75
133,luminous-supreme-control_int100query,0.1,75
134,luminous-supreme-control_int100query,0.1,75
135,luminous-supreme-control_int100query,0.1,75
136,luminous-supreme-control_int100query,0.1,75
137,luminous-supreme-control_int100query,0.1,75
138,luminous-supreme-control_int100query,0.1,75
139,luminous-supreme-control_int100query,0.1,75
140,luminous-supreme-control_int100query,0.1,75
141,luminous-supreme-control_int100query,0.1,75
142,luminous-supreme-control_int100query,0.1,75
143,luminous-supreme-control_int100query,0.1,75
144,luminous-supreme-control_int100query,0.1,75
145,luminous-supreme-control_int100query,0.1,75
146,luminous-supreme-control_int100query,0.1,75
147,luminous-supreme-control_int100query,0.1,75
148,luminous-supreme-control_int100query,0.1,75
149,luminous-supreme-control_int100query,0.1,75
150,luminous-supreme-control_int100query,0.1,75
151,luminous-supreme-control_int100query,0.1,75
152,luminous-supreme-control_int100query,0.1,75
153,luminous-supreme-control_int100query,0.1,75
154,luminous-supreme-control_int100query,0.1,75
155,luminous-supreme-control_int100query,0.1,75
156,luminous-supreme-control_int100query,0.1,75
157,luminous-supreme-control_int100query,0.1,75
158,luminous-supreme-control_int100query,0.1,75
159,luminous-supreme-control_int100query,0.1,75
160,luminous-supreme-control_int100query,0.1,75
161,luminous-supreme-control_int100query,0.1,75
162,luminous-supreme-control_int100query,0.1,75
163,luminous-supreme-control_int100query,0.1,75
164,luminous-supreme-control_int100query,0.1,75
165,luminous-supreme-control_int100query,0.1,75
166,luminous-supreme-control_int100query,0.1,75
167,luminous-supreme-control_int100query,0.1,75
168,luminous-supreme-control_int100query,0.1,75
169,luminous-supreme-control_int100query,0.1,75
170,luminous-supreme-control_int100query,0.1,75
171,luminous-supreme-control_int100query,0.1,75
172,luminous-supreme-control_int100query,0.1,75
173,luminous-supreme-control_int100query,0.1,75
174,luminous-supreme-control_int100query,0.1,75
175,luminous-supreme-control_int100query,0.1,75
176,luminous-supreme-control_int100query,0.1,75
177,luminous-supreme-control_int100query,0.1,75
178,luminous-supreme-control_int100query,0.1,75
179,luminous-supreme-control_int100query,0.1,75
180,luminous-supreme-control_int100query,0.1,75
181,luminous-supreme-control_int100query,0.1,75
182,luminous-supreme-control_int100query,0.1,75
183,luminous-supreme-control_int100query,0.1,75
184,luminous-supreme-control_int100query,0.1,75
185,luminous-supreme-control_int100query,0.1,75
186,luminous-supreme-control_int100query,0.1,75
187,luminous-supreme-control_int100query,0.1,75
188,luminous-supreme-control_int100query,0.1,75
189,luminous-supreme-control_int100query,0.1,75
190,luminous-supreme-control_int100query,0.1,75
191,luminous-supreme-control_int100query,0.1,75
192,luminous-supreme-control_int100query,0.1,75
193,luminous-supreme-control_int100query,0.1,75
194,luminous-supreme-control_int100query,0.1,75
195,luminous-supreme-control_int100query,0.2,75
196,luminous-supreme-control_int100query,0.2,75
197,luminous-supreme-control_int100query,0.2,75
198,luminous-supreme-control_int100query,0.2,60
199,luminous-supreme-control_int100query,0.2,45
200,luminous-supreme-control_int100query,0.2,75
201,luminous-supreme-control_int100query,0.2,45
202,luminous-supreme-control_int100query,0.2,45
203,luminous-supreme-control_int100query,0.2,75
204,luminous-supreme-control_int100query,0.2,75
205,luminous-supreme-control_int100query,0.2,75
206,luminous-supreme-control_int100query,0.2,60
207,luminous-supreme-control_int100query,0.2,60
208,luminous-supreme-control_int100query,0.2,60
209,luminous-supreme-control_int100query,0.2,45
210,luminous-supreme-control_int100query,0.2,75
211,luminous-supreme-control_int100query,0.2,75
212,luminous-supreme-control_int100query,0.2,75
213,luminous-supreme-control_int100query,0.2,60
214,luminous-supreme-control_int100query,0.2,45
215,luminous-supreme-control_int100query,0.2,60
216,luminous-supreme-control_int100query,0.2,75
217,luminous-supreme-control_int100query,0.2,60
218,luminous-supreme-control_int100query,0.2,60
219,luminous-supreme-control_int100query,0.2,60
220,luminous-supreme-control_int100query,0.2,60
221,luminous-supreme-control_int100query,0.2,75
222,luminous-supreme-control_int100query,0.2,75
223,luminous-supreme-control_int100query,0.2,45
224,luminous-supreme-control_int100query,0.2,75
225,luminous-supreme-control_int100query,0.2,75
226,luminous-supreme-control_int100query,0.2,60
227,luminous-supreme-control_int100query,0.2,45
228,luminous-supreme-control_int100query,0.2,60
229,luminous-supreme-control_int100query,0.2,75
230,luminous-supreme-control_int100query,0.2,75
231,luminous-supreme-control_int100query,0.2,75
232,luminous-supreme-control_int100query,0.2,60
233,luminous-supreme-control_int100query,0.2,60
234,luminous-supreme-control_int100query,0.2,75
235,luminous-supreme-control_int100query,0.2,60
236,luminous-supreme-control_int100query,0.2,60
237,luminous-supreme-control_int100query,0.2,60
238,luminous-supreme-control_int100query,0.2,60
239,luminous-supreme-control_int100query,0.2,60
240,luminous-supreme-control_int100query,0.2,45
241,luminous-supreme-control_int100query,0.2,60
242,luminous-supreme-control_int100query,0.2,45
243,luminous-supreme-control_int100query,0.2,60
244,luminous-supreme-control_int100query,0.2,75
245,luminous-supreme-control_int100query,0.2,60
246,luminous-supreme-control_int100query,0.2,60
247,luminous-supreme-control_int100query,0.2,45
248,luminous-supreme-control_int100query,0.2,45
249,luminous-supreme-control_int100query,0.2,75
250,luminous-supreme-control_int100query,0.2,75
251,luminous-supreme-control_int100query,0.2,75
252,luminous-supreme-control_int100query,0.2,60
253,luminous-supreme-control_int100query,0.2,60
254,luminous-supreme-control_int100query,0.2,45
255,luminous-supreme-control_int100query,0.2,75
256,luminous-supreme-control_int100query,0.2,60
257,luminous-supreme-control_int100query,0.2,60
258,luminous-supreme-control_int100query,0.2,60
259,luminous-supreme-control_int100query,0.2,60
260,luminous-supreme-control_int100query,0.2,75
261,luminous-supreme-control_int100query,0.2,45
262,luminous-supreme-control_int100query,0.2,75
263,luminous-supreme-control_int100query,0.2,75
264,luminous-supreme-control_int100query,0.2,75
265,luminous-supreme-control_int100query,0.2,60
266,luminous-supreme-control_int100query,0.2,75
267,luminous-supreme-control_int100query,0.2,45
268,luminous-supreme-control_int100query,0.2,45
269,luminous-supreme-control_int100query,0.2,60
270,luminous-supreme-control_int100query,0.2,45
271,luminous-supreme-control_int100query,0.2,75
272,luminous-supreme-control_int100query,0.2,45
273,luminous-supreme-control_int100query,0.2,75
274,luminous-supreme-control_int100query,0.2,75
275,luminous-supreme-control_int100query,0.2,45
276,luminous-supreme-control_int100query,0.2,60
277,luminous-supreme-control_int100query,0.2,75
278,luminous-supreme-control_int100query,0.2,45
279,luminous-supreme-control_int100query,0.2,45
280,luminous-supreme-control_int100query,0.2,75
281,luminous-supreme-control_int100query,0.2,60
282,luminous-supreme-control_int100query,0.2,60
283,luminous-supreme-control_int100query,0.3,75
284,luminous-supreme-control_int100query,0.3,45
285,luminous-supreme-control_int100query,0.3,45
286,luminous-supreme-control_int100query,0.3,60
287,luminous-supreme-control_int100query,0.3,75
288,luminous-supreme-control_int100query,0.3,75
289,luminous-supreme-control_int100query,0.3,75
290,luminous-supreme-control_int100query,0.3,75
291,luminous-supreme-control_int100query,0.3,45
292,luminous-supreme-control_int100query,0.3,45
293,luminous-supreme-control_int100query,0.3,45
294,luminous-supreme-control_int100query,0.3,60
295,luminous-supreme-control_int100query,0.3,45
296,luminous-supreme-control_int100query,0.3,75
297,luminous-supreme-control_int100query,0.3,75
298,luminous-supreme-control_int100query,0.3,60
299,luminous-supreme-control_int100query,0.3,75
300,luminous-supreme-control_int100query,0.3,60
301,luminous-supreme-control_int100query,0.3,45
302,luminous-supreme-control_int100query,0.3,70
303,luminous-supreme-control_int100query,0.3,75
304,luminous-supreme-control_int100query,0.3,75
305,luminous-supreme-control_int100query,0.3,60
306,luminous-supreme-control_int100query,0.3,75
307,luminous-supreme-control_int100query,0.3,70
308,luminous-supreme-control_int100query,0.3,60
309,luminous-supreme-control_int100query,0.3,45
310,luminous-supreme-control_int100query,0.3,60
311,luminous-supreme-control_int100query,0.3,70
312,luminous-supreme-control_int100query,0.3,60
313,luminous-supreme-control_int100query,0.3,60
314,luminous-supreme-control_int100query,0.3,75
315,luminous-supreme-control_int100query,0.3,75
316,luminous-supreme-control_int100query,0.3,70
317,luminous-supreme-control_int100query,0.3,60
318,luminous-supreme-control_int100query,0.3,60
319,luminous-supreme-control_int100query,0.3,75
320,luminous-supreme-control_int100query,0.3,70
321,luminous-supreme-control_int100query,0.3,70
322,luminous-supreme-control_int100query,0.3,70
323,luminous-supreme-control_int100query,0.3,75
324,luminous-supreme-control_int100query,0.3,75
325,luminous-supreme-control_int100query,0.3,75
326,luminous-supreme-control_int100query,0.3,70
327,luminous-supreme-control_int100query,0.3,60
328,luminous-supreme-control_int100query,0.3,45
329,luminous-supreme-control_int100query,0.3,70
330,luminous-supreme-control_int100query,0.3,60
331,luminous-supreme-control_int100query,0.3,60
332,luminous-supreme-control_int100query,0.3,45
333,luminous-supreme-control_int100query,0.3,70
334,luminous-supreme-control_int100query,0.3,75
335,luminous-supreme-control_int100query,0.3,75
336,luminous-supreme-control_int100query,0.3,70
337,luminous-supreme-control_int100query,0.3,45
338,luminous-supreme-control_int100query,0.3,60
339,luminous-supreme-control_int100query,0.3,45
340,luminous-supreme-control_int100query,0.3,75
341,luminous-supreme-control_int100query,0.3,60
342,luminous-supreme-control_int100query,0.3,45
343,luminous-supreme-control_int100query,0.3,45
344,luminous-supreme-control_int100query,0.3,75
345,luminous-supreme-control_int100query,0.3,70
346,luminous-supreme-control_int100query,0.3,75
347,luminous-supreme-control_int100query,0.3,45
348,luminous-supreme-control_int100query,0.3,75
349,luminous-supreme-control_int100query,0.3,70
350,luminous-supreme-control_int100query,0.3,70
351,luminous-supreme-control_int100query,0.3,70
352,luminous-supreme-control_int100query,0.3,75
353,luminous-supreme-control_int100query,0.3,60
354,luminous-supreme-control_int100query,0.3,60
355,luminous-supreme-control_int100query,0.3,45
356,luminous-supreme-control_int100query,0.3,45
357,luminous-supreme-control_int100query,0.3,60
358,luminous-supreme-control_int100query,0.3,45
359,luminous-supreme-control_int100query,0.3,60
360,luminous-supreme-control_int100query,0.3,70
361,luminous-supreme-control_int100query,0.3,70
362,luminous-supreme-control_int100query,0.3,60
363,luminous-supreme-control_int100query,0.3,70
364,luminous-supreme-control_int100query,0.3,70
365,luminous-supreme-control_int100query,0.3,45
366,luminous-supreme-control_int100query,0.3,60
367,luminous-supreme-control_int100query,0.3,70
368,luminous-supreme-control_int100query,0.4,60
369,luminous-supreme-control_int100query,0.4,45
370,luminous-supreme-control_int100query,0.4,75
371,luminous-supreme-control_int100query,0.4,45
372,luminous-supreme-control_int100query,0.4,45
373,luminous-supreme-control_int100query,0.4,70
374,luminous-supreme-control_int100query,0.4,70
375,luminous-supreme-control_int100query,0.4,45
376,luminous-supreme-control_int100query,0.4,70
377,luminous-supreme-control_int100query,0.4,45
378,luminous-supreme-control_int100query,0.4,75
379,luminous-supreme-control_int100query,0.4,70
380,luminous-supreme-control_int100query,0.4,70
381,luminous-supreme-control_int100query,0.4,75
382,luminous-supreme-control_int100query,0.4,75
383,luminous-supreme-control_int100query,0.4,70
384,luminous-supreme-control_int100query,0.4,70
385,luminous-supreme-control_int100query,0.4,60
386,luminous-supreme-control_int100query,0.4,60
387,luminous-supreme-control_int100query,0.4,75
388,luminous-supreme-control_int100query,0.4,60
389,luminous-supreme-control_int100query,0.4,60
390,luminous-supreme-control_int100query,0.4,60
391,luminous-supreme-control_int100query,0.4,60
392,luminous-supreme-control_int100query,0.4,75
393,luminous-supreme-control_int100query,0.4,70
394,luminous-supreme-control_int100query,0.4,45
395,luminous-supreme-control_int100query,0.4,60
396,luminous-supreme-control_int100query,0.4,60
397,luminous-supreme-control_int100query,0.4,73
398,luminous-supreme-control_int100query,0.4,75
399,luminous-supreme-control_int100query,0.4,73
400,luminous-supreme-control_int100query,0.4,73
401,luminous-supreme-control_int100query,0.4,75
402,luminous-supreme-control_int100query,0.4,60
403,luminous-supreme-control_int100query,0.4,70
404,luminous-supreme-control_int100query,0.4,70
405,luminous-supreme-control_int100query,0.4,70
406,luminous-supreme-control_int100query,0.4,75
407,luminous-supreme-control_int100query,0.4,45
408,luminous-supreme-control_int100query,0.4,45
409,luminous-supreme-control_int100query,0.4,70
410,luminous-supreme-control_int100query,0.4,70
411,luminous-supreme-control_int100query,0.4,73
412,luminous-supreme-control_int100query,0.4,75
413,luminous-supreme-control_int100query,0.4,45
414,luminous-supreme-control_int100query,0.4,60
415,luminous-supreme-control_int100query,0.4,60
416,luminous-supreme-control_int100query,0.4,60
417,luminous-supreme-control_int100query,0.4,60
418,luminous-supreme-control_int100query,0.4,70
419,luminous-supreme-control_int100query,0.4,60
420,luminous-supreme-control_int100query,0.4,70
421,luminous-supreme-control_int100query,0.4,70
422,luminous-supreme-control_int100query,0.4,70
423,luminous-supreme-control_int100query,0.4,73
424,luminous-supreme-control_int100query,0.4,75
425,luminous-supreme-control_int100query,0.4,60
426,luminous-supreme-control_int100query,0.4,60
427,luminous-supreme-control_int100query,0.4,70
428,luminous-supreme-control_int100query,0.4,73
429,luminous-supreme-control_int100query,0.4,73
430,luminous-supreme-control_int100query,0.4,73
431,luminous-supreme-control_int100query,0.4,60
432,luminous-supreme-control_int100query,0.4,60
433,luminous-supreme-control_int100query,0.4,60
434,luminous-supreme-control_int100query,0.4,60
435,luminous-supreme-control_int100query,0.4,73
436,luminous-supreme-control_int100query,0.4,75
437,luminous-supreme-control_int100query,0.4,70
438,luminous-supreme-control_int100query,0.4,70
439,luminous-supreme-control_int100query,0.4,73
440,luminous-supreme-control_int100query,0.4,45
441,luminous-supreme-control_int100query,0.4,75
442,luminous-supreme-control_int100query,0.4,75
443,luminous-supreme-control_int100query,0.4,45
444,luminous-supreme-control_int100query,0.5,60
445,luminous-supreme-control_int100query,0.5,60
446,luminous-supreme-control_int100query,0.5,70
447,luminous-supreme-control_int100query,0.5,45
448,luminous-supreme-control_int100query,0.5,70
449,luminous-supreme-control_int100query,0.5,60
450,luminous-supreme-control_int100query,0.5,45
451,luminous-supreme-control_int100query,0.5,75
452,luminous-supreme-control_int100query,0.5,45
453,luminous-supreme-control_int100query,0.5,75
454,luminous-supreme-control_int100query,0.5,45
455,luminous-supreme-control_int100query,0.5,73
456,luminous-supreme-control_int100query,0.5,73
457,luminous-supreme-control_int100query,0.5,70
458,luminous-supreme-control_int100query,0.5,70
459,luminous-supreme-control_int100query,0.5,60
460,luminous-supreme-control_int100query,0.5,70
461,luminous-supreme-control_int100query,0.5,70
462,luminous-supreme-control_int100query,0.5,60
463,luminous-supreme-control_int100query,0.5,60
464,luminous-supreme-control_int100query,0.5,70
465,luminous-supreme-control_int100query,0.5,60
466,luminous-supreme-control_int100query,0.5,75
467,luminous-supreme-control_int100query,0.5,60
468,luminous-supreme-control_int100query,0.5,60
469,luminous-supreme-control_int100query,0.5,73
470,luminous-supreme-control_int100query,0.5,60
471,luminous-supreme-control_int100query,0.5,60
472,luminous-supreme-control_int100query,0.5,75
473,luminous-supreme-control_int100query,0.5,60
474,luminous-supreme-control_int100query,0.5,70
475,luminous-supreme-control_int100query,0.5,73
476,luminous-supreme-control_int100query,0.5,70
477,luminous-supreme-control_int100query,0.5,73
478,luminous-supreme-control_int100query,0.5,60
479,luminous-supreme-control_int100query,0.5,60
480,luminous-supreme-control_int100query,0.5,60
481,luminous-supreme-control_int100query,0.5,70
482,luminous-supreme-control_int100query,0.5,70
483,luminous-supreme-control_int100query,0.5,60
484,luminous-supreme-control_int100query,0.5,73
485,luminous-supreme-control_int100query,0.5,60
486,luminous-supreme-control_int100query,0.5,75
487,luminous-supreme-control_int100query,0.5,73
488,luminous-supreme-control_int100query,0.5,73
489,luminous-supreme-control_int100query,0.5,70
490,luminous-supreme-control_int100query,0.5,60
491,luminous-supreme-control_int100query,0.5,75
492,luminous-supreme-control_int100query,0.5,73
493,luminous-supreme-control_int100query,0.5,60
494,luminous-supreme-control_int100query,0.5,70
495,luminous-supreme-control_int100query,0.5,75
496,luminous-supreme-control_int100query,0.5,73
497,luminous-supreme-control_int100query,0.5,75
498,luminous-supreme-control_int100query,0.5,45
499,luminous-supreme-control_int100query,0.5,45
500,luminous-supreme-control_int100query,0.5,70
501,luminous-supreme-control_int100query,0.5,73
502,luminous-supreme-control_int100query,0.5,60
503,luminous-supreme-control_int100query,0.5,70
504,luminous-supreme-control_int100query,0.5,73
505,luminous-supreme-control_int100query,0.5,73
506,luminous-supreme-control_int100query,0.5,45
507,luminous-supreme-control_int100query,0.5,73
508,luminous-supreme-control_int100query,0.5,70
509,luminous-supreme-control_int100query,0.5,60
510,luminous-supreme-control_int100query,0.5,75
511,luminous-supreme-control_int100query,0.5,73
512,luminous-supreme-control_int100query,0.5,73
513,luminous-supreme-control_int100query,0.6,75
514,luminous-supreme-control_int100query,0.6,45
515,luminous-supreme-control_int100query,0.6,73
516,luminous-supreme-control_int100query,0.6,73
517,luminous-supreme-control_int100query,0.6,73
518,luminous-supreme-control_int100query,0.6,60
519,luminous-supreme-control_int100query,0.6,70
520,luminous-supreme-control_int100query,0.6,70
521,luminous-supreme-control_int100query,0.6,75
522,luminous-supreme-control_int100query,0.6,75
523,luminous-supreme-control_int100query,0.6,73
524,luminous-supreme-control_int100query,0.6,70
525,luminous-supreme-control_int100query,0.6,45
526,luminous-supreme-control_int100query,0.6,70
527,luminous-supreme-control_int100query,0.6,70
528,luminous-supreme-control_int100query,0.6,60
529,luminous-supreme-control_int100query,0.6,73
530,luminous-supreme-control_int100query,0.6,70
531,luminous-supreme-control_int100query,0.6,70
532,luminous-supreme-control_int100query,0.6,60
533,luminous-supreme-control_int100query,0.6,60
534,luminous-supreme-control_int100query,0.6,73
535,luminous-supreme-control_int100query,0.6,60
536,luminous-supreme-control_int100query,0.6,70
537,luminous-supreme-control_int100query,0.6,75
538,luminous-supreme-control_int100query,0.6,70
539,luminous-supreme-control_int100query,0.6,45
540,luminous-supreme-control_int100query,0.6,70
541,luminous-supreme-control_int100query,0.6,45
542,luminous-supreme-control_int100query,0.6,45
543,luminous-supreme-control_int100query,0.6,70
544,luminous-supreme-control_int100query,0.6,70
545,luminous-supreme-control_int100query,0.6,60
546,luminous-supreme-control_int100query,0.6,70
547,luminous-supreme-control_int100query,0.6,70
548,luminous-supreme-control_int100query,0.6,45
549,luminous-supreme-control_int100query,0.6,70
550,luminous-supreme-control_int100query,0.6,73
551,luminous-supreme-control_int100query,0.6,70
552,luminous-supreme-control_int100query,0.6,73
553,luminous-supreme-control_int100query,0.6,60
554,luminous-supreme-control_int100query,0.6,60
555,luminous-supreme-control_int100query,0.6,70
556,luminous-supreme-control_int100query,0.6,73
557,luminous-supreme-control_int100query,0.6,75
558,luminous-supreme-control_int100query,0.6,60
559,luminous-supreme-control_int100query,0.6,73
560,luminous-supreme-control_int100query,0.6,73
561,luminous-supreme-control_int100query,0.6,70
562,luminous-supreme-control_int100query,0.6,70
563,luminous-supreme-control_int100query,0.6,75
564,luminous-supreme-control_int100query,0.6,60
565,luminous-supreme-control_int100query,0.6,45
566,luminous-supreme-control_int100query,0.6,60
567,luminous-supreme-control_int100query,0.6,75
568,luminous-supreme-control_int100query,0.6,45
569,luminous-supreme-control_int100query,0.6,70
570,luminous-supreme-control_int100query,0.6,70
571,luminous-supreme-control_int100query,0.6,45
572,luminous-supreme-control_int100query,0.6,73
573,luminous-supreme-control_int100query,0.6,73
574,luminous-supreme-control_int100query,0.6,70
575,luminous-supreme-control_int100query,0.6,60
576,luminous-supreme-control_int100query,0.6,60
577,luminous-supreme-control_int100query,0.6,73
578,luminous-supreme-control_int100query,0.6,45
579,luminous-supreme-control_int100query,0.6,73
580,luminous-supreme-control_int100query,0.6,60
581,luminous-supreme-control_int100query,0.6,70
582,luminous-supreme-control_int100query,0.6,60
583,luminous-supreme-control_int100query,0.7,70
584,luminous-supreme-control_int100query,0.7,75
585,luminous-supreme-control_int100query,0.7,60
586,luminous-supreme-control_int100query,0.7,73
587,luminous-supreme-control_int100query,0.7,73
588,luminous-supreme-control_int100query,0.7,45
589,luminous-supreme-control_int100query,0.7,75
590,luminous-supreme-control_int100query,0.7,73
591,luminous-supreme-control_int100query,0.7,75
592,luminous-supreme-control_int100query,0.7,75
593,luminous-supreme-control_int100query,0.7,73
594,luminous-supreme-control_int100query,0.7,73
595,luminous-supreme-control_int100query,0.7,73
596,luminous-supreme-control_int100query,0.7,75
597,luminous-supreme-control_int100query,0.7,75
598,luminous-supreme-control_int100query,0.7,75
599,luminous-supreme-control_int100query,0.7,73
600,luminous-supreme-control_int100query,0.7,60
601,luminous-supreme-control_int100query,0.7,70
602,luminous-supreme-control_int100query,0.7,60
603,luminous-supreme-control_int100query,0.7,70
604,luminous-supreme-control_int100query,0.7,70
605,luminous-supreme-control_int100query,0.7,70
606,luminous-supreme-control_int100query,0.7,60
607,luminous-supreme-control_int100query,0.7,73
608,luminous-supreme-control_int100query,0.7,60
609,luminous-supreme-control_int100query,0.7,45
610,luminous-supreme-control_int100query,0.7,73
611,luminous-supreme-control_int100query,0.7,70
612,luminous-supreme-control_int100query,0.7,60
613,luminous-supreme-control_int100query,0.7,70
614,luminous-supreme-control_int100query,0.7,73
615,luminous-supreme-control_int100query,0.7,45
616,luminous-supreme-control_int100query,0.7,73
617,luminous-supreme-control_int100query,0.7,45
618,luminous-supreme-control_int100query,0.7,70
619,luminous-supreme-control_int100query,0.7,73
620,luminous-supreme-control_int100query,0.7,60
621,luminous-supreme-control_int100query,0.7,60
622,luminous-supreme-control_int100query,0.7,70
623,luminous-supreme-control_int100query,0.7,60
624,luminous-supreme-control_int100query,0.7,60
625,luminous-supreme-control_int100query,0.7,45
626,luminous-supreme-control_int100query,0.7,45
627,luminous-supreme-control_int100query,0.7,73
628,luminous-supreme-control_int100query,0.7,45
629,luminous-supreme-control_int100query,0.7,70
630,luminous-supreme-control_int100query,0.7,75
631,luminous-supreme-control_int100query,0.7,60
632,luminous-supreme-control_int100query,0.7,60
633,luminous-supreme-control_int100query,0.7,70
