idx,model_name,parameter_value,predicted_value
76,luminous-supreme-control_int100query,0.0,70
77,luminous-supreme-control_int100query,0.0,70
78,luminous-supreme-control_int100query,0.0,70
79,luminous-supreme-control_int100query,0.0,70
80,luminous-supreme-control_int100query,0.0,70
81,luminous-supreme-control_int100query,0.0,70
82,luminous-supreme-control_int100query,0.0,70
83,luminous-supreme-control_int100query,0.0,70
84,luminous-supreme-control_int100query,0.0,70
85,luminous-supreme-control_int100query,0.0,70
86,luminous-supreme-control_int100query,0.0,70
87,luminous-supreme-control_int100query,0.0,70
88,luminous-supreme-control_int100query,0.0,70
89,luminous-supreme-control_int100query,0.0,70
90,luminous-supreme-control_int100query,0.0,70
91,luminous-supreme-control_int100query,0.0,70
92,luminous-supreme-control_int100query,0.0,70
93,luminous-supreme-control_int100query,0.0,70
94,luminous-supreme-control_int100query,0.0,70
95,luminous-supreme-control_int100query,0.0,70
96,luminous-supreme-control_int100query,0.0,70
97,luminous-supreme-control_int100query,0.0,70
98,luminous-supreme-control_int100query,0.0,70
99,luminous-supreme-control_int100query,0.0,70
100,luminous-supreme-control_int100query,0.1,45
101,luminous-supreme-control_int100query,0.1,45
102,luminous-supreme-control_int100query,0.1,70
103,luminous-supreme-control_int100query,0.1,70
104,luminous-supreme-control_int100query,0.1,70
105,luminous-supreme-control_int100query,0.1,45
106,luminous-supreme-control_int100query,0.1,70
107,luminous-supreme-control_int100query,0.1,45
108,luminous-supreme-control_int100query,0.1,70
109,luminous-supreme-control_int100query,0.1,70
110,luminous-supreme-control_int100query,0.1,45
111,luminous-supreme-control_int100query,0.1,70
112,luminous-supreme-control_int100query,0.1,70
113,luminous-supreme-control_int100query,0.1,70
114,luminous-supreme-control_int100query,0.1,45
115,luminous-supreme-control_int100query,0.1,45
116,luminous-supreme-control_int100query,0.1,45
117,luminous-supreme-control_int100query,0.1,70
118,luminous-supreme-control_int100query,0.1,70
119,luminous-supreme-control_int100query,0.1,45
120,luminous-supreme-control_int100query,0.1,70
121,luminous-supreme-control_int100query,0.1,45
122,luminous-supreme-control_int100query,0.1,70
123,luminous-supreme-control_int100query,0.1,45
124,luminous-supreme-control_int100query,0.1,70
125,luminous-supreme-control_int100query,0.1,70
126,luminous-supreme-control_int100query,0.1,45
127,luminous-supreme-control_int100query,0.1,70
128,luminous-supreme-control_int100query,0.1,45
129,luminous-supreme-control_int100query,0.1,70
130,luminous-supreme-control_int100query,0.1,45
131,luminous-supreme-control_int100query,0.1,70
132,luminous-supreme-control_int100query,0.1,70
133,luminous-supreme-control_int100query,0.1,45
134,luminous-supreme-control_int100query,0.1,45
135,luminous-supreme-control_int100query,0.1,45
136,luminous-supreme-control_int100query,0.1,70
137,luminous-supreme-control_int100query,0.1,45
138,luminous-supreme-control_int100query,0.1,70
139,luminous-supreme-control_int100query,0.1,70
140,luminous-supreme-control_int100query,0.1,45
141,luminous-supreme-control_int100query,0.1,70
142,luminous-supreme-control_int100query,0.1,45
143,luminous-supreme-control_int100query,0.1,70
144,luminous-supreme-control_int100query,0.1,70
145,luminous-supreme-control_int100query,0.1,70
146,luminous-supreme-control_int100query,0.1,45
147,luminous-supreme-control_int100query,0.1,45
148,luminous-supreme-control_int100query,0.1,45
149,luminous-supreme-control_int100query,0.1,45
150,luminous-supreme-control_int100query,0.1,45
151,luminous-supreme-control_int100query,0.1,45
152,luminous-supreme-control_int100query,0.1,45
153,luminous-supreme-control_int100query,0.1,45
154,luminous-supreme-control_int100query,0.1,45
155,luminous-supreme-control_int100query,0.1,45
156,luminous-supreme-control_int100query,0.1,45
157,luminous-supreme-control_int100query,0.1,45
158,luminous-supreme-control_int100query,0.1,70
159,luminous-supreme-control_int100query,0.1,45
160,luminous-supreme-control_int100query,0.2,70
161,luminous-supreme-control_int100query,0.2,70
162,luminous-supreme-control_int100query,0.2,45
163,luminous-supreme-control_int100query,0.2,45
164,luminous-supreme-control_int100query,0.2,70
165,luminous-supreme-control_int100query,0.2,70
166,luminous-supreme-control_int100query,0.2,45
167,luminous-supreme-control_int100query,0.2,45
168,luminous-supreme-control_int100query,0.2,70
169,luminous-supreme-control_int100query,0.2,45
170,luminous-supreme-control_int100query,0.2,45
171,luminous-supreme-control_int100query,0.2,45
172,luminous-supreme-control_int100query,0.2,70
173,luminous-supreme-control_int100query,0.2,70
174,luminous-supreme-control_int100query,0.2,70
175,luminous-supreme-control_int100query,0.2,45
176,luminous-supreme-control_int100query,0.2,70
177,luminous-supreme-control_int100query,0.2,70
178,luminous-supreme-control_int100query,0.2,60
179,luminous-supreme-control_int100query,0.2,45
180,luminous-supreme-control_int100query,0.2,45
181,luminous-supreme-control_int100query,0.2,70
182,luminous-supreme-control_int100query,0.2,45
183,luminous-supreme-control_int100query,0.2,70
184,luminous-supreme-control_int100query,0.2,70
185,luminous-supreme-control_int100query,0.2,70
186,luminous-supreme-control_int100query,0.2,70
187,luminous-supreme-control_int100query,0.2,70
188,luminous-supreme-control_int100query,0.2,45
189,luminous-supreme-control_int100query,0.2,70
190,luminous-supreme-control_int100query,0.2,45
191,luminous-supreme-control_int100query,0.2,70
192,luminous-supreme-control_int100query,0.2,70
193,luminous-supreme-control_int100query,0.2,70
194,luminous-supreme-control_int100query,0.2,70
195,luminous-supreme-control_int100query,0.2,70
196,luminous-supreme-control_int100query,0.2,45
197,luminous-supreme-control_int100query,0.2,45
198,luminous-supreme-control_int100query,0.2,45
199,luminous-supreme-control_int100query,0.2,70
200,luminous-supreme-control_int100query,0.2,45
201,luminous-supreme-control_int100query,0.2,45
202,luminous-supreme-control_int100query,0.2,45
203,luminous-supreme-control_int100query,0.2,70
204,luminous-supreme-control_int100query,0.2,70
205,luminous-supreme-control_int100query,0.2,70
206,luminous-supreme-control_int100query,0.2,70
207,luminous-supreme-control_int100query,0.2,45
208,luminous-supreme-control_int100query,0.2,45
209,luminous-supreme-control_int100query,0.2,45
210,luminous-supreme-control_int100query,0.2,45
211,luminous-supreme-control_int100query,0.2,45
212,luminous-supreme-control_int100query,0.2,45
213,luminous-supreme-control_int100query,0.2,45
214,luminous-supreme-control_int100query,0.2,45
215,luminous-supreme-control_int100query,0.2,45
216,luminous-supreme-control_int100query,0.2,45
217,luminous-supreme-control_int100query,0.2,70
218,luminous-supreme-control_int100query,0.2,70
219,luminous-supreme-control_int100query,0.2,45
220,luminous-supreme-control_int100query,0.2,45
221,luminous-supreme-control_int100query,0.2,70
222,luminous-supreme-control_int100query,0.2,70
223,luminous-supreme-control_int100query,0.3,70
224,luminous-supreme-control_int100query,0.3,45
225,luminous-supreme-control_int100query,0.3,70
226,luminous-supreme-control_int100query,0.3,70
227,luminous-supreme-control_int100query,0.3,45
228,luminous-supreme-control_int100query,0.3,45
229,luminous-supreme-control_int100query,0.3,45
230,luminous-supreme-control_int100query,0.3,70
231,luminous-supreme-control_int100query,0.3,45
232,luminous-supreme-control_int100query,0.3,70
233,luminous-supreme-control_int100query,0.3,45
234,luminous-supreme-control_int100query,0.3,45
235,luminous-supreme-control_int100query,0.3,45
236,luminous-supreme-control_int100query,0.3,45
237,luminous-supreme-control_int100query,0.3,45
238,luminous-supreme-control_int100query,0.3,45
239,luminous-supreme-control_int100query,0.3,45
240,luminous-supreme-control_int100query,0.3,45
241,luminous-supreme-control_int100query,0.3,73
242,luminous-supreme-control_int100query,0.3,45
243,luminous-supreme-control_int100query,0.3,45
244,luminous-supreme-control_int100query,0.3,70
245,luminous-supreme-control_int100query,0.3,45
246,luminous-supreme-control_int100query,0.3,45
247,luminous-supreme-control_int100query,0.3,45
248,luminous-supreme-control_int100query,0.3,70
249,luminous-supreme-control_int100query,0.3,45
250,luminous-supreme-control_int100query,0.3,45
251,luminous-supreme-control_int100query,0.3,70
252,luminous-supreme-control_int100query,0.3,45
253,luminous-supreme-control_int100query,0.3,70
254,luminous-supreme-control_int100query,0.3,45
255,luminous-supreme-control_int100query,0.3,45
256,luminous-supreme-control_int100query,0.3,70
257,luminous-supreme-control_int100query,0.3,70
258,luminous-supreme-control_int100query,0.3,45
259,luminous-supreme-control_int100query,0.3,70
260,luminous-supreme-control_int100query,0.3,45
261,luminous-supreme-control_int100query,0.3,70
262,luminous-supreme-control_int100query,0.3,45
263,luminous-supreme-control_int100query,0.3,70
264,luminous-supreme-control_int100query,0.3,45
265,luminous-supreme-control_int100query,0.3,45
266,luminous-supreme-control_int100query,0.3,70
267,luminous-supreme-control_int100query,0.3,70
268,luminous-supreme-control_int100query,0.3,70
269,luminous-supreme-control_int100query,0.3,45
270,luminous-supreme-control_int100query,0.3,45
271,luminous-supreme-control_int100query,0.3,45
272,luminous-supreme-control_int100query,0.3,70
273,luminous-supreme-control_int100query,0.3,70
274,luminous-supreme-control_int100query,0.3,70
275,luminous-supreme-control_int100query,0.3,45
276,luminous-supreme-control_int100query,0.3,70
277,luminous-supreme-control_int100query,0.3,45
278,luminous-supreme-control_int100query,0.3,45
279,luminous-supreme-control_int100query,0.3,45
280,luminous-supreme-control_int100query,0.3,45
281,luminous-supreme-control_int100query,0.3,45
282,luminous-supreme-control_int100query,0.3,45
283,luminous-supreme-control_int100query,0.3,73
284,luminous-supreme-control_int100query,0.3,70
285,luminous-supreme-control_int100query,0.3,70
286,luminous-supreme-control_int100query,0.3,70
287,luminous-supreme-control_int100query,0.3,70
288,luminous-supreme-control_int100query,0.3,70
289,luminous-supreme-control_int100query,0.3,70
290,luminous-supreme-control_int100query,0.3,45
291,luminous-supreme-control_int100query,0.3,70
292,luminous-supreme-control_int100query,0.3,70
293,luminous-supreme-control_int100query,0.3,70
294,luminous-supreme-control_int100query,0.3,45
295,luminous-supreme-control_int100query,0.3,70
296,luminous-supreme-control_int100query,0.3,45
297,luminous-supreme-control_int100query,0.3,70
298,luminous-supreme-control_int100query,0.3,70
299,luminous-supreme-control_int100query,0.3,45
300,luminous-supreme-control_int100query,0.3,45
301,luminous-supreme-control_int100query,0.3,70
302,luminous-supreme-control_int100query,0.4,70
303,luminous-supreme-control_int100query,0.4,45
304,luminous-supreme-control_int100query,0.4,45
305,luminous-supreme-control_int100query,0.4,70
306,luminous-supreme-control_int100query,0.4,70
307,luminous-supreme-control_int100query,0.4,50
308,luminous-supreme-control_int100query,0.4,70
309,luminous-supreme-control_int100query,0.4,45
310,luminous-supreme-control_int100query,0.4,70
311,luminous-supreme-control_int100query,0.4,70
312,luminous-supreme-control_int100query,0.4,45
313,luminous-supreme-control_int100query,0.4,50
314,luminous-supreme-control_int100query,0.4,45
315,luminous-supreme-control_int100query,0.4,70
316,luminous-supreme-control_int100query,0.4,45
317,luminous-supreme-control_int100query,0.4,73
318,luminous-supreme-control_int100query,0.4,70
319,luminous-supreme-control_int100query,0.4,45
320,luminous-supreme-control_int100query,0.4,70
321,luminous-supreme-control_int100query,0.4,70
322,luminous-supreme-control_int100query,0.4,45
323,luminous-supreme-control_int100query,0.4,70
324,luminous-supreme-control_int100query,0.4,45
325,luminous-supreme-control_int100query,0.4,45
326,luminous-supreme-control_int100query,0.4,70
327,luminous-supreme-control_int100query,0.4,60
328,luminous-supreme-control_int100query,0.4,45
329,luminous-supreme-control_int100query,0.4,45
330,luminous-supreme-control_int100query,0.4,70
331,luminous-supreme-control_int100query,0.4,70
332,luminous-supreme-control_int100query,0.4,45
333,luminous-supreme-control_int100query,0.4,45
334,luminous-supreme-control_int100query,0.4,70
335,luminous-supreme-control_int100query,0.4,45
336,luminous-supreme-control_int100query,0.4,45
337,luminous-supreme-control_int100query,0.4,70
338,luminous-supreme-control_int100query,0.4,45
339,luminous-supreme-control_int100query,0.4,73
340,luminous-supreme-control_int100query,0.4,45
341,luminous-supreme-control_int100query,0.4,45
342,luminous-supreme-control_int100query,0.4,60
343,luminous-supreme-control_int100query,0.4,45
344,luminous-supreme-control_int100query,0.4,45
345,luminous-supreme-control_int100query,0.4,73
346,luminous-supreme-control_int100query,0.4,60
347,luminous-supreme-control_int100query,0.4,70
348,luminous-supreme-control_int100query,0.4,45
349,luminous-supreme-control_int100query,0.4,45
350,luminous-supreme-control_int100query,0.4,45
351,luminous-supreme-control_int100query,0.4,70
352,luminous-supreme-control_int100query,0.4,45
353,luminous-supreme-control_int100query,0.4,45
354,luminous-supreme-control_int100query,0.4,45
355,luminous-supreme-control_int100query,0.4,70
356,luminous-supreme-control_int100query,0.4,70
357,luminous-supreme-control_int100query,0.4,45
358,luminous-supreme-control_int100query,0.4,70
359,luminous-supreme-control_int100query,0.4,70
360,luminous-supreme-control_int100query,0.4,70
361,luminous-supreme-control_int100query,0.4,70
362,luminous-supreme-control_int100query,0.4,70
363,luminous-supreme-control_int100query,0.4,70
364,luminous-supreme-control_int100query,0.4,60
365,luminous-supreme-control_int100query,0.4,70
366,luminous-supreme-control_int100query,0.4,45
367,luminous-supreme-control_int100query,0.4,70
368,luminous-supreme-control_int100query,0.4,45
369,luminous-supreme-control_int100query,0.4,60
370,luminous-supreme-control_int100query,0.4,70
371,luminous-supreme-control_int100query,0.5,45
372,luminous-supreme-control_int100query,0.5,70
373,luminous-supreme-control_int100query,0.5,70
374,luminous-supreme-control_int100query,0.5,45
375,luminous-supreme-control_int100query,0.5,70
376,luminous-supreme-control_int100query,0.5,60
377,luminous-supreme-control_int100query,0.5,70
378,luminous-supreme-control_int100query,0.5,45
379,luminous-supreme-control_int100query,0.5,25
380,luminous-supreme-control_int100query,0.5,45
381,luminous-supreme-control_int100query,0.5,73
382,luminous-supreme-control_int100query,0.5,70
383,luminous-supreme-control_int100query,0.5,45
384,luminous-supreme-control_int100query,0.5,70
385,luminous-supreme-control_int100query,0.5,62
386,luminous-supreme-control_int100query,0.5,70
387,luminous-supreme-control_int100query,0.5,45
388,luminous-supreme-control_int100query,0.5,45
389,luminous-supreme-control_int100query,0.5,70
390,luminous-supreme-control_int100query,0.5,45
391,luminous-supreme-control_int100query,0.5,45
392,luminous-supreme-control_int100query,0.5,45
393,luminous-supreme-control_int100query,0.5,70
394,luminous-supreme-control_int100query,0.5,30
395,luminous-supreme-control_int100query,0.5,70
396,luminous-supreme-control_int100query,0.5,70
397,luminous-supreme-control_int100query,0.5,70
398,luminous-supreme-control_int100query,0.5,45
399,luminous-supreme-control_int100query,0.5,60
400,luminous-supreme-control_int100query,0.5,45
401,luminous-supreme-control_int100query,0.5,60
402,luminous-supreme-control_int100query,0.5,70
403,luminous-supreme-control_int100query,0.5,45
404,luminous-supreme-control_int100query,0.5,73
405,luminous-supreme-control_int100query,0.5,45
406,luminous-supreme-control_int100query,0.5,45
407,luminous-supreme-control_int100query,0.5,45
408,luminous-supreme-control_int100query,0.5,45
409,luminous-supreme-control_int100query,0.5,45
410,luminous-supreme-control_int100query,0.5,45
411,luminous-supreme-control_int100query,0.5,60
412,luminous-supreme-control_int100query,0.5,70
413,luminous-supreme-control_int100query,0.5,73
414,luminous-supreme-control_int100query,0.5,73
415,luminous-supreme-control_int100query,0.5,45
416,luminous-supreme-control_int100query,0.5,60
417,luminous-supreme-control_int100query,0.5,45
418,luminous-supreme-control_int100query,0.5,45
419,luminous-supreme-control_int100query,0.5,70
420,luminous-supreme-control_int100query,0.5,45
421,luminous-supreme-control_int100query,0.5,70
422,luminous-supreme-control_int100query,0.5,70
423,luminous-supreme-control_int100query,0.5,70
424,luminous-supreme-control_int100query,0.5,60
425,luminous-supreme-control_int100query,0.5,45
426,luminous-supreme-control_int100query,0.5,70
427,luminous-supreme-control_int100query,0.5,60
428,luminous-supreme-control_int100query,0.5,73
429,luminous-supreme-control_int100query,0.5,70
430,luminous-supreme-control_int100query,0.5,50
431,luminous-supreme-control_int100query,0.5,45
432,luminous-supreme-control_int100query,0.5,70
433,luminous-supreme-control_int100query,0.5,70
434,luminous-supreme-control_int100query,0.5,70
435,luminous-supreme-control_int100query,0.5,70
436,luminous-supreme-control_int100query,0.5,45
437,luminous-supreme-control_int100query,0.5,45
438,luminous-supreme-control_int100query,0.5,45
439,luminous-supreme-control_int100query,0.5,70
440,luminous-supreme-control_int100query,0.5,45
441,luminous-supreme-control_int100query,0.5,30
442,luminous-supreme-control_int100query,0.5,45
443,luminous-supreme-control_int100query,0.5,70
444,luminous-supreme-control_int100query,0.5,70
445,luminous-supreme-control_int100query,0.6,70
446,luminous-supreme-control_int100query,0.6,70
447,luminous-supreme-control_int100query,0.6,70
448,luminous-supreme-control_int100query,0.6,45
449,luminous-supreme-control_int100query,0.6,70
450,luminous-supreme-control_int100query,0.6,45
451,luminous-supreme-control_int100query,0.6,45
452,luminous-supreme-control_int100query,0.6,60
453,luminous-supreme-control_int100query,0.6,45
454,luminous-supreme-control_int100query,0.6,45
455,luminous-supreme-control_int100query,0.6,70
456,luminous-supreme-control_int100query,0.6,45
457,luminous-supreme-control_int100query,0.6,70
458,luminous-supreme-control_int100query,0.6,45
459,luminous-supreme-control_int100query,0.6,70
460,luminous-supreme-control_int100query,0.6,70
461,luminous-supreme-control_int100query,0.6,45
462,luminous-supreme-control_int100query,0.6,70
463,luminous-supreme-control_int100query,0.6,50
464,luminous-supreme-control_int100query,0.6,70
465,luminous-supreme-control_int100query,0.6,60
466,luminous-supreme-control_int100query,0.6,70
467,luminous-supreme-control_int100query,0.6,60
468,luminous-supreme-control_int100query,0.6,60
469,luminous-supreme-control_int100query,0.6,75
470,luminous-supreme-control_int100query,0.6,70
471,luminous-supreme-control_int100query,0.6,45
472,luminous-supreme-control_int100query,0.6,70
473,luminous-supreme-control_int100query,0.6,45
474,luminous-supreme-control_int100query,0.6,70
475,luminous-supreme-control_int100query,0.6,45
476,luminous-supreme-control_int100query,0.6,45
477,luminous-supreme-control_int100query,0.6,45
478,luminous-supreme-control_int100query,0.6,45
479,luminous-supreme-control_int100query,0.6,45
480,luminous-supreme-control_int100query,0.6,70
481,luminous-supreme-control_int100query,0.6,70
482,luminous-supreme-control_int100query,0.6,50
483,luminous-supreme-control_int100query,0.6,60
484,luminous-supreme-control_int100query,0.6,75
485,luminous-supreme-control_int100query,0.6,45
486,luminous-supreme-control_int100query,0.6,45
487,luminous-supreme-control_int100query,0.6,70
488,luminous-supreme-control_int100query,0.6,75
489,luminous-supreme-control_int100query,0.6,70
490,luminous-supreme-control_int100query,0.6,45
491,luminous-supreme-control_int100query,0.6,60
492,luminous-supreme-control_int100query,0.6,70
493,luminous-supreme-control_int100query,0.6,45
494,luminous-supreme-control_int100query,0.6,45
495,luminous-supreme-control_int100query,0.6,50
496,luminous-supreme-control_int100query,0.6,60
497,luminous-supreme-control_int100query,0.6,70
498,luminous-supreme-control_int100query,0.6,45
499,luminous-supreme-control_int100query,0.6,60
500,luminous-supreme-control_int100query,0.6,60
501,luminous-supreme-control_int100query,0.6,70
502,luminous-supreme-control_int100query,0.6,70
503,luminous-supreme-control_int100query,0.6,73
504,luminous-supreme-control_int100query,0.6,45
505,luminous-supreme-control_int100query,0.6,70
506,luminous-supreme-control_int100query,0.6,45
507,luminous-supreme-control_int100query,0.6,70
508,luminous-supreme-control_int100query,0.6,70
509,luminous-supreme-control_int100query,0.6,45
510,luminous-supreme-control_int100query,0.6,70
511,luminous-supreme-control_int100query,0.6,60
512,luminous-supreme-control_int100query,0.6,45
513,luminous-supreme-control_int100query,0.6,73
514,luminous-supreme-control_int100query,0.7,60
515,luminous-supreme-control_int100query,0.7,70
516,luminous-supreme-control_int100query,0.7,60
517,luminous-supreme-control_int100query,0.7,45
518,luminous-supreme-control_int100query,0.7,45
519,luminous-supreme-control_int100query,0.7,70
520,luminous-supreme-control_int100query,0.7,50
521,luminous-supreme-control_int100query,0.7,45
522,luminous-supreme-control_int100query,0.7,75
523,luminous-supreme-control_int100query,0.7,73
524,luminous-supreme-control_int100query,0.7,45
525,luminous-supreme-control_int100query,0.7,73
526,luminous-supreme-control_int100query,0.7,45
527,luminous-supreme-control_int100query,0.7,73
528,luminous-supreme-control_int100query,0.7,60
529,luminous-supreme-control_int100query,0.7,45
530,luminous-supreme-control_int100query,0.7,45
531,luminous-supreme-control_int100query,0.7,70
532,luminous-supreme-control_int100query,0.7,60
533,luminous-supreme-control_int100query,0.7,60
534,luminous-supreme-control_int100query,0.7,70
535,luminous-supreme-control_int100query,0.7,70
536,luminous-supreme-control_int100query,0.7,70
537,luminous-supreme-control_int100query,0.7,73
538,luminous-supreme-control_int100query,0.7,73
539,luminous-supreme-control_int100query,0.7,50
540,luminous-supreme-control_int100query,0.7,73
541,luminous-supreme-control_int100query,0.7,60
542,luminous-supreme-control_int100query,0.7,70
543,luminous-supreme-control_int100query,0.7,45
544,luminous-supreme-control_int100query,0.7,45
545,luminous-supreme-control_int100query,0.7,60
546,luminous-supreme-control_int100query,0.7,60
547,luminous-supreme-control_int100query,0.7,45
548,luminous-supreme-control_int100query,0.7,60
549,luminous-supreme-control_int100query,0.7,60
550,luminous-supreme-control_int100query,0.7,60
551,luminous-supreme-control_int100query,0.7,73
552,luminous-supreme-control_int100query,0.7,70
553,luminous-supreme-control_int100query,0.7,73
554,luminous-supreme-control_int100query,0.7,50
555,luminous-supreme-control_int100query,0.7,70
556,luminous-supreme-control_int100query,0.7,70
557,luminous-supreme-control_int100query,0.7,45
558,luminous-supreme-control_int100query,0.7,75
559,luminous-supreme-control_int100query,0.7,45
560,luminous-supreme-control_int100query,0.7,50
561,luminous-supreme-control_int100query,0.7,45
562,luminous-supreme-control_int100query,0.7,70
563,luminous-supreme-control_int100query,0.7,45
564,luminous-supreme-control_int100query,0.7,70
565,luminous-supreme-control_int100query,0.7,75
566,luminous-supreme-control_int100query,0.7,60
567,luminous-supreme-control_int100query,0.7,70
568,luminous-supreme-control_int100query,0.7,73
569,luminous-supreme-control_int100query,0.7,45
570,luminous-supreme-control_int100query,0.7,70
571,luminous-supreme-control_int100query,0.7,70
572,luminous-supreme-control_int100query,0.7,50
573,luminous-supreme-control_int100query,0.7,70
574,luminous-supreme-control_int100query,0.7,45
575,luminous-supreme-control_int100query,0.7,75
576,luminous-supreme-control_int100query,0.7,45
577,luminous-supreme-control_int100query,0.7,70
578,luminous-supreme-control_int100query,0.7,73
579,luminous-supreme-control_int100query,0.7,60
580,luminous-supreme-control_int100query,0.7,45
581,luminous-supreme-control_int100query,0.7,45
582,luminous-supreme-control_int100query,0.7,45
583,luminous-supreme-control_int100query,0.7,75
584,luminous-supreme-control_int100query,0.7,70
585,luminous-supreme-control_int100query,0.7,70
586,luminous-supreme-control_int100query,0.7,45
587,luminous-supreme-control_int100query,0.8,45
588,luminous-supreme-control_int100query,0.8,45
589,luminous-supreme-control_int100query,0.8,70
590,luminous-supreme-control_int100query,0.8,73
591,luminous-supreme-control_int100query,0.8,70
592,luminous-supreme-control_int100query,0.8,70
593,luminous-supreme-control_int100query,0.8,73
594,luminous-supreme-control_int100query,0.8,70
595,luminous-supreme-control_int100query,0.8,60
596,luminous-supreme-control_int100query,0.8,70
597,luminous-supreme-control_int100query,0.8,30
598,luminous-supreme-control_int100query,0.8,25
599,luminous-supreme-control_int100query,0.8,70
600,luminous-supreme-control_int100query,0.8,60
601,luminous-supreme-control_int100query,0.8,73
602,luminous-supreme-control_int100query,0.8,45
603,luminous-supreme-control_int100query,0.8,60
604,luminous-supreme-control_int100query,0.8,45
605,luminous-supreme-control_int100query,0.8,60
606,luminous-supreme-control_int100query,0.8,60
607,luminous-supreme-control_int100query,0.8,45
608,luminous-supreme-control_int100query,0.8,45
609,luminous-supreme-control_int100query,0.8,60
610,luminous-supreme-control_int100query,0.8,45
611,luminous-supreme-control_int100query,0.8,70
612,luminous-supreme-control_int100query,0.8,60
613,luminous-supreme-control_int100query,0.8,45
614,luminous-supreme-control_int100query,0.8,60
615,luminous-supreme-control_int100query,0.8,73
616,luminous-supreme-control_int100query,0.8,55
617,luminous-supreme-control_int100query,0.8,70
618,luminous-supreme-control_int100query,0.8,55
619,luminous-supreme-control_int100query,0.8,73
620,luminous-supreme-control_int100query,0.8,60
621,luminous-supreme-control_int100query,0.8,50
622,luminous-supreme-control_int100query,0.8,45
623,luminous-supreme-control_int100query,0.8,45
624,luminous-supreme-control_int100query,0.8,70
625,luminous-supreme-control_int100query,0.8,60
626,luminous-supreme-control_int100query,0.8,70
627,luminous-supreme-control_int100query,0.8,73
628,luminous-supreme-control_int100query,0.8,60
629,luminous-supreme-control_int100query,0.8,45
630,luminous-supreme-control_int100query,0.8,50
631,luminous-supreme-control_int100query,0.8,60
632,luminous-supreme-control_int100query,0.8,60
633,luminous-supreme-control_int100query,0.8,45
