idx,model_name,parameter_value,predicted_value
89,luminous-supreme-control_int100query,1,45
90,luminous-supreme-control_int100query,1,45
91,luminous-supreme-control_int100query,1,45
92,luminous-supreme-control_int100query,1,45
93,luminous-supreme-control_int100query,1,45
94,luminous-supreme-control_int100query,1,45
95,luminous-supreme-control_int100query,1,45
96,luminous-supreme-control_int100query,1,45
97,luminous-supreme-control_int100query,1,45
98,luminous-supreme-control_int100query,1,45
99,luminous-supreme-control_int100query,1,45
100,luminous-supreme-control_int100query,5,60
101,luminous-supreme-control_int100query,5,60
102,luminous-supreme-control_int100query,5,45
103,luminous-supreme-control_int100query,5,45
104,luminous-supreme-control_int100query,5,45
105,luminous-supreme-control_int100query,5,73
106,luminous-supreme-control_int100query,5,73
107,luminous-supreme-control_int100query,5,45
108,luminous-supreme-control_int100query,5,73
109,luminous-supreme-control_int100query,5,45
110,luminous-supreme-control_int100query,5,73
111,luminous-supreme-control_int100query,5,60
112,luminous-supreme-control_int100query,5,70
113,luminous-supreme-control_int100query,5,70
114,luminous-supreme-control_int100query,5,73
115,luminous-supreme-control_int100query,5,70
116,luminous-supreme-control_int100query,5,70
117,luminous-supreme-control_int100query,5,45
118,luminous-supreme-control_int100query,5,45
119,luminous-supreme-control_int100query,5,60
120,luminous-supreme-control_int100query,5,73
121,luminous-supreme-control_int100query,5,60
122,luminous-supreme-control_int100query,5,73
123,luminous-supreme-control_int100query,5,60
124,luminous-supreme-control_int100query,5,60
125,luminous-supreme-control_int100query,5,70
126,luminous-supreme-control_int100query,5,60
127,luminous-supreme-control_int100query,5,70
128,luminous-supreme-control_int100query,5,73
129,luminous-supreme-control_int100query,5,73
130,luminous-supreme-control_int100query,5,45
131,luminous-supreme-control_int100query,5,73
132,luminous-supreme-control_int100query,5,60
133,luminous-supreme-control_int100query,5,70
134,luminous-supreme-control_int100query,5,70
135,luminous-supreme-control_int100query,5,73
136,luminous-supreme-control_int100query,5,73
137,luminous-supreme-control_int100query,5,73
138,luminous-supreme-control_int100query,5,73
139,luminous-supreme-control_int100query,5,70
140,luminous-supreme-control_int100query,5,73
141,luminous-supreme-control_int100query,5,45
142,luminous-supreme-control_int100query,5,70
143,luminous-supreme-control_int100query,5,70
144,luminous-supreme-control_int100query,5,73
145,luminous-supreme-control_int100query,5,70
146,luminous-supreme-control_int100query,5,73
147,luminous-supreme-control_int100query,5,70
148,luminous-supreme-control_int100query,5,45
149,luminous-supreme-control_int100query,5,45
150,luminous-supreme-control_int100query,5,73
151,luminous-supreme-control_int100query,5,60
152,luminous-supreme-control_int100query,5,73
153,luminous-supreme-control_int100query,5,73
154,luminous-supreme-control_int100query,5,60
155,luminous-supreme-control_int100query,5,73
156,luminous-supreme-control_int100query,5,60
157,luminous-supreme-control_int100query,5,60
158,luminous-supreme-control_int100query,5,70
159,luminous-supreme-control_int100query,5,73
160,luminous-supreme-control_int100query,5,60
161,luminous-supreme-control_int100query,5,60
162,luminous-supreme-control_int100query,5,60
163,luminous-supreme-control_int100query,5,73
164,luminous-supreme-control_int100query,5,73
165,luminous-supreme-control_int100query,5,45
166,luminous-supreme-control_int100query,5,73
167,luminous-supreme-control_int100query,5,45
168,luminous-supreme-control_int100query,5,45
169,luminous-supreme-control_int100query,5,60
170,luminous-supreme-control_int100query,5,60
171,luminous-supreme-control_int100query,5,45
172,luminous-supreme-control_int100query,5,73
173,luminous-supreme-control_int100query,5,70
174,luminous-supreme-control_int100query,5,73
175,luminous-supreme-control_int100query,5,73
176,luminous-supreme-control_int100query,5,60
177,luminous-supreme-control_int100query,5,60
178,luminous-supreme-control_int100query,5,60
179,luminous-supreme-control_int100query,10,60
180,luminous-supreme-control_int100query,10,73
181,luminous-supreme-control_int100query,10,60
182,luminous-supreme-control_int100query,10,45
183,luminous-supreme-control_int100query,10,60
184,luminous-supreme-control_int100query,10,60
185,luminous-supreme-control_int100query,10,60
186,luminous-supreme-control_int100query,10,60
187,luminous-supreme-control_int100query,10,60
188,luminous-supreme-control_int100query,10,60
189,luminous-supreme-control_int100query,10,60
190,luminous-supreme-control_int100query,10,73
191,luminous-supreme-control_int100query,10,60
192,luminous-supreme-control_int100query,10,60
193,luminous-supreme-control_int100query,10,73
194,luminous-supreme-control_int100query,10,70
195,luminous-supreme-control_int100query,10,45
196,luminous-supreme-control_int100query,10,60
197,luminous-supreme-control_int100query,10,60
198,luminous-supreme-control_int100query,10,73
199,luminous-supreme-control_int100query,10,45
200,luminous-supreme-control_int100query,10,70
201,luminous-supreme-control_int100query,10,45
202,luminous-supreme-control_int100query,10,70
203,luminous-supreme-control_int100query,10,60
204,luminous-supreme-control_int100query,10,70
205,luminous-supreme-control_int100query,10,60
206,luminous-supreme-control_int100query,10,73
207,luminous-supreme-control_int100query,10,60
208,luminous-supreme-control_int100query,10,70
209,luminous-supreme-control_int100query,10,70
210,luminous-supreme-control_int100query,10,73
211,luminous-supreme-control_int100query,10,70
212,luminous-supreme-control_int100query,10,70
213,luminous-supreme-control_int100query,10,73
214,luminous-supreme-control_int100query,10,60
215,luminous-supreme-control_int100query,10,73
216,luminous-supreme-control_int100query,10,70
217,luminous-supreme-control_int100query,10,60
218,luminous-supreme-control_int100query,10,73
219,luminous-supreme-control_int100query,10,75
220,luminous-supreme-control_int100query,10,60
221,luminous-supreme-control_int100query,10,60
222,luminous-supreme-control_int100query,10,73
223,luminous-supreme-control_int100query,10,70
224,luminous-supreme-control_int100query,10,73
225,luminous-supreme-control_int100query,10,73
226,luminous-supreme-control_int100query,10,75
227,luminous-supreme-control_int100query,10,45
228,luminous-supreme-control_int100query,10,73
229,luminous-supreme-control_int100query,10,60
230,luminous-supreme-control_int100query,10,60
231,luminous-supreme-control_int100query,10,70
232,luminous-supreme-control_int100query,10,70
233,luminous-supreme-control_int100query,10,45
234,luminous-supreme-control_int100query,10,73
235,luminous-supreme-control_int100query,10,73
236,luminous-supreme-control_int100query,10,73
237,luminous-supreme-control_int100query,10,70
238,luminous-supreme-control_int100query,10,73
239,luminous-supreme-control_int100query,10,73
240,luminous-supreme-control_int100query,10,60
241,luminous-supreme-control_int100query,10,73
242,luminous-supreme-control_int100query,10,60
243,luminous-supreme-control_int100query,10,73
244,luminous-supreme-control_int100query,10,73
245,luminous-supreme-control_int100query,10,60
246,luminous-supreme-control_int100query,10,60
247,luminous-supreme-control_int100query,10,70
248,luminous-supreme-control_int100query,10,50
249,luminous-supreme-control_int100query,10,73
250,luminous-supreme-control_int100query,10,73
251,luminous-supreme-control_int100query,10,45
252,luminous-supreme-control_int100query,10,73
253,luminous-supreme-control_int100query,10,70
254,luminous-supreme-control_int100query,10,60
255,luminous-supreme-control_int100query,10,70
256,luminous-supreme-control_int100query,10,60
257,luminous-supreme-control_int100query,10,73
258,luminous-supreme-control_int100query,10,60
259,luminous-supreme-control_int100query,15,60
260,luminous-supreme-control_int100query,15,73
261,luminous-supreme-control_int100query,15,70
262,luminous-supreme-control_int100query,15,60
263,luminous-supreme-control_int100query,15,60
264,luminous-supreme-control_int100query,15,60
265,luminous-supreme-control_int100query,15,60
266,luminous-supreme-control_int100query,15,60
267,luminous-supreme-control_int100query,15,60
268,luminous-supreme-control_int100query,15,60
269,luminous-supreme-control_int100query,15,60
270,luminous-supreme-control_int100query,15,45
271,luminous-supreme-control_int100query,15,60
272,luminous-supreme-control_int100query,15,60
273,luminous-supreme-control_int100query,15,73
274,luminous-supreme-control_int100query,15,60
275,luminous-supreme-control_int100query,15,73
276,luminous-supreme-control_int100query,15,60
277,luminous-supreme-control_int100query,15,75
278,luminous-supreme-control_int100query,15,73
279,luminous-supreme-control_int100query,15,60
280,luminous-supreme-control_int100query,15,73
281,luminous-supreme-control_int100query,15,73
282,luminous-supreme-control_int100query,15,60
283,luminous-supreme-control_int100query,15,60
284,luminous-supreme-control_int100query,15,73
285,luminous-supreme-control_int100query,15,60
286,luminous-supreme-control_int100query,15,73
287,luminous-supreme-control_int100query,15,60
288,luminous-supreme-control_int100query,15,73
289,luminous-supreme-control_int100query,15,70
290,luminous-supreme-control_int100query,15,60
291,luminous-supreme-control_int100query,15,60
292,luminous-supreme-control_int100query,15,73
293,luminous-supreme-control_int100query,15,73
294,luminous-supreme-control_int100query,15,60
295,luminous-supreme-control_int100query,15,70
296,luminous-supreme-control_int100query,15,60
297,luminous-supreme-control_int100query,15,73
298,luminous-supreme-control_int100query,15,73
299,luminous-supreme-control_int100query,15,70
300,luminous-supreme-control_int100query,15,70
301,luminous-supreme-control_int100query,15,25
302,luminous-supreme-control_int100query,15,73
303,luminous-supreme-control_int100query,15,45
304,luminous-supreme-control_int100query,15,73
305,luminous-supreme-control_int100query,15,60
306,luminous-supreme-control_int100query,15,50
307,luminous-supreme-control_int100query,15,73
308,luminous-supreme-control_int100query,15,60
309,luminous-supreme-control_int100query,15,60
310,luminous-supreme-control_int100query,15,73
311,luminous-supreme-control_int100query,15,70
312,luminous-supreme-control_int100query,15,60
313,luminous-supreme-control_int100query,15,73
314,luminous-supreme-control_int100query,15,60
315,luminous-supreme-control_int100query,15,45
316,luminous-supreme-control_int100query,15,60
317,luminous-supreme-control_int100query,15,70
318,luminous-supreme-control_int100query,15,73
319,luminous-supreme-control_int100query,15,60
320,luminous-supreme-control_int100query,15,70
321,luminous-supreme-control_int100query,15,70
322,luminous-supreme-control_int100query,15,60
323,luminous-supreme-control_int100query,15,73
324,luminous-supreme-control_int100query,15,45
325,luminous-supreme-control_int100query,20,60
326,luminous-supreme-control_int100query,20,45
327,luminous-supreme-control_int100query,20,73
328,luminous-supreme-control_int100query,20,45
329,luminous-supreme-control_int100query,20,73
330,luminous-supreme-control_int100query,20,60
331,luminous-supreme-control_int100query,20,73
332,luminous-supreme-control_int100query,20,60
333,luminous-supreme-control_int100query,20,75
334,luminous-supreme-control_int100query,20,73
335,luminous-supreme-control_int100query,20,60
336,luminous-supreme-control_int100query,20,73
337,luminous-supreme-control_int100query,20,60
338,luminous-supreme-control_int100query,20,75
339,luminous-supreme-control_int100query,20,45
340,luminous-supreme-control_int100query,20,25
341,luminous-supreme-control_int100query,20,70
342,luminous-supreme-control_int100query,20,60
343,luminous-supreme-control_int100query,20,70
344,luminous-supreme-control_int100query,20,60
345,luminous-supreme-control_int100query,20,60
346,luminous-supreme-control_int100query,20,70
347,luminous-supreme-control_int100query,20,60
348,luminous-supreme-control_int100query,20,60
349,luminous-supreme-control_int100query,20,60
350,luminous-supreme-control_int100query,20,73
351,luminous-supreme-control_int100query,20,60
352,luminous-supreme-control_int100query,20,70
353,luminous-supreme-control_int100query,20,60
354,luminous-supreme-control_int100query,20,75
355,luminous-supreme-control_int100query,20,60
356,luminous-supreme-control_int100query,20,60
357,luminous-supreme-control_int100query,20,60
358,luminous-supreme-control_int100query,20,75
359,luminous-supreme-control_int100query,20,60
360,luminous-supreme-control_int100query,20,70
361,luminous-supreme-control_int100query,20,70
362,luminous-supreme-control_int100query,20,45
363,luminous-supreme-control_int100query,20,60
364,luminous-supreme-control_int100query,20,25
365,luminous-supreme-control_int100query,20,45
366,luminous-supreme-control_int100query,20,50
367,luminous-supreme-control_int100query,20,70
368,luminous-supreme-control_int100query,20,73
369,luminous-supreme-control_int100query,20,73
370,luminous-supreme-control_int100query,20,73
371,luminous-supreme-control_int100query,20,73
372,luminous-supreme-control_int100query,20,73
373,luminous-supreme-control_int100query,20,75
374,luminous-supreme-control_int100query,20,73
375,luminous-supreme-control_int100query,20,60
376,luminous-supreme-control_int100query,20,73
377,luminous-supreme-control_int100query,20,75
378,luminous-supreme-control_int100query,20,70
379,luminous-supreme-control_int100query,20,45
380,luminous-supreme-control_int100query,20,60
381,luminous-supreme-control_int100query,20,73
382,luminous-supreme-control_int100query,20,60
383,luminous-supreme-control_int100query,20,60
384,luminous-supreme-control_int100query,20,25
385,luminous-supreme-control_int100query,20,73
386,luminous-supreme-control_int100query,20,60
387,luminous-supreme-control_int100query,20,60
388,luminous-supreme-control_int100query,20,60
389,luminous-supreme-control_int100query,20,70
390,luminous-supreme-control_int100query,20,60
391,luminous-supreme-control_int100query,20,73
392,luminous-supreme-control_int100query,20,73
393,luminous-supreme-control_int100query,20,73
394,luminous-supreme-control_int100query,20,60
395,luminous-supreme-control_int100query,20,60
396,luminous-supreme-control_int100query,20,60
397,luminous-supreme-control_int100query,20,73
398,luminous-supreme-control_int100query,20,60
399,luminous-supreme-control_int100query,20,60
400,luminous-supreme-control_int100query,20,73
401,luminous-supreme-control_int100query,20,60
402,luminous-supreme-control_int100query,20,45
403,luminous-supreme-control_int100query,20,73
404,luminous-supreme-control_int100query,20,60
405,luminous-supreme-control_int100query,20,25
406,luminous-supreme-control_int100query,20,60
407,luminous-supreme-control_int100query,20,60
408,luminous-supreme-control_int100query,20,45
409,luminous-supreme-control_int100query,20,25
410,luminous-supreme-control_int100query,20,45
411,luminous-supreme-control_int100query,20,73
412,luminous-supreme-control_int100query,20,73
413,luminous-supreme-control_int100query,20,73
414,luminous-supreme-control_int100query,25,73
415,luminous-supreme-control_int100query,25,73
416,luminous-supreme-control_int100query,25,45
417,luminous-supreme-control_int100query,25,75
418,luminous-supreme-control_int100query,25,70
419,luminous-supreme-control_int100query,25,73
420,luminous-supreme-control_int100query,25,60
421,luminous-supreme-control_int100query,25,45
422,luminous-supreme-control_int100query,25,70
423,luminous-supreme-control_int100query,25,60
424,luminous-supreme-control_int100query,25,73
425,luminous-supreme-control_int100query,25,60
426,luminous-supreme-control_int100query,25,60
427,luminous-supreme-control_int100query,25,45
428,luminous-supreme-control_int100query,25,60
429,luminous-supreme-control_int100query,25,60
430,luminous-supreme-control_int100query,25,70
431,luminous-supreme-control_int100query,25,73
432,luminous-supreme-control_int100query,25,75
433,luminous-supreme-control_int100query,25,73
434,luminous-supreme-control_int100query,25,60
435,luminous-supreme-control_int100query,25,70
436,luminous-supreme-control_int100query,25,60
437,luminous-supreme-control_int100query,25,45
438,luminous-supreme-control_int100query,25,60
439,luminous-supreme-control_int100query,25,73
440,luminous-supreme-control_int100query,25,45
441,luminous-supreme-control_int100query,25,60
442,luminous-supreme-control_int100query,25,60
443,luminous-supreme-control_int100query,25,73
444,luminous-supreme-control_int100query,25,73
445,luminous-supreme-control_int100query,25,70
446,luminous-supreme-control_int100query,25,70
447,luminous-supreme-control_int100query,25,73
448,luminous-supreme-control_int100query,25,60
449,luminous-supreme-control_int100query,25,60
450,luminous-supreme-control_int100query,25,70
451,luminous-supreme-control_int100query,25,60
452,luminous-supreme-control_int100query,25,60
453,luminous-supreme-control_int100query,25,70
454,luminous-supreme-control_int100query,25,73
455,luminous-supreme-control_int100query,25,60
456,luminous-supreme-control_int100query,25,25
457,luminous-supreme-control_int100query,25,60
458,luminous-supreme-control_int100query,25,45
459,luminous-supreme-control_int100query,25,60
460,luminous-supreme-control_int100query,25,60
461,luminous-supreme-control_int100query,25,25
462,luminous-supreme-control_int100query,25,60
463,luminous-supreme-control_int100query,25,73
464,luminous-supreme-control_int100query,25,70
465,luminous-supreme-control_int100query,25,70
466,luminous-supreme-control_int100query,25,60
467,luminous-supreme-control_int100query,25,45
468,luminous-supreme-control_int100query,25,30
469,luminous-supreme-control_int100query,25,70
470,luminous-supreme-control_int100query,25,60
471,luminous-supreme-control_int100query,25,60
472,luminous-supreme-control_int100query,25,73
473,luminous-supreme-control_int100query,25,60
474,luminous-supreme-control_int100query,25,70
475,luminous-supreme-control_int100query,25,73
476,luminous-supreme-control_int100query,25,73
477,luminous-supreme-control_int100query,25,60
478,luminous-supreme-control_int100query,25,60
479,luminous-supreme-control_int100query,25,60
480,luminous-supreme-control_int100query,25,73
481,luminous-supreme-control_int100query,25,70
482,luminous-supreme-control_int100query,25,60
483,luminous-supreme-control_int100query,25,70
484,luminous-supreme-control_int100query,25,45
485,luminous-supreme-control_int100query,30,70
486,luminous-supreme-control_int100query,30,60
487,luminous-supreme-control_int100query,30,60
488,luminous-supreme-control_int100query,30,60
489,luminous-supreme-control_int100query,30,50
490,luminous-supreme-control_int100query,30,80
491,luminous-supreme-control_int100query,30,73
492,luminous-supreme-control_int100query,30,73
493,luminous-supreme-control_int100query,30,45
494,luminous-supreme-control_int100query,30,45
495,luminous-supreme-control_int100query,30,60
496,luminous-supreme-control_int100query,30,73
497,luminous-supreme-control_int100query,30,60
498,luminous-supreme-control_int100query,30,73
499,luminous-supreme-control_int100query,30,70
500,luminous-supreme-control_int100query,30,60
501,luminous-supreme-control_int100query,30,73
502,luminous-supreme-control_int100query,30,73
503,luminous-supreme-control_int100query,30,73
504,luminous-supreme-control_int100query,30,73
505,luminous-supreme-control_int100query,30,73
506,luminous-supreme-control_int100query,30,73
507,luminous-supreme-control_int100query,30,60
508,luminous-supreme-control_int100query,30,60
509,luminous-supreme-control_int100query,30,45
510,luminous-supreme-control_int100query,30,45
511,luminous-supreme-control_int100query,30,60
512,luminous-supreme-control_int100query,30,73
513,luminous-supreme-control_int100query,30,60
514,luminous-supreme-control_int100query,30,73
515,luminous-supreme-control_int100query,30,60
516,luminous-supreme-control_int100query,30,73
517,luminous-supreme-control_int100query,30,73
518,luminous-supreme-control_int100query,30,73
519,luminous-supreme-control_int100query,30,60
520,luminous-supreme-control_int100query,30,73
521,luminous-supreme-control_int100query,30,73
522,luminous-supreme-control_int100query,30,25
523,luminous-supreme-control_int100query,30,60
524,luminous-supreme-control_int100query,30,73
525,luminous-supreme-control_int100query,30,73
526,luminous-supreme-control_int100query,30,60
527,luminous-supreme-control_int100query,30,25
528,luminous-supreme-control_int100query,30,60
529,luminous-supreme-control_int100query,30,60
530,luminous-supreme-control_int100query,30,60
531,luminous-supreme-control_int100query,30,73
532,luminous-supreme-control_int100query,30,73
533,luminous-supreme-control_int100query,30,60
534,luminous-supreme-control_int100query,30,45
535,luminous-supreme-control_int100query,30,60
536,luminous-supreme-control_int100query,30,73
537,luminous-supreme-control_int100query,30,73
538,luminous-supreme-control_int100query,30,73
539,luminous-supreme-control_int100query,30,60
540,luminous-supreme-control_int100query,30,60
541,luminous-supreme-control_int100query,30,73
542,luminous-supreme-control_int100query,30,60
543,luminous-supreme-control_int100query,30,45
544,luminous-supreme-control_int100query,30,73
545,luminous-supreme-control_int100query,30,60
546,luminous-supreme-control_int100query,30,60
547,luminous-supreme-control_int100query,30,73
548,luminous-supreme-control_int100query,30,73
549,luminous-supreme-control_int100query,30,70
550,luminous-supreme-control_int100query,30,60
551,luminous-supreme-control_int100query,30,73
552,luminous-supreme-control_int100query,30,73
553,luminous-supreme-control_int100query,30,73
554,luminous-supreme-control_int100query,30,73
555,luminous-supreme-control_int100query,30,70
556,luminous-supreme-control_int100query,30,73
557,luminous-supreme-control_int100query,30,73
558,luminous-supreme-control_int100query,30,73
559,luminous-supreme-control_int100query,30,60
560,luminous-supreme-control_int100query,30,70
561,luminous-supreme-control_int100query,30,60
562,luminous-supreme-control_int100query,35,45
563,luminous-supreme-control_int100query,35,45
564,luminous-supreme-control_int100query,35,75
565,luminous-supreme-control_int100query,35,73
566,luminous-supreme-control_int100query,35,60
567,luminous-supreme-control_int100query,35,70
568,luminous-supreme-control_int100query,35,73
569,luminous-supreme-control_int100query,35,45
570,luminous-supreme-control_int100query,35,73
571,luminous-supreme-control_int100query,35,60
572,luminous-supreme-control_int100query,35,60
573,luminous-supreme-control_int100query,35,73
574,luminous-supreme-control_int100query,35,60
575,luminous-supreme-control_int100query,35,73
576,luminous-supreme-control_int100query,35,73
577,luminous-supreme-control_int100query,35,70
578,luminous-supreme-control_int100query,35,73
579,luminous-supreme-control_int100query,35,35
580,luminous-supreme-control_int100query,35,45
581,luminous-supreme-control_int100query,35,73
582,luminous-supreme-control_int100query,35,73
583,luminous-supreme-control_int100query,35,45
584,luminous-supreme-control_int100query,35,45
585,luminous-supreme-control_int100query,35,73
586,luminous-supreme-control_int100query,35,60
587,luminous-supreme-control_int100query,35,75
588,luminous-supreme-control_int100query,35,60
589,luminous-supreme-control_int100query,35,70
590,luminous-supreme-control_int100query,35,45
591,luminous-supreme-control_int100query,35,70
592,luminous-supreme-control_int100query,35,73
593,luminous-supreme-control_int100query,35,75
594,luminous-supreme-control_int100query,35,73
595,luminous-supreme-control_int100query,35,45
596,luminous-supreme-control_int100query,35,60
597,luminous-supreme-control_int100query,35,75
598,luminous-supreme-control_int100query,35,45
599,luminous-supreme-control_int100query,35,60
600,luminous-supreme-control_int100query,35,60
601,luminous-supreme-control_int100query,35,60
602,luminous-supreme-control_int100query,35,70
603,luminous-supreme-control_int100query,35,73
604,luminous-supreme-control_int100query,35,73
605,luminous-supreme-control_int100query,35,60
606,luminous-supreme-control_int100query,35,45
607,luminous-supreme-control_int100query,35,60
608,luminous-supreme-control_int100query,35,60
609,luminous-supreme-control_int100query,35,73
610,luminous-supreme-control_int100query,35,60
611,luminous-supreme-control_int100query,35,73
612,luminous-supreme-control_int100query,35,35
613,luminous-supreme-control_int100query,35,70
614,luminous-supreme-control_int100query,35,60
615,luminous-supreme-control_int100query,35,70
616,luminous-supreme-control_int100query,35,60
617,luminous-supreme-control_int100query,35,60
618,luminous-supreme-control_int100query,35,73
619,luminous-supreme-control_int100query,35,45
620,luminous-supreme-control_int100query,35,60
621,luminous-supreme-control_int100query,35,73
622,luminous-supreme-control_int100query,35,71
623,luminous-supreme-control_int100query,35,75
624,luminous-supreme-control_int100query,35,73
625,luminous-supreme-control_int100query,35,50
626,luminous-supreme-control_int100query,35,75
627,luminous-supreme-control_int100query,35,60
628,luminous-supreme-control_int100query,35,60
629,luminous-supreme-control_int100query,35,70
630,luminous-supreme-control_int100query,35,73
631,luminous-supreme-control_int100query,35,73
632,luminous-supreme-control_int100query,35,60
633,luminous-supreme-control_int100query,35,73
634,luminous-supreme-control_int100query,40,70
635,luminous-supreme-control_int100query,40,45
636,luminous-supreme-control_int100query,40,70
637,luminous-supreme-control_int100query,40,60
638,luminous-supreme-control_int100query,40,60
639,luminous-supreme-control_int100query,40,60
640,luminous-supreme-control_int100query,40,73
641,luminous-supreme-control_int100query,40,60
642,luminous-supreme-control_int100query,40,66
643,luminous-supreme-control_int100query,40,70
644,luminous-supreme-control_int100query,40,60
645,luminous-supreme-control_int100query,40,70
646,luminous-supreme-control_int100query,40,73
647,luminous-supreme-control_int100query,40,25
648,luminous-supreme-control_int100query,40,60
649,luminous-supreme-control_int100query,40,75
650,luminous-supreme-control_int100query,40,45
651,luminous-supreme-control_int100query,40,50
652,luminous-supreme-control_int100query,40,50
653,luminous-supreme-control_int100query,40,60
654,luminous-supreme-control_int100query,40,70
655,luminous-supreme-control_int100query,40,73
656,luminous-supreme-control_int100query,40,73
657,luminous-supreme-control_int100query,40,73
658,luminous-supreme-control_int100query,40,73
659,luminous-supreme-control_int100query,40,70
660,luminous-supreme-control_int100query,40,45
661,luminous-supreme-control_int100query,40,73
662,luminous-supreme-control_int100query,40,75
663,luminous-supreme-control_int100query,40,73
664,luminous-supreme-control_int100query,40,70
665,luminous-supreme-control_int100query,40,70
666,luminous-supreme-control_int100query,40,45
667,luminous-supreme-control_int100query,40,73
668,luminous-supreme-control_int100query,40,60
669,luminous-supreme-control_int100query,40,60
670,luminous-supreme-control_int100query,40,45
671,luminous-supreme-control_int100query,40,70
672,luminous-supreme-control_int100query,40,70
673,luminous-supreme-control_int100query,40,73
674,luminous-supreme-control_int100query,40,75
675,luminous-supreme-control_int100query,40,45
676,luminous-supreme-control_int100query,40,60
677,luminous-supreme-control_int100query,40,73
678,luminous-supreme-control_int100query,40,60
679,luminous-supreme-control_int100query,40,60
680,luminous-supreme-control_int100query,40,60
681,luminous-supreme-control_int100query,40,73
682,luminous-supreme-control_int100query,40,50
683,luminous-supreme-control_int100query,40,73
684,luminous-supreme-control_int100query,40,70
685,luminous-supreme-control_int100query,40,73
686,luminous-supreme-control_int100query,40,73
687,luminous-supreme-control_int100query,40,60
688,luminous-supreme-control_int100query,40,60
689,luminous-supreme-control_int100query,40,73
690,luminous-supreme-control_int100query,40,73
691,luminous-supreme-control_int100query,40,70
692,luminous-supreme-control_int100query,40,73
693,luminous-supreme-control_int100query,40,60
694,luminous-supreme-control_int100query,40,60
695,luminous-supreme-control_int100query,40,73
696,luminous-supreme-control_int100query,40,73
697,luminous-supreme-control_int100query,40,73
