idx,model_name,parameter_value,predicted_value
386,luminous-supreme-control_int100query,0.9,60
387,luminous-supreme-control_int100query,0.9,73
388,luminous-supreme-control_int100query,0.9,73
389,luminous-supreme-control_int100query,0.9,45
390,luminous-supreme-control_int100query,0.9,75
391,luminous-supreme-control_int100query,0.9,73
392,luminous-supreme-control_int100query,0.9,73
393,luminous-supreme-control_int100query,0.9,75
394,luminous-supreme-control_int100query,0.9,73
395,luminous-supreme-control_int100query,0.9,73
396,luminous-supreme-control_int100query,0.9,73
397,luminous-supreme-control_int100query,0.9,45
398,luminous-supreme-control_int100query,0.9,77
399,luminous-supreme-control_int100query,0.9,75
400,luminous-supreme-control_int100query,0.9,70
401,luminous-supreme-control_int100query,0.9,70
402,luminous-supreme-control_int100query,0.9,73
403,luminous-supreme-control_int100query,0.9,70
404,luminous-supreme-control_int100query,0.9,73
405,luminous-supreme-control_int100query,0.9,75
406,luminous-supreme-control_int100query,0.9,73
407,luminous-supreme-control_int100query,0.9,70
408,luminous-supreme-control_int100query,0.9,75
409,luminous-supreme-control_int100query,0.9,73
410,luminous-supreme-control_int100query,0.9,73
411,luminous-supreme-control_int100query,0.9,52
412,luminous-supreme-control_int100query,0.9,73
413,luminous-supreme-control_int100query,0.9,73
414,luminous-supreme-control_int100query,0.9,45
415,luminous-supreme-control_int100query,0.9,75
416,luminous-supreme-control_int100query,0.9,75
417,luminous-supreme-control_int100query,0.9,75
418,luminous-supreme-control_int100query,0.9,73
419,luminous-supreme-control_int100query,0.9,70
420,luminous-supreme-control_int100query,0.9,70
421,luminous-supreme-control_int100query,0.9,73
422,luminous-supreme-control_int100query,0.9,75
423,luminous-supreme-control_int100query,0.9,73
424,luminous-supreme-control_int100query,0.9,73
425,luminous-supreme-control_int100query,0.9,70
426,luminous-supreme-control_int100query,0.9,73
427,luminous-supreme-control_int100query,0.9,73
428,luminous-supreme-control_int100query,0.9,73
429,luminous-supreme-control_int100query,0.9,75
430,luminous-supreme-control_int100query,0.9,73
431,luminous-supreme-control_int100query,0.9,50
432,luminous-supreme-control_int100query,0.9,73
433,luminous-supreme-control_int100query,1.0,75
434,luminous-supreme-control_int100query,1.0,75
435,luminous-supreme-control_int100query,1.0,73
436,luminous-supreme-control_int100query,1.0,75
437,luminous-supreme-control_int100query,1.0,73
438,luminous-supreme-control_int100query,1.0,75
439,luminous-supreme-control_int100query,1.0,73
440,luminous-supreme-control_int100query,1.0,73
441,luminous-supreme-control_int100query,1.0,75
442,luminous-supreme-control_int100query,1.0,73
443,luminous-supreme-control_int100query,1.0,73
444,luminous-supreme-control_int100query,1.0,35
445,luminous-supreme-control_int100query,1.0,75
446,luminous-supreme-control_int100query,1.0,75
447,luminous-supreme-control_int100query,1.0,45
448,luminous-supreme-control_int100query,1.0,75
449,luminous-supreme-control_int100query,1.0,72
450,luminous-supreme-control_int100query,1.0,60
451,luminous-supreme-control_int100query,1.0,70
452,luminous-supreme-control_int100query,1.0,73
453,luminous-supreme-control_int100query,1.0,70
454,luminous-supreme-control_int100query,1.0,70
455,luminous-supreme-control_int100query,1.0,70
456,luminous-supreme-control_int100query,1.0,73
457,luminous-supreme-control_int100query,1.0,73
458,luminous-supreme-control_int100query,1.0,70
459,luminous-supreme-control_int100query,1.0,75
460,luminous-supreme-control_int100query,1.0,70
461,luminous-supreme-control_int100query,1.0,73
462,luminous-supreme-control_int100query,1.0,73
463,luminous-supreme-control_int100query,1.0,73
464,luminous-supreme-control_int100query,1.0,73
465,luminous-supreme-control_int100query,1.0,75
466,luminous-supreme-control_int100query,1.0,73
467,luminous-supreme-control_int100query,1.0,70
468,luminous-supreme-control_int100query,1.0,60
469,luminous-supreme-control_int100query,1.0,73
470,luminous-supreme-control_int100query,1.0,73
471,luminous-supreme-control_int100query,1.0,73
472,luminous-supreme-control_int100query,1.0,70
473,luminous-supreme-control_int100query,1.0,73
474,luminous-supreme-control_int100query,1.0,73
475,luminous-supreme-control_int100query,1.0,75
476,luminous-supreme-control_int100query,1.0,73
477,luminous-supreme-control_int100query,1.0,60
478,luminous-supreme-control_int100query,1.0,70
479,luminous-supreme-control_int100query,1.0,60
480,luminous-supreme-control_int100query,1.0,77
481,luminous-supreme-control_int100query,1.0,75
482,luminous-supreme-control_int100query,1.0,73
483,luminous-supreme-control_int100query,1.0,73
484,luminous-supreme-control_int100query,1.0,73
485,luminous-supreme-control_int100query,1.0,45
486,luminous-supreme-control_int100query,1.0,73
487,luminous-supreme-control_int100query,1.0,45
488,luminous-supreme-control_int100query,1.0,52
489,luminous-supreme-control_int100query,1.0,60
490,luminous-supreme-control_int100query,1.0,45
491,luminous-supreme-control_int100query,1.0,75
492,luminous-supreme-control_int100query,1.0,73
493,luminous-supreme-control_int100query,1.0,75
494,luminous-supreme-control_int100query,1.0,75
495,luminous-supreme-control_int100query,1.1,74
496,luminous-supreme-control_int100query,1.1,72
497,luminous-supreme-control_int100query,1.1,60
498,luminous-supreme-control_int100query,1.1,45
499,luminous-supreme-control_int100query,1.1,70
500,luminous-supreme-control_int100query,1.1,75
501,luminous-supreme-control_int100query,1.1,45
502,luminous-supreme-control_int100query,1.1,60
503,luminous-supreme-control_int100query,1.1,73
504,luminous-supreme-control_int100query,1.1,73
505,luminous-supreme-control_int100query,1.1,73
506,luminous-supreme-control_int100query,1.1,75
507,luminous-supreme-control_int100query,1.1,70
508,luminous-supreme-control_int100query,1.1,60
509,luminous-supreme-control_int100query,1.1,75
510,luminous-supreme-control_int100query,1.1,75
511,luminous-supreme-control_int100query,1.1,70
512,luminous-supreme-control_int100query,1.1,75
513,luminous-supreme-control_int100query,1.1,70
514,luminous-supreme-control_int100query,1.1,54
515,luminous-supreme-control_int100query,1.1,73
516,luminous-supreme-control_int100query,1.1,70
517,luminous-supreme-control_int100query,1.1,73
518,luminous-supreme-control_int100query,1.1,75
519,luminous-supreme-control_int100query,1.1,75
520,luminous-supreme-control_int100query,1.1,75
521,luminous-supreme-control_int100query,1.1,75
522,luminous-supreme-control_int100query,1.1,70
523,luminous-supreme-control_int100query,1.1,70
524,luminous-supreme-control_int100query,1.1,75
525,luminous-supreme-control_int100query,1.1,75
526,luminous-supreme-control_int100query,1.1,60
527,luminous-supreme-control_int100query,1.1,45
528,luminous-supreme-control_int100query,1.1,75
529,luminous-supreme-control_int100query,1.1,70
530,luminous-supreme-control_int100query,1.1,60
531,luminous-supreme-control_int100query,1.1,45
532,luminous-supreme-control_int100query,1.1,73
533,luminous-supreme-control_int100query,1.1,70
534,luminous-supreme-control_int100query,1.1,25
535,luminous-supreme-control_int100query,1.1,45
536,luminous-supreme-control_int100query,1.1,60
537,luminous-supreme-control_int100query,1.1,75
538,luminous-supreme-control_int100query,1.1,75
539,luminous-supreme-control_int100query,1.1,60
540,luminous-supreme-control_int100query,1.1,75
541,luminous-supreme-control_int100query,1.1,73
542,luminous-supreme-control_int100query,1.1,73
543,luminous-supreme-control_int100query,1.1,70
544,luminous-supreme-control_int100query,1.1,75
545,luminous-supreme-control_int100query,1.1,73
546,luminous-supreme-control_int100query,1.1,60
547,luminous-supreme-control_int100query,1.1,75
548,luminous-supreme-control_int100query,1.1,70
549,luminous-supreme-control_int100query,1.1,73
550,luminous-supreme-control_int100query,1.1,75
551,luminous-supreme-control_int100query,1.1,45
552,luminous-supreme-control_int100query,1.1,60
553,luminous-supreme-control_int100query,1.1,73
554,luminous-supreme-control_int100query,1.1,72
555,luminous-supreme-control_int100query,1.1,78
556,luminous-supreme-control_int100query,1.1,70
557,luminous-supreme-control_int100query,1.1,75
558,luminous-supreme-control_int100query,1.1,73
559,luminous-supreme-control_int100query,1.1,73
560,luminous-supreme-control_int100query,1.1,80
561,luminous-supreme-control_int100query,1.1,73
562,luminous-supreme-control_int100query,1.2,60
563,luminous-supreme-control_int100query,1.2,60
564,luminous-supreme-control_int100query,1.2,73
565,luminous-supreme-control_int100query,1.2,70
566,luminous-supreme-control_int100query,1.2,45
567,luminous-supreme-control_int100query,1.2,42
568,luminous-supreme-control_int100query,1.2,75
569,luminous-supreme-control_int100query,1.2,45
570,luminous-supreme-control_int100query,1.2,73
571,luminous-supreme-control_int100query,1.2,75
572,luminous-supreme-control_int100query,1.2,45
573,luminous-supreme-control_int100query,1.2,45
574,luminous-supreme-control_int100query,1.2,62
575,luminous-supreme-control_int100query,1.2,73
576,luminous-supreme-control_int100query,1.2,73
577,luminous-supreme-control_int100query,1.2,75
578,luminous-supreme-control_int100query,1.2,73
579,luminous-supreme-control_int100query,1.2,70
580,luminous-supreme-control_int100query,1.2,73
581,luminous-supreme-control_int100query,1.2,73
582,luminous-supreme-control_int100query,1.2,73
583,luminous-supreme-control_int100query,1.2,75
584,luminous-supreme-control_int100query,1.2,75
585,luminous-supreme-control_int100query,1.2,60
586,luminous-supreme-control_int100query,1.2,73
587,luminous-supreme-control_int100query,1.2,70
588,luminous-supreme-control_int100query,1.2,73
589,luminous-supreme-control_int100query,1.2,75
590,luminous-supreme-control_int100query,1.2,73
591,luminous-supreme-control_int100query,1.2,73
592,luminous-supreme-control_int100query,1.2,75
593,luminous-supreme-control_int100query,1.2,73
594,luminous-supreme-control_int100query,1.2,70
595,luminous-supreme-control_int100query,1.2,75
596,luminous-supreme-control_int100query,1.2,75
597,luminous-supreme-control_int100query,1.2,73
598,luminous-supreme-control_int100query,1.2,75
599,luminous-supreme-control_int100query,1.2,70
600,luminous-supreme-control_int100query,1.2,70
601,luminous-supreme-control_int100query,1.2,60
602,luminous-supreme-control_int100query,1.2,77
603,luminous-supreme-control_int100query,1.2,75
604,luminous-supreme-control_int100query,1.2,60
605,luminous-supreme-control_int100query,1.2,76
606,luminous-supreme-control_int100query,1.2,70
607,luminous-supreme-control_int100query,1.2,70
608,luminous-supreme-control_int100query,1.2,75
609,luminous-supreme-control_int100query,1.2,73
610,luminous-supreme-control_int100query,1.2,60
611,luminous-supreme-control_int100query,1.2,75
612,luminous-supreme-control_int100query,1.2,73
613,luminous-supreme-control_int100query,1.2,60
614,luminous-supreme-control_int100query,1.2,60
615,luminous-supreme-control_int100query,1.2,75
616,luminous-supreme-control_int100query,1.2,60
617,luminous-supreme-control_int100query,1.2,73
618,luminous-supreme-control_int100query,1.2,73
619,luminous-supreme-control_int100query,1.2,75
620,luminous-supreme-control_int100query,1.2,45
621,luminous-supreme-control_int100query,1.2,45
622,luminous-supreme-control_int100query,1.2,70
623,luminous-supreme-control_int100query,1.2,60
624,luminous-supreme-control_int100query,1.2,73
625,luminous-supreme-control_int100query,1.2,60
626,luminous-supreme-control_int100query,1.2,45
627,luminous-supreme-control_int100query,1.2,75
628,luminous-supreme-control_int100query,1.2,75
629,luminous-supreme-control_int100query,1.2,73
630,luminous-supreme-control_int100query,1.2,73
631,luminous-supreme-control_int100query,1.2,75
632,luminous-supreme-control_int100query,1.2,45
633,luminous-supreme-control_int100query,1.2,70
