idx,model_name,parameter_value,predicted_value
246,luminous-supreme-control_int100query,15,60
247,luminous-supreme-control_int100query,15,73
248,luminous-supreme-control_int100query,15,60
249,luminous-supreme-control_int100query,15,60
250,luminous-supreme-control_int100query,15,73
251,luminous-supreme-control_int100query,15,73
252,luminous-supreme-control_int100query,15,45
253,luminous-supreme-control_int100query,15,60
254,luminous-supreme-control_int100query,15,70
255,luminous-supreme-control_int100query,15,70
256,luminous-supreme-control_int100query,15,70
257,luminous-supreme-control_int100query,15,60
258,luminous-supreme-control_int100query,15,70
259,luminous-supreme-control_int100query,15,73
260,luminous-supreme-control_int100query,15,30
261,luminous-supreme-control_int100query,15,35
262,luminous-supreme-control_int100query,15,70
263,luminous-supreme-control_int100query,15,60
264,luminous-supreme-control_int100query,15,75
265,luminous-supreme-control_int100query,15,60
266,luminous-supreme-control_int100query,15,35
267,luminous-supreme-control_int100query,15,45
268,luminous-supreme-control_int100query,15,45
269,luminous-supreme-control_int100query,15,70
270,luminous-supreme-control_int100query,15,60
271,luminous-supreme-control_int100query,20,70
272,luminous-supreme-control_int100query,20,60
273,luminous-supreme-control_int100query,20,45
274,luminous-supreme-control_int100query,20,73
275,luminous-supreme-control_int100query,20,75
276,luminous-supreme-control_int100query,20,70
277,luminous-supreme-control_int100query,20,60
278,luminous-supreme-control_int100query,20,60
279,luminous-supreme-control_int100query,20,72
280,luminous-supreme-control_int100query,20,45
281,luminous-supreme-control_int100query,20,25
282,luminous-supreme-control_int100query,20,73
283,luminous-supreme-control_int100query,20,45
284,luminous-supreme-control_int100query,20,75
285,luminous-supreme-control_int100query,20,45
286,luminous-supreme-control_int100query,20,60
287,luminous-supreme-control_int100query,20,70
288,luminous-supreme-control_int100query,20,73
289,luminous-supreme-control_int100query,20,70
290,luminous-supreme-control_int100query,20,45
291,luminous-supreme-control_int100query,20,70
292,luminous-supreme-control_int100query,20,75
293,luminous-supreme-control_int100query,20,45
294,luminous-supreme-control_int100query,20,45
295,luminous-supreme-control_int100query,20,70
296,luminous-supreme-control_int100query,20,73
297,luminous-supreme-control_int100query,20,58
298,luminous-supreme-control_int100query,20,45
299,luminous-supreme-control_int100query,20,70
300,luminous-supreme-control_int100query,20,60
301,luminous-supreme-control_int100query,20,60
302,luminous-supreme-control_int100query,20,70
303,luminous-supreme-control_int100query,20,70
304,luminous-supreme-control_int100query,20,45
305,luminous-supreme-control_int100query,20,45
306,luminous-supreme-control_int100query,20,70
307,luminous-supreme-control_int100query,20,70
308,luminous-supreme-control_int100query,20,60
309,luminous-supreme-control_int100query,20,75
310,luminous-supreme-control_int100query,20,70
311,luminous-supreme-control_int100query,20,60
312,luminous-supreme-control_int100query,20,60
313,luminous-supreme-control_int100query,20,73
314,luminous-supreme-control_int100query,20,73
315,luminous-supreme-control_int100query,20,60
316,luminous-supreme-control_int100query,20,73
317,luminous-supreme-control_int100query,20,75
318,luminous-supreme-control_int100query,20,60
319,luminous-supreme-control_int100query,20,73
320,luminous-supreme-control_int100query,20,45
321,luminous-supreme-control_int100query,20,70
322,luminous-supreme-control_int100query,20,70
323,luminous-supreme-control_int100query,20,50
324,luminous-supreme-control_int100query,20,50
325,luminous-supreme-control_int100query,20,70
326,luminous-supreme-control_int100query,20,60
327,luminous-supreme-control_int100query,20,60
328,luminous-supreme-control_int100query,20,45
329,luminous-supreme-control_int100query,20,45
330,luminous-supreme-control_int100query,20,45
331,luminous-supreme-control_int100query,20,60
332,luminous-supreme-control_int100query,20,45
333,luminous-supreme-control_int100query,20,60
334,luminous-supreme-control_int100query,20,73
335,luminous-supreme-control_int100query,20,45
336,luminous-supreme-control_int100query,20,45
337,luminous-supreme-control_int100query,20,73
338,luminous-supreme-control_int100query,20,45
339,luminous-supreme-control_int100query,20,45
340,luminous-supreme-control_int100query,25,45
341,luminous-supreme-control_int100query,25,50
342,luminous-supreme-control_int100query,25,70
343,luminous-supreme-control_int100query,25,45
344,luminous-supreme-control_int100query,25,73
345,luminous-supreme-control_int100query,25,73
346,luminous-supreme-control_int100query,25,45
347,luminous-supreme-control_int100query,25,70
348,luminous-supreme-control_int100query,25,45
349,luminous-supreme-control_int100query,25,60
350,luminous-supreme-control_int100query,25,45
351,luminous-supreme-control_int100query,25,60
352,luminous-supreme-control_int100query,25,50
353,luminous-supreme-control_int100query,25,73
354,luminous-supreme-control_int100query,25,35
355,luminous-supreme-control_int100query,25,70
356,luminous-supreme-control_int100query,25,45
357,luminous-supreme-control_int100query,25,30
358,luminous-supreme-control_int100query,25,45
359,luminous-supreme-control_int100query,25,45
360,luminous-supreme-control_int100query,25,60
361,luminous-supreme-control_int100query,25,60
362,luminous-supreme-control_int100query,25,60
363,luminous-supreme-control_int100query,25,60
364,luminous-supreme-control_int100query,25,60
365,luminous-supreme-control_int100query,25,45
366,luminous-supreme-control_int100query,25,45
367,luminous-supreme-control_int100query,25,60
368,luminous-supreme-control_int100query,25,45
369,luminous-supreme-control_int100query,25,45
370,luminous-supreme-control_int100query,25,70
371,luminous-supreme-control_int100query,25,70
372,luminous-supreme-control_int100query,25,70
373,luminous-supreme-control_int100query,25,45
374,luminous-supreme-control_int100query,25,50
375,luminous-supreme-control_int100query,25,35
376,luminous-supreme-control_int100query,25,45
377,luminous-supreme-control_int100query,25,45
378,luminous-supreme-control_int100query,25,45
379,luminous-supreme-control_int100query,25,60
380,luminous-supreme-control_int100query,25,45
381,luminous-supreme-control_int100query,25,73
382,luminous-supreme-control_int100query,25,70
383,luminous-supreme-control_int100query,25,45
384,luminous-supreme-control_int100query,25,60
385,luminous-supreme-control_int100query,25,70
386,luminous-supreme-control_int100query,25,45
387,luminous-supreme-control_int100query,25,73
388,luminous-supreme-control_int100query,25,60
389,luminous-supreme-control_int100query,25,73
390,luminous-supreme-control_int100query,25,70
391,luminous-supreme-control_int100query,25,50
392,luminous-supreme-control_int100query,25,45
393,luminous-supreme-control_int100query,25,60
394,luminous-supreme-control_int100query,25,73
395,luminous-supreme-control_int100query,25,45
396,luminous-supreme-control_int100query,25,45
397,luminous-supreme-control_int100query,25,45
398,luminous-supreme-control_int100query,25,50
399,luminous-supreme-control_int100query,25,73
400,luminous-supreme-control_int100query,25,45
401,luminous-supreme-control_int100query,25,70
402,luminous-supreme-control_int100query,25,45
403,luminous-supreme-control_int100query,25,50
404,luminous-supreme-control_int100query,25,70
405,luminous-supreme-control_int100query,25,60
406,luminous-supreme-control_int100query,25,75
407,luminous-supreme-control_int100query,25,73
408,luminous-supreme-control_int100query,25,73
409,luminous-supreme-control_int100query,25,45
410,luminous-supreme-control_int100query,25,73
411,luminous-supreme-control_int100query,30,70
412,luminous-supreme-control_int100query,30,60
413,luminous-supreme-control_int100query,30,30
414,luminous-supreme-control_int100query,30,45
415,luminous-supreme-control_int100query,30,50
416,luminous-supreme-control_int100query,30,70
417,luminous-supreme-control_int100query,30,50
418,luminous-supreme-control_int100query,30,30
419,luminous-supreme-control_int100query,30,45
420,luminous-supreme-control_int100query,30,50
421,luminous-supreme-control_int100query,30,73
422,luminous-supreme-control_int100query,30,45
423,luminous-supreme-control_int100query,30,45
424,luminous-supreme-control_int100query,30,45
425,luminous-supreme-control_int100query,30,45
426,luminous-supreme-control_int100query,30,50
427,luminous-supreme-control_int100query,30,45
428,luminous-supreme-control_int100query,30,70
429,luminous-supreme-control_int100query,30,70
430,luminous-supreme-control_int100query,30,45
431,luminous-supreme-control_int100query,30,73
432,luminous-supreme-control_int100query,30,45
433,luminous-supreme-control_int100query,30,60
434,luminous-supreme-control_int100query,30,35
435,luminous-supreme-control_int100query,30,70
436,luminous-supreme-control_int100query,30,60
437,luminous-supreme-control_int100query,30,70
438,luminous-supreme-control_int100query,30,60
439,luminous-supreme-control_int100query,30,60
440,luminous-supreme-control_int100query,30,45
441,luminous-supreme-control_int100query,30,73
442,luminous-supreme-control_int100query,30,50
443,luminous-supreme-control_int100query,30,73
444,luminous-supreme-control_int100query,30,45
445,luminous-supreme-control_int100query,30,45
446,luminous-supreme-control_int100query,30,60
447,luminous-supreme-control_int100query,30,75
448,luminous-supreme-control_int100query,30,45
449,luminous-supreme-control_int100query,30,50
450,luminous-supreme-control_int100query,30,45
451,luminous-supreme-control_int100query,30,60
452,luminous-supreme-control_int100query,30,60
453,luminous-supreme-control_int100query,30,75
454,luminous-supreme-control_int100query,30,75
455,luminous-supreme-control_int100query,30,70
456,luminous-supreme-control_int100query,30,73
457,luminous-supreme-control_int100query,30,70
458,luminous-supreme-control_int100query,30,45
459,luminous-supreme-control_int100query,30,73
460,luminous-supreme-control_int100query,30,75
461,luminous-supreme-control_int100query,30,75
462,luminous-supreme-control_int100query,30,75
463,luminous-supreme-control_int100query,30,45
464,luminous-supreme-control_int100query,30,50
465,luminous-supreme-control_int100query,30,45
466,luminous-supreme-control_int100query,30,70
467,luminous-supreme-control_int100query,30,70
468,luminous-supreme-control_int100query,30,25
469,luminous-supreme-control_int100query,30,70
470,luminous-supreme-control_int100query,30,45
471,luminous-supreme-control_int100query,30,70
472,luminous-supreme-control_int100query,30,73
473,luminous-supreme-control_int100query,30,70
474,luminous-supreme-control_int100query,30,70
475,luminous-supreme-control_int100query,30,73
476,luminous-supreme-control_int100query,30,45
477,luminous-supreme-control_int100query,30,73
478,luminous-supreme-control_int100query,30,73
479,luminous-supreme-control_int100query,30,45
480,luminous-supreme-control_int100query,30,45
481,luminous-supreme-control_int100query,30,50
482,luminous-supreme-control_int100query,30,60
483,luminous-supreme-control_int100query,30,75
484,luminous-supreme-control_int100query,30,70
485,luminous-supreme-control_int100query,35,55
486,luminous-supreme-control_int100query,35,75
487,luminous-supreme-control_int100query,35,25
488,luminous-supreme-control_int100query,35,73
489,luminous-supreme-control_int100query,35,60
490,luminous-supreme-control_int100query,35,45
491,luminous-supreme-control_int100query,35,50
492,luminous-supreme-control_int100query,35,75
493,luminous-supreme-control_int100query,35,70
494,luminous-supreme-control_int100query,35,58
495,luminous-supreme-control_int100query,35,45
496,luminous-supreme-control_int100query,35,70
497,luminous-supreme-control_int100query,35,70
498,luminous-supreme-control_int100query,35,73
499,luminous-supreme-control_int100query,35,25
500,luminous-supreme-control_int100query,35,75
501,luminous-supreme-control_int100query,35,55
502,luminous-supreme-control_int100query,35,60
503,luminous-supreme-control_int100query,35,50
504,luminous-supreme-control_int100query,35,60
505,luminous-supreme-control_int100query,35,73
506,luminous-supreme-control_int100query,35,45
507,luminous-supreme-control_int100query,35,50
508,luminous-supreme-control_int100query,35,45
509,luminous-supreme-control_int100query,35,60
510,luminous-supreme-control_int100query,35,50
511,luminous-supreme-control_int100query,35,73
512,luminous-supreme-control_int100query,35,73
513,luminous-supreme-control_int100query,35,45
514,luminous-supreme-control_int100query,35,50
515,luminous-supreme-control_int100query,35,50
516,luminous-supreme-control_int100query,35,45
517,luminous-supreme-control_int100query,35,45
518,luminous-supreme-control_int100query,35,75
519,luminous-supreme-control_int100query,35,30
520,luminous-supreme-control_int100query,35,35
521,luminous-supreme-control_int100query,35,35
522,luminous-supreme-control_int100query,35,70
523,luminous-supreme-control_int100query,35,73
524,luminous-supreme-control_int100query,35,73
525,luminous-supreme-control_int100query,35,45
526,luminous-supreme-control_int100query,35,45
527,luminous-supreme-control_int100query,35,45
528,luminous-supreme-control_int100query,35,25
529,luminous-supreme-control_int100query,35,73
530,luminous-supreme-control_int100query,35,45
531,luminous-supreme-control_int100query,35,73
532,luminous-supreme-control_int100query,35,73
533,luminous-supreme-control_int100query,35,45
534,luminous-supreme-control_int100query,35,45
535,luminous-supreme-control_int100query,35,45
536,luminous-supreme-control_int100query,35,73
537,luminous-supreme-control_int100query,35,35
538,luminous-supreme-control_int100query,35,75
539,luminous-supreme-control_int100query,35,45
540,luminous-supreme-control_int100query,35,25
541,luminous-supreme-control_int100query,35,45
542,luminous-supreme-control_int100query,35,45
543,luminous-supreme-control_int100query,35,70
544,luminous-supreme-control_int100query,35,60
545,luminous-supreme-control_int100query,35,73
546,luminous-supreme-control_int100query,35,73
547,luminous-supreme-control_int100query,35,45
548,luminous-supreme-control_int100query,35,60
549,luminous-supreme-control_int100query,35,45
550,luminous-supreme-control_int100query,35,45
551,luminous-supreme-control_int100query,35,60
552,luminous-supreme-control_int100query,35,50
553,luminous-supreme-control_int100query,35,50
554,luminous-supreme-control_int100query,35,45
555,luminous-supreme-control_int100query,35,73
556,luminous-supreme-control_int100query,35,70
557,luminous-supreme-control_int100query,35,73
558,luminous-supreme-control_int100query,35,70
559,luminous-supreme-control_int100query,40,70
560,luminous-supreme-control_int100query,40,45
561,luminous-supreme-control_int100query,40,25
562,luminous-supreme-control_int100query,40,60
563,luminous-supreme-control_int100query,40,50
564,luminous-supreme-control_int100query,40,60
565,luminous-supreme-control_int100query,40,45
566,luminous-supreme-control_int100query,40,42
567,luminous-supreme-control_int100query,40,70
568,luminous-supreme-control_int100query,40,73
569,luminous-supreme-control_int100query,40,60
570,luminous-supreme-control_int100query,40,50
571,luminous-supreme-control_int100query,40,60
572,luminous-supreme-control_int100query,40,30
573,luminous-supreme-control_int100query,40,45
574,luminous-supreme-control_int100query,40,60
575,luminous-supreme-control_int100query,40,60
576,luminous-supreme-control_int100query,40,73
577,luminous-supreme-control_int100query,40,75
578,luminous-supreme-control_int100query,40,50
579,luminous-supreme-control_int100query,40,73
580,luminous-supreme-control_int100query,40,45
581,luminous-supreme-control_int100query,40,45
582,luminous-supreme-control_int100query,40,60
583,luminous-supreme-control_int100query,40,50
584,luminous-supreme-control_int100query,40,45
585,luminous-supreme-control_int100query,40,50
586,luminous-supreme-control_int100query,40,45
587,luminous-supreme-control_int100query,40,73
588,luminous-supreme-control_int100query,40,35
589,luminous-supreme-control_int100query,40,45
590,luminous-supreme-control_int100query,40,45
591,luminous-supreme-control_int100query,40,70
592,luminous-supreme-control_int100query,40,73
593,luminous-supreme-control_int100query,40,45
594,luminous-supreme-control_int100query,40,60
595,luminous-supreme-control_int100query,40,45
596,luminous-supreme-control_int100query,40,75
597,luminous-supreme-control_int100query,40,45
598,luminous-supreme-control_int100query,40,45
599,luminous-supreme-control_int100query,40,73
600,luminous-supreme-control_int100query,40,75
601,luminous-supreme-control_int100query,40,60
602,luminous-supreme-control_int100query,40,45
603,luminous-supreme-control_int100query,40,50
604,luminous-supreme-control_int100query,40,60
605,luminous-supreme-control_int100query,40,73
606,luminous-supreme-control_int100query,40,57
607,luminous-supreme-control_int100query,40,73
608,luminous-supreme-control_int100query,40,73
609,luminous-supreme-control_int100query,40,73
610,luminous-supreme-control_int100query,40,60
611,luminous-supreme-control_int100query,40,50
612,luminous-supreme-control_int100query,40,60
613,luminous-supreme-control_int100query,40,35
614,luminous-supreme-control_int100query,40,42
615,luminous-supreme-control_int100query,40,35
616,luminous-supreme-control_int100query,40,50
617,luminous-supreme-control_int100query,40,60
618,luminous-supreme-control_int100query,40,50
619,luminous-supreme-control_int100query,40,45
620,luminous-supreme-control_int100query,40,73
621,luminous-supreme-control_int100query,40,75
622,luminous-supreme-control_int100query,40,60
623,luminous-supreme-control_int100query,40,45
624,luminous-supreme-control_int100query,40,45
625,luminous-supreme-control_int100query,40,45
626,luminous-supreme-control_int100query,40,55
627,luminous-supreme-control_int100query,40,60
628,luminous-supreme-control_int100query,40,45
629,luminous-supreme-control_int100query,40,73
630,luminous-supreme-control_int100query,40,73
631,luminous-supreme-control_int100query,40,60
632,luminous-supreme-control_int100query,40,73
633,luminous-supreme-control_int100query,45,45
634,luminous-supreme-control_int100query,45,60
635,luminous-supreme-control_int100query,45,73
636,luminous-supreme-control_int100query,45,45
637,luminous-supreme-control_int100query,45,60
638,luminous-supreme-control_int100query,45,75
639,luminous-supreme-control_int100query,45,25
640,luminous-supreme-control_int100query,45,70
641,luminous-supreme-control_int100query,45,73
642,luminous-supreme-control_int100query,45,60
643,luminous-supreme-control_int100query,45,60
644,luminous-supreme-control_int100query,45,73
645,luminous-supreme-control_int100query,45,45
646,luminous-supreme-control_int100query,45,23
647,luminous-supreme-control_int100query,45,62
648,luminous-supreme-control_int100query,45,45
649,luminous-supreme-control_int100query,45,78
650,luminous-supreme-control_int100query,45,60
651,luminous-supreme-control_int100query,45,45
652,luminous-supreme-control_int100query,45,60
653,luminous-supreme-control_int100query,45,50
654,luminous-supreme-control_int100query,45,60
655,luminous-supreme-control_int100query,45,73
656,luminous-supreme-control_int100query,45,60
657,luminous-supreme-control_int100query,45,45
658,luminous-supreme-control_int100query,45,70
659,luminous-supreme-control_int100query,45,75
660,luminous-supreme-control_int100query,45,50
661,luminous-supreme-control_int100query,45,25
662,luminous-supreme-control_int100query,45,50
663,luminous-supreme-control_int100query,45,73
664,luminous-supreme-control_int100query,45,60
665,luminous-supreme-control_int100query,45,73
666,luminous-supreme-control_int100query,45,70
667,luminous-supreme-control_int100query,45,45
668,luminous-supreme-control_int100query,45,73
669,luminous-supreme-control_int100query,45,70
670,luminous-supreme-control_int100query,45,73
671,luminous-supreme-control_int100query,45,45
672,luminous-supreme-control_int100query,45,70
673,luminous-supreme-control_int100query,45,73
674,luminous-supreme-control_int100query,45,50
675,luminous-supreme-control_int100query,45,70
676,luminous-supreme-control_int100query,45,45
677,luminous-supreme-control_int100query,45,60
678,luminous-supreme-control_int100query,45,60
679,luminous-supreme-control_int100query,45,45
680,luminous-supreme-control_int100query,45,60
681,luminous-supreme-control_int100query,45,50
682,luminous-supreme-control_int100query,45,45
683,luminous-supreme-control_int100query,45,60
684,luminous-supreme-control_int100query,45,25
685,luminous-supreme-control_int100query,45,60
686,luminous-supreme-control_int100query,45,70
687,luminous-supreme-control_int100query,45,50
688,luminous-supreme-control_int100query,45,60
689,luminous-supreme-control_int100query,45,45
690,luminous-supreme-control_int100query,45,50
691,luminous-supreme-control_int100query,45,45
692,luminous-supreme-control_int100query,45,75
693,luminous-supreme-control_int100query,45,60
694,luminous-supreme-control_int100query,45,60
695,luminous-supreme-control_int100query,45,35
696,luminous-supreme-control_int100query,45,60
697,luminous-supreme-control_int100query,45,35
