idx,condition_dataset_name,condition_query_name,condition_cond,parameter_value,gpt-3.5-turbo,gpt-4,luminous-supreme-control_int100query
55,cc,sex,annealing,1.3,0.0037928408225437952,0.010471816412410477,0.010082130874210086
56,cc,sex,annealing,1.4,0.003000761614623001,0.010891089108910897,0.01123181144025334
57,cc,sex,annealing,1.5,0.003000761614623003,0.009687738004569691,0.011221122112211226
58,cc,sex,annealing,1.6,0.0026656511805026664,0.009471716402409475,0.0088956587966489
59,cc,sex,annealing,1.7,0.002794659371745653,0.009480948094809486,0.010591659798224294
60,cc,sex,annealing,1.8,0.0026019242426597463,0.009588327253778013,0.009465177286959468
61,cc,sex,annealing,1.9,0.0031925641543746218,0.008618022785625117,0.010053313023610058
62,cc,sex,annealing,2.0,0.0037241400749180114,0.009002919522721507,0.007831190358854894
63,chain,alien,annealing,0.0,0.01710171017101711,0.01710171017101711,0.015301530153015306
64,chain,alien,annealing,0.1,0.01710171017101711,0.01710171017101711,0.015301530153015306
65,chain,alien,annealing,0.2,0.01690369036903691,0.01710171017101711,0.012851800643981929
66,chain,alien,annealing,0.3,0.016309630963096317,0.01710171017101711,0.012301230123012305
67,chain,alien,annealing,0.4,0.015517551755175524,0.01710171017101711,0.012085991207816435
68,chain,alien,annealing,0.5,0.012349234923492356,0.01710171017101711,0.012301230123012303
69,chain,alien,annealing,0.6,0.01076507650765077,0.01710171017101711,0.011594016544511594
70,chain,alien,annealing,0.7,0.007392739273927397,0.01710171017101711,0.012044061549012046
71,chain,alien,annealing,0.8,0.005502550255025504,0.01710171017101711,0.011567823449011567
72,chain,alien,annealing,0.9,0.004002400240024003,0.01710171017101711,0.010098378258878523
73,chain,alien,annealing,1.0,0.004104410441044105,0.01710171017101711,0.010301030103010303
74,chain,alien,annealing,1.1,0.0029042904290429053,0.01710171017101711,0.010935304056721464
75,chain,alien,annealing,1.2,0.0030123012301230137,0.01710171017101711,0.009317370093173703
76,chain,alien,annealing,1.3,0.003504350435043506,0.01710171017101711,0.009718363140661894
77,chain,alien,annealing,1.4,0.004692469246924693,0.01710171017101711,0.009600960096009605
78,chain,alien,annealing,1.5,0.0034323432343234326,0.01710171017101711,0.007144464446444645
79,chain,alien,annealing,1.6,0.004110411041104111,0.01710171017101711,0.00891813319262961
80,chain,alien,annealing,1.7,0.004600460046004601,0.01690369036903691,0.0077726522652265245
81,chain,alien,annealing,1.8,0.004320432043204322,0.01690369036903691,0.007182256687207184
82,chain,alien,annealing,1.9,0.004702511067433274,0.01690369036903691,0.0067938997289559485
83,chain,alien,annealing,2.0,0.005488969949626542,0.01710171017101711,0.006967363403006969
84,chain,econ,annealing,0.0,0.018001800180018006,0.018001800180018006,0.009900990099009903
85,chain,econ,annealing,0.1,0.018001800180018006,0.017605760576057613,0.018001800180018006
86,chain,econ,annealing,0.2,0.017803780378037808,0.016501650165016507,0.016986314016016992
87,chain,econ,annealing,0.3,0.01760576057605761,0.01630363036303631,0.016916760169167606
88,chain,econ,annealing,0.4,0.01511551155115512,0.014605460546054612,0.014790367925681462
89,chain,econ,annealing,0.5,0.013051305130513054,0.014803480348034808,0.01530875979164182
90,chain,econ,annealing,0.6,0.011623162316231627,0.01511551155115512,0.014091064278841681
91,chain,econ,annealing,0.7,0.009630963096309635,0.015001500150015007,0.01427703745984355
92,chain,econ,annealing,0.8,0.00925892589258926,0.01361536153615362,0.014111523511901756
93,chain,econ,annealing,0.9,0.006882688268826884,0.013405340534053407,0.01386345531104835
94,chain,econ,annealing,1.0,0.005766576657665769,0.013813381338133816,0.013159455480431768
95,chain,econ,annealing,1.1,0.004320432043204321,0.01341734173417342,0.013351335133513356
96,chain,econ,annealing,1.2,0.0038883888388838894,0.01361536153615362,0.013201320132013208
97,chain,econ,annealing,1.3,0.004104410441044105,0.013207320732073211,0.011422829029890945
98,chain,econ,annealing,1.4,0.003990399039903992,0.012613261326132618,0.011193427035011196
99,chain,econ,annealing,1.5,0.002892289228922894,0.013219321932193225,0.010489048904890493
100,chain,econ,annealing,1.6,0.002500250025002501,0.012625262526252628,0.010972525824010976
101,chain,econ,annealing,1.7,0.004000400040004001,0.01178076991372607,0.011112222333344447
102,chain,econ,annealing,1.8,0.003006486215631874,0.011635163516351642,0.009720972097209726
103,chain,econ,annealing,1.9,0.003262431506308526,0.012001200120012004,0.007977268315066803
104,chain,econ,annealing,2.0,0.0037503750375037503,0.012019201920192023,0.008031572388008034
105,chain,sex,annealing,0.0,0.018301830183018307,0.018301830183018307,0.018301830183018307
106,chain,sex,annealing,0.1,0.01710171017101711,0.018301830183018307,0.018301830183018307
107,chain,sex,annealing,0.2,0.016705670567056713,0.018301830183018307,0.01600160016001601
108,chain,sex,annealing,0.3,0.016705670567056713,0.017707770777077716,0.01486665520484633
109,chain,sex,annealing,0.4,0.01591359135913592,0.01621362136213622,0.014401440144014406
110,chain,sex,annealing,0.5,0.01402340234023403,0.016321632163216325,0.014401440144014404
111,chain,sex,annealing,0.6,0.012421242124212426,0.016003600360036008,0.01411855471261412
112,chain,sex,annealing,0.7,0.010351035103510356,0.016201620162016206,0.014401440144014404
113,chain,sex,annealing,0.8,0.010441044104410446,0.014617461746174624,0.014401440144014404
114,chain,sex,annealing,0.9,0.007074707470747078,0.014801480148014806,0.014401440144014406
115,chain,sex,annealing,1.0,0.008064806480648069,0.015013501350135018,0.013473222322232227
116,chain,sex,annealing,1.1,0.006084608460846087,0.014113411341134117,0.013851385138513857
117,chain,sex,annealing,1.2,0.0064806480648064825,0.014801480148014804,0.013285835625816108
118,chain,sex,annealing,1.3,0.004698469846984701,0.012901290129012907,0.013411341134113417
119,chain,sex,annealing,1.4,0.0031023102310231035,0.013547746527230049,0.01135498165201136
120,chain,sex,annealing,1.5,0.003612606158575043,0.01292529252925293,0.010328901742633286
121,chain,sex,annealing,1.6,0.0034923492349234935,0.012582890942155445,0.01111145597318353
122,chain,sex,annealing,1.7,0.0031323132313231324,0.01205745574557456,0.010158158673010164
123,chain,sex,annealing,1.8,0.0026267932915740562,0.012026734588352456,0.010722124844063357
124,chain,sex,annealing,1.9,0.0029002900290029006,0.010130800314073964,0.009917972929368413
125,chain,sex,annealing,2.0,0.0038146671810038143,0.011585029470689007,0.009100910091009107
126,control,alien,annealing,0.0,0.01620162016201621,0.013801380138013807,0.01620162016201621
127,control,alien,annealing,0.1,0.01620162016201621,0.014716471647164723,0.013801380138013807
128,control,alien,annealing,0.2,0.01620162016201621,0.015159410677909903,0.013487062992013493
129,control,alien,annealing,0.3,0.01600360036003601,0.01496399639963997,0.013300064183633558
130,control,alien,annealing,0.4,0.015607560756075615,0.013801380138013807,0.010931527935402238
131,control,alien,annealing,0.5,0.01501350135013502,0.013801380138013807,0.009690158205009694
132,control,alien,annealing,0.6,0.012637263726372644,0.013465753354996522,0.00940528835492245
133,control,alien,annealing,0.7,0.011251125112511256,0.013081308130813088,0.009000900090009001
134,control,alien,annealing,0.8,0.008280828082808285,0.012901290129012906,0.008688868886888692
135,control,alien,annealing,0.9,0.006882688268826886,0.01310657381527627,0.008227583321712457
136,control,alien,annealing,1.0,0.005394539453945399,0.013801380138013807,0.00786600399170352
137,control,alien,annealing,1.1,0.0045724572457245755,0.01340534053405341,0.006195214116006197
138,control,alien,annealing,1.2,0.003990399039903993,0.01151653626901152,0.00662752842448424
139,control,alien,annealing,1.3,0.004386438643864388,0.010261026102610264,0.006744674467446746
140,control,alien,annealing,1.4,0.004392439243924394,0.009444944494449449,0.005976913480821768
141,control,alien,annealing,1.5,0.0037003700370037028,0.00967596759675968,0.004709166568830795
142,control,alien,annealing,1.6,0.0040984098409841,0.00896756342300897,0.004284428442844284
143,control,alien,annealing,1.7,0.005106633112290823,0.007187675289268059,0.0049441563874697315
144,control,alien,annealing,1.8,0.004500450045004502,0.007300730073007304,0.004711738779511753
145,control,alien,annealing,1.9,0.006075607560756077,0.007350735073507354,0.004571509782557202
146,control,alien,annealing,2.0,0.004846136787591804,0.008317110780845531,0.0025396905887771866
147,control,econ,annealing,0.0,0.01770177017701771,0.01770177017701771,0.009900990099009901
148,control,econ,annealing,0.1,0.01770177017701771,0.01770177017701771,0.01770177017701771
149,control,econ,annealing,0.2,0.01770177017701771,0.01770177017701771,0.01628734302001629
150,control,econ,annealing,0.3,0.01770177017701771,0.01770177017701771,0.013368003467013372
151,control,econ,annealing,0.4,0.017503750375037513,0.01770177017701771,0.012936587776424703
152,control,econ,annealing,0.5,0.017503750375037513,0.01770177017701771,0.012901290129012904
153,control,econ,annealing,0.6,0.016513651365136515,0.01770177017701771,0.013021302130213025
154,control,econ,annealing,0.7,0.013741374137413748,0.017503750375037513,0.01253898974803141
155,control,econ,annealing,0.8,0.012553255325532559,0.01770177017701771,0.011581158115811585
156,control,econ,annealing,0.9,0.009978997899789982,0.01770177017701771,0.009277850862009282
157,control,econ,annealing,1.0,0.007104710471047108,0.017503750375037513,0.010687275624114137
158,control,econ,annealing,1.1,0.006108610861086111,0.01690169016901691,0.008996284243809001
159,control,econ,annealing,1.2,0.005304530453045308,0.01630163016301631,0.010021002100210022
160,control,econ,annealing,1.3,0.0047224722472247235,0.01730173017301731,0.008927122220418767
161,control,econ,annealing,1.4,0.00481848184818482,0.0166810495482538,0.007225046829007228
162,control,econ,annealing,1.5,0.005310531053105311,0.016287343020016293,0.00806849915760807
163,control,econ,annealing,1.6,0.005118511851185119,0.014901490149014908,0.007104710471047108
164,control,econ,annealing,1.7,0.0043004300430043016,0.014301430143014306,0.007889024196537302
165,control,econ,annealing,1.8,0.0038085441197180936,0.014992025518341315,0.006381235138439218
166,control,econ,annealing,1.9,0.00576440622785683,0.013961396139613967,0.007400740074007402
167,control,econ,annealing,2.0,0.0034419172254304105,0.013741374137413748,0.004477370814004478
168,control,sex,annealing,0.0,0.01770177017701771,0.01770177017701771,0.009900990099009901
169,control,sex,annealing,0.1,0.01770177017701771,0.01770177017701771,0.015601560156015607
170,control,sex,annealing,0.2,0.01770177017701771,0.01770177017701771,0.014401440144014406
171,control,sex,annealing,0.3,0.01770177017701771,0.01770177017701771,0.014401440144014406
172,control,sex,annealing,0.4,0.017305730573057312,0.01770177017701771,0.01397096231362267
173,control,sex,annealing,0.5,0.015919591959195928,0.01770177017701771,0.014020632832514025
174,control,sex,annealing,0.6,0.014137413741374142,0.01770177017701771,0.013835669281213839
175,control,sex,annealing,0.7,0.012157215721572162,0.01770177017701771,0.012951295129512954
176,control,sex,annealing,0.8,0.010375037503750378,0.01770177017701771,0.012601260126012603
177,control,sex,annealing,0.9,0.004422442244224424,0.01770177017701771,0.012385745616815208
178,control,sex,annealing,1.0,0.006000600060006002,0.01770177017701771,0.011323713016462938
179,control,sex,annealing,1.1,0.005208520852085211,0.017297648132160164,0.010532396523234414
180,control,sex,annealing,1.2,0.003714371437143714,0.01688519367400658,0.011516220115162203
181,control,sex,annealing,1.3,0.0033123312331233136,0.01627276129674824,0.009600960096009605
182,control,sex,annealing,1.4,0.004000400040004001,0.01627276129674824,0.010592363584184509
183,control,sex,annealing,1.5,0.004014401440144014,0.01688519367400658,0.007579446469237089
184,control,sex,annealing,1.6,0.0035003500350035007,0.01481398139813982,0.007838758559400246
185,control,sex,annealing,1.7,0.003398299013574827,0.013988898889888995,0.006484519419683906
186,control,sex,annealing,1.8,0.0050817581758175814,0.014933751439660102,0.006060606060606063
187,control,sex,annealing,1.9,0.0030064862156318727,0.013532932240592484,0.005614847199005615
188,control,sex,annealing,2.0,0.0035155689481991695,0.011916922029281584,0.00682568256825683
189,cc,alien,top_p_var,0.01,0.01340441736481341,0.01340441736481341,0.01340441736481341
190,cc,alien,top_p_var,0.1,0.01340441736481341,0.01340441736481341,0.01340441736481341
191,cc,alien,top_p_var,0.2,0.01340441736481341,0.01340441736481341,0.011881188118811888
192,cc,alien,top_p_var,0.3,0.01340441736481341,0.01340441736481341,0.009139375476009142
193,cc,alien,top_p_var,0.4,0.01340441736481341,0.01340441736481341,0.009139375476009142
194,cc,alien,top_p_var,0.5,0.01340441736481341,0.01340441736481341,0.008225437928408227
195,cc,alien,top_p_var,0.6,0.01340441736481341,0.01340441736481341,0.008225437928408227
196,cc,alien,top_p_var,0.7,0.010495049504950497,0.01340441736481341,0.008225437928408227
197,cc,alien,top_p_var,0.8,0.009246001523229252,0.01340441736481341,0.008207517584337623
198,cc,alien,top_p_var,0.9,0.005133282559025136,0.01340441736481341,0.007453932206407456
199,cc,alien,top_p_var,1.0,0.005285605483625289,0.012612338156892618,0.00798096903707465
200,cc,econ,top_p_var,0.01,0.016146230007616155,0.016146230007616155,0.009900990099009903
201,cc,econ,top_p_var,0.1,0.016146230007616155,0.016146230007616155,0.009900990099009903
202,cc,econ,top_p_var,0.2,0.016146230007616155,0.016146230007616155,0.016146230007616155
203,cc,econ,top_p_var,0.3,0.016146230007616155,0.016146230007616155,0.012490479817212494
204,cc,econ,top_p_var,0.4,0.016146230007616155,0.016146230007616155,0.01157654226961158
205,cc,econ,top_p_var,0.5,0.014013709063214018,0.016146230007616155,0.010967250571210972
206,cc,econ,top_p_var,0.6,0.014013709063214018,0.01456207159177457,0.01096725057121097
207,cc,econ,top_p_var,0.7,0.012627570449352633,0.01401370906321402,0.01096725057121097
208,cc,econ,top_p_var,0.8,0.01157654226961158,0.01401370906321402,0.010233843897210238
209,cc,econ,top_p_var,0.9,0.010784463061690787,0.012490479817212496,0.009624743439141832
210,cc,econ,top_p_var,1.0,0.00895658796648896,0.012033511043412038,0.010388423457730393
211,cc,sex,top_p_var,0.01,0.01766945925361768,0.01766945925361768,0.015536938309215542
212,cc,sex,top_p_var,0.1,0.01766945925361768,0.01766945925361768,0.015536938309215542
213,cc,sex,top_p_var,0.2,0.01766945925361768,0.01766945925361768,0.01340441736481341
214,cc,sex,top_p_var,0.3,0.015536938309215542,0.01766945925361768,0.012490479817212494
215,cc,sex,top_p_var,0.4,0.015536938309215544,0.01766945925361768,0.01273419649657274
216,cc,sex,top_p_var,0.5,0.014318354912414325,0.016283320639756294,0.01318031007344767
217,cc,sex,top_p_var,0.6,0.01340441736481341,0.015536938309215544,0.012490479817212494
218,cc,sex,top_p_var,0.7,0.012490479817212494,0.01514089870525515,0.012490479817212494
219,cc,sex,top_p_var,0.8,0.011287128712871295,0.014318354912414323,0.012490479817212494
220,cc,sex,top_p_var,0.9,0.009718202589489723,0.01340441736481341,0.012035261881625833
221,cc,sex,top_p_var,1.0,0.007448591012947453,0.012318154892412322,0.012291946567171846
222,chain,alien,top_p_var,0.01,0.01710171017101711,0.01710171017101711,0.015301530153015306
223,chain,alien,top_p_var,0.1,0.01710171017101711,0.01710171017101711,0.015301530153015306
224,chain,alien,top_p_var,0.2,0.01710171017101711,0.01710171017101711,0.013801380138013804
225,chain,alien,top_p_var,0.3,0.015301530153015308,0.01710171017101711,0.012301230123012303
226,chain,alien,top_p_var,0.4,0.013801380138013805,0.01710171017101711,0.012301230123012302
227,chain,alien,top_p_var,0.5,0.012301230123012305,0.01710171017101711,0.0114984471420115
228,chain,alien,top_p_var,0.6,0.010129012901290133,0.01710171017101711,0.011539615500011542
229,chain,alien,top_p_var,0.7,0.007032703270327036,0.01710171017101711,0.010469282222339884
230,chain,alien,top_p_var,0.8,0.006336633663366339,0.01710171017101711,0.011133545787011137
231,chain,alien,top_p_var,0.9,0.004830483048304832,0.01710171017101711,0.010201020102010207
232,chain,alien,top_p_var,1.0,0.004686468646864688,0.01710171017101711,0.011631300116313005
233,chain,econ,top_p_var,0.01,0.018001800180018006,0.018001800180018006,0.009900990099009903
234,chain,econ,top_p_var,0.1,0.018001800180018006,0.018001800180018006,0.009900990099009903
235,chain,econ,top_p_var,0.2,0.018001800180018006,0.018001800180018006,0.018001800180018006
236,chain,econ,top_p_var,0.3,0.018001800180018006,0.018001800180018006,0.016501650165016507
237,chain,econ,top_p_var,0.4,0.01650165016501651,0.016501650165016507,0.015001500150015005
238,chain,econ,top_p_var,0.5,0.01650165016501651,0.016021602160216027,0.015001500150015005
239,chain,econ,top_p_var,0.6,0.016501650165016507,0.016501650165016507,0.014524344000665131
240,chain,econ,top_p_var,0.7,0.015001500150015005,0.015001500150015005,0.013635846343255017
241,chain,econ,top_p_var,0.8,0.012811281128112813,0.015001500150015008,0.012953019439875027
242,chain,econ,top_p_var,0.9,0.009918991899189926,0.014209420942094214,0.01342634263426343
243,chain,econ,top_p_var,1.0,0.010633063306330636,0.013405340534053409,0.013836677785425607
244,chain,sex,top_p_var,0.01,0.018301830183018307,0.018301830183018307,0.018301830183018307
245,chain,sex,top_p_var,0.1,0.018301830183018307,0.018301830183018307,0.018301830183018307
246,chain,sex,top_p_var,0.2,0.018301830183018307,0.018301830183018307,0.01620162016201621
247,chain,sex,top_p_var,0.3,0.018301830183018307,0.018301830183018307,0.01530153015301531
248,chain,sex,top_p_var,0.4,0.01710171017101711,0.018301830183018307,0.014401440144014404
249,chain,sex,top_p_var,0.5,0.01710171017101711,0.01710171017101711,0.014401440144014404
250,chain,sex,top_p_var,0.6,0.01620162016201621,0.01710171017101711,0.014401440144014404
251,chain,sex,top_p_var,0.7,0.016201620162016206,0.01710171017101711,0.014401440144014406
252,chain,sex,top_p_var,0.8,0.015301530153015308,0.016201620162016206,0.013619783030934677
253,chain,sex,top_p_var,0.9,0.013807380738073811,0.016201620162016206,0.01316381638163817
254,chain,sex,top_p_var,1.0,0.011917191719171924,0.014707470747074713,0.013810336257506352
255,control,alien,top_p_var,0.01,0.01620162016201621,0.01620162016201621,0.01620162016201621
256,control,alien,top_p_var,0.1,0.01620162016201621,0.013801380138013807,0.013801380138013807
257,control,alien,top_p_var,0.2,0.01620162016201621,0.015036797797426808,0.011701170117011704
258,control,alien,top_p_var,0.3,0.01620162016201621,0.01620162016201621,0.011701170117011703
259,control,alien,top_p_var,0.4,0.013801380138013807,0.013801380138013807,0.01005850585058506
260,control,alien,top_p_var,0.5,0.012217221722172222,0.013801380138013807,0.009614004878748746
261,control,alien,top_p_var,0.6,0.00852685268526853,0.014359575492432972,0.008872315803008873
262,control,alien,top_p_var,0.7,0.007746774677467749,0.013801380138013807,0.007544872134272254
263,control,alien,top_p_var,0.8,0.006288628862886291,0.013801380138013807,0.007900790079007902
264,control,alien,top_p_var,0.9,0.0054845484548454865,0.013801380138013807,0.00623301766796398
265,control,alien,top_p_var,1.0,0.004884488448844888,0.013801380138013805,0.0073982081752479055
266,control,econ,top_p_var,0.01,0.01770177017701771,0.01770177017701771,0.009900990099009901
267,control,econ,top_p_var,0.1,0.01770177017701771,0.01770177017701771,0.009900990099009901
268,control,econ,top_p_var,0.2,0.01770177017701771,0.01770177017701771,0.01770177017701771
269,control,econ,top_p_var,0.3,0.01770177017701771,0.01770177017701771,0.015901590159015908
270,control,econ,top_p_var,0.4,0.01770177017701771,0.01770177017701771,0.014101410141014105
271,control,econ,top_p_var,0.5,0.01770177017701771,0.01770177017701771,0.012901290129012904
272,control,econ,top_p_var,0.6,0.015109510951095115,0.01770177017701771,0.012618404697612622
273,control,econ,top_p_var,0.7,0.01113711371137114,0.01770177017701771,0.010981098109810983
274,control,econ,top_p_var,0.8,0.011167116711671173,0.01770177017701771,0.010887529430909194
275,control,econ,top_p_var,0.9,0.009180918091809185,0.01770177017701771,0.011682706732211688
276,control,econ,top_p_var,1.0,0.0081968196819682,0.01770177017701771,0.010616130106161303
277,control,sex,top_p_var,0.01,0.01770177017701771,0.01770177017701771,0.009900990099009901
278,control,sex,top_p_var,0.1,0.01770177017701771,0.01770177017701771,0.009900990099009901
279,control,sex,top_p_var,0.2,0.01770177017701771,0.01770177017701771,0.014401440144014406
280,control,sex,top_p_var,0.3,0.01770177017701771,0.01770177017701771,0.014401440144014406
281,control,sex,top_p_var,0.4,0.015919591959195928,0.01770177017701771,0.014401440144014406
282,control,sex,top_p_var,0.5,0.014227422742274232,0.01770177017701771,0.012601260126012603
283,control,sex,top_p_var,0.6,0.010741074107410747,0.01770177017701771,0.012601260126012604
284,control,sex,top_p_var,0.7,0.009054905490549058,0.01770177017701771,0.01231427490575145
285,control,sex,top_p_var,0.8,0.007968796879687972,0.01770177017701771,0.011559050641906298
286,control,sex,top_p_var,0.9,0.007296729672967299,0.01770177017701771,0.013321332133213326
287,control,sex,top_p_var,1.0,0.007998799879988002,0.01750175017501751,0.011643099793850356
